miRNA,ERR3629088,ERR3629087,ERR3629086,ERR3629085,ERR3629084,ERR3629083,ERR3629082,ERR3629081,ERR3629080,ERR3629079,ERR3629078,ERR3629077
hsa-miR-4797-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.22
hsa-miR-4799-5p,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.2,0.0,0.27,0.0,0.22
hsa-miR-4800-3p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4800-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-4802-3p,0.34,0.66,0.52,0.36,0.92,0.5,1.07,0.99,0.98,0.27,0.62,0.22
hsa-miR-4802-5p,0.5,0.33,0.0,1.09,0.46,0.33,0.46,0.2,0.49,0.0,0.42,0.45
hsa-miR-4804-3p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.49,0.0,0.0,0.0
hsa-miR-4804-5p,0.0,0.16,0.0,0.18,0.0,0.83,0.0,0.0,0.0,0.27,0.21,0.22
hsa-miR-483-5p,0.0,0.0,0.26,0.0,0.15,0.0,0.0,0.0,0.24,0.0,0.0,0.0
hsa-miR-484,129.11,132.13,146.38,90.29,87.64,112.36,84.06,115.51,91.74,160.81,171.41,169.11
hsa-miR-485-3p,2.35,3.78,2.09,2.9,2.0,3.15,4.75,4.97,3.17,4.02,4.99,4.95
hsa-miR-485-5p,7.88,6.4,4.7,5.98,8.9,9.46,10.12,8.35,6.59,6.16,8.1,5.62
hsa-miR-486-3p,15.26,16.91,4.44,9.79,10.9,10.46,19.48,17.3,5.86,26.53,20.57,25.41
hsa-miR-486-5p,85.85,223.23,574.01,1.45,55.25,116.51,1.69,65.61,336.93,609.48,3.53,97.38
hsa-miR-487a-3p,1.01,0.0,1.31,0.54,0.61,0.66,1.38,1.39,0.24,1.88,0.62,0.9
hsa-miR-487a-5p,0.34,0.82,0.52,0.36,0.61,0.33,0.61,0.6,0.49,1.34,1.45,2.47
hsa-miR-487b-3p,8.89,9.19,10.72,10.33,9.21,9.13,13.19,11.73,10.49,9.38,16.62,18.44
hsa-miR-487b-5p,0.0,0.16,0.0,0.18,0.0,0.5,0.0,0.2,0.0,0.0,0.21,0.0
hsa-miR-490-3p,1.51,0.82,1.31,0.36,0.46,0.5,0.31,0.2,0.49,0.54,0.83,0.45
hsa-miR-490-5p,0.0,0.0,0.52,0.0,0.15,0.17,0.15,0.2,0.0,0.0,0.0,0.0
hsa-miR-491-3p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.21,0.45
hsa-miR-491-5p,0.84,1.97,1.05,0.54,1.23,1.16,2.15,1.59,1.46,1.61,2.49,1.57
hsa-miR-493-3p,46.11,45.47,36.59,40.25,47.27,42.98,64.27,34.19,73.19,32.16,41.97,32.16
hsa-miR-493-5p,51.81,52.85,55.94,14.14,12.59,15.6,14.11,16.9,7.81,34.31,28.26,40.03
hsa-miR-494-3p,82.5,89.95,88.09,70.71,68.76,76.51,41.41,71.57,53.92,91.39,76.67,89.5
hsa-miR-494-5p,0.17,0.0,0.0,0.18,0.0,0.17,0.15,0.2,0.24,0.0,0.0,0.0
hsa-miR-495-3p,28.34,19.7,19.6,40.07,35.61,41.16,77.92,37.38,35.86,45.3,48.2,41.15
hsa-miR-495-5p,0.34,0.0,0.0,0.0,0.0,0.17,0.0,0.2,0.0,0.0,0.21,0.0
hsa-miR-496,0.5,0.82,0.0,0.54,0.92,0.33,0.61,0.6,0.0,0.54,0.0,0.9
hsa-miR-497-5p,2.52,5.25,2.35,3.63,3.22,4.65,3.83,2.39,2.2,2.41,1.66,2.92
hsa-miR-4999-3p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4999-5p,3.02,4.43,4.18,5.26,5.83,2.99,1.07,1.99,1.71,2.68,3.32,3.15
hsa-miR-499a-5p,7.04,6.07,12.55,5.62,6.91,7.97,5.98,4.37,5.86,8.04,0.21,6.07
hsa-miR-499b-3p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-499b-5p,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0
hsa-miR-5000-3p,2.18,2.95,2.09,2.36,2.15,2.16,0.61,1.39,0.98,0.8,1.25,0.67
hsa-miR-5000-5p,0.0,0.0,0.26,0.36,0.0,0.17,0.0,0.0,0.0,0.0,0.21,0.45
hsa-miR-5001-3p,0.0,0.16,0.26,0.73,0.31,0.5,0.15,0.0,0.0,1.07,0.0,0.9
hsa-miR-5001-5p,0.67,0.33,0.26,0.36,0.15,0.33,0.31,0.0,0.24,0.0,0.83,0.0
hsa-miR-5003-3p,0.17,0.16,0.0,0.36,0.15,0.0,0.0,0.0,0.0,0.27,0.21,0.22
hsa-miR-5004-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.21,0.0
hsa-miR-5004-5p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-5006-3p,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-5006-5p,0.0,0.0,0.0,0.36,0.15,0.0,0.31,0.0,0.0,0.0,0.0,0.0
hsa-miR-5009-5p,2.35,1.81,2.35,2.72,1.84,0.83,2.76,2.19,1.71,2.41,1.66,0.9
hsa-miR-500a-3p,130.62,140.5,116.84,134.89,136.75,130.45,107.37,154.67,113.21,178.23,142.32,124.14
hsa-miR-500a-5p,1.51,3.61,2.35,2.72,6.45,8.63,1.69,3.58,11.47,1.88,1.87,2.7
hsa-miR-500b-3p,1.34,2.46,2.35,2.36,3.38,4.32,4.29,3.78,1.71,2.68,3.32,2.25
hsa-miR-500b-5p,4.69,2.46,2.88,7.61,3.53,1.99,10.58,6.56,1.95,6.97,7.48,5.17
hsa-miR-501-3p,79.14,78.79,74.5,61.28,56.02,59.08,80.68,83.1,64.17,99.97,89.96,100.52
hsa-miR-501-5p,8.05,13.3,7.58,15.41,11.97,16.6,13.8,12.92,16.35,14.21,12.05,12.14
hsa-miR-5010-3p,0.34,0.16,0.78,0.18,0.15,0.17,0.15,0.0,0.0,0.0,0.62,0.22
hsa-miR-5010-5p,0.17,0.49,0.0,0.36,0.61,0.5,2.45,1.59,0.0,0.54,1.04,0.9
hsa-miR-502-3p,45.27,41.86,56.46,34.99,40.98,51.61,63.35,52.48,79.05,63.79,75.21,49.03
hsa-miR-502-5p,0.67,0.16,0.52,0.91,0.15,0.33,0.92,0.4,0.49,0.54,0.21,0.67
hsa-miR-503-3p,0.84,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-503-5p,37.22,45.79,44.44,30.82,30.85,39.17,25.16,25.25,30.74,28.14,27.01,30.13
hsa-miR-504-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-504-5p,0.17,0.49,0.26,0.18,0.61,0.5,0.46,0.0,0.73,1.34,0.42,0.67
hsa-miR-505-3p,17.44,15.92,16.21,27.92,20.72,30.87,24.39,18.29,19.52,19.83,22.85,22.94
hsa-miR-505-5p,3.35,2.79,2.09,4.35,3.53,5.31,13.65,6.76,3.42,3.22,8.52,6.07
hsa-miR-506-3p,0.17,0.16,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.54,0.0,0.22
hsa-miR-508-3p,0.5,0.49,0.0,0.0,0.31,0.33,0.0,0.2,0.0,0.0,0.21,0.45
hsa-miR-508-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-5088-5p,0.0,0.0,0.0,0.18,0.0,0.17,0.31,0.2,0.0,0.0,0.0,0.0
hsa-miR-5089-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0
hsa-miR-5089-5p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.2,0.73,0.0,0.0,0.0
hsa-miR-509-3-5p,0.17,0.0,0.26,0.0,0.46,0.17,0.46,0.4,0.0,0.0,0.0,0.0
hsa-miR-509-3p,0.5,0.82,0.26,0.54,0.61,0.66,0.92,0.6,1.22,0.8,0.42,0.45
hsa-miR-509-5p,0.0,0.0,0.52,0.18,0.0,0.17,0.0,0.0,0.24,0.27,0.0,0.22
hsa-miR-5090,0.0,0.82,0.0,1.09,0.15,0.17,0.15,0.2,0.24,0.27,0.42,0.45
hsa-miR-5094,1.17,0.66,1.05,0.36,0.77,0.17,0.15,0.2,0.24,0.8,0.83,0.22
hsa-miR-511-3p,17.77,16.25,15.68,11.06,11.66,11.62,10.28,28.23,32.2,20.37,19.32,16.19
hsa-miR-511-5p,79.98,89.62,88.35,34.27,39.6,46.3,74.39,77.14,137.36,97.83,84.98,91.3
hsa-miR-513a-3p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-513a-5p,0.17,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.49,0.27,0.0,0.0
hsa-miR-513b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0
hsa-miR-513c-5p,0.0,0.0,0.0,0.36,0.15,0.33,0.15,0.2,0.49,0.27,0.42,0.45
hsa-miR-514a-3p,5.37,5.74,3.92,5.98,5.99,7.63,5.68,4.17,10.25,9.11,6.03,5.85
hsa-miR-514a-5p,0.0,0.16,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-516b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-5187-5p,0.5,0.33,0.26,0.36,0.61,0.83,1.84,0.99,0.49,0.8,1.04,0.9
hsa-miR-5188,0.0,0.0,0.26,0.0,0.0,0.17,0.0,0.0,0.73,0.0,0.0,0.0
hsa-miR-5189-3p,0.84,0.49,0.52,0.54,0.77,0.33,0.15,1.59,0.49,0.0,0.21,0.22
hsa-miR-5189-5p,0.84,0.98,1.05,0.18,0.61,0.83,0.61,0.99,1.22,0.8,0.21,0.67
hsa-miR-518c-3p,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-518f-3p,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5192,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-5193,0.34,0.33,1.05,0.0,0.46,0.66,0.31,0.2,0.24,1.07,1.04,0.9
hsa-miR-5194,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.22
hsa-miR-5195-3p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5195-5p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5197-5p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-532-3p,18.11,19.86,17.25,18.86,15.81,20.41,19.94,12.13,12.2,17.15,18.28,17.99
hsa-miR-532-5p,1693.86,1756.6,1625.83,1502.26,1478.78,1534.81,1732.95,1554.65,1721.26,1742.93,1411.15,1582.52
hsa-miR-539-3p,1.68,0.82,1.31,0.36,0.31,0.33,0.15,0.6,1.71,1.34,1.45,1.35
hsa-miR-539-5p,0.67,1.97,1.57,2.54,2.0,1.16,4.6,2.39,1.46,0.8,2.91,1.12
hsa-miR-541-3p,0.34,0.49,0.0,0.0,0.15,0.66,0.31,0.2,0.0,0.8,0.62,0.45
hsa-miR-542-3p,58.35,55.48,57.51,35.53,36.22,36.84,9.36,34.19,29.77,39.4,35.32,25.41
hsa-miR-542-5p,0.17,0.0,0.26,0.0,0.31,0.17,0.0,0.4,0.49,0.0,0.0,0.0
hsa-miR-543,7.71,6.57,9.67,8.7,8.59,9.79,10.58,9.54,7.32,13.94,12.05,20.69
hsa-miR-544b,0.0,0.0,0.0,0.18,0.0,0.33,0.15,0.0,0.24,0.27,0.0,0.0
hsa-miR-545-3p,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0
hsa-miR-545-5p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.22
hsa-miR-548a-3p,3.02,5.25,4.18,3.99,3.84,2.82,1.53,3.58,3.9,3.22,2.91,2.47
hsa-miR-548a-5p,0.0,0.16,0.0,0.0,0.15,0.5,0.15,0.2,0.0,0.0,0.21,0.0
hsa-miR-548aa,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-548ab,4.19,4.6,5.49,4.17,5.99,2.99,1.84,2.98,4.15,1.88,1.25,2.7
hsa-miR-548ac,0.5,0.49,0.52,0.36,1.23,0.5,0.92,0.0,0.0,0.8,0.21,0.9
hsa-miR-548ad-5p,15.93,19.04,18.3,9.97,9.98,12.45,1.69,7.55,7.08,16.62,41.55,6.75
hsa-miR-548ae-3p,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.27,0.0,0.0
hsa-miR-548ae-5p,0.67,0.98,4.18,3.26,2.61,3.82,14.11,4.77,3.9,5.9,0.83,10.57
hsa-miR-548ag,2.01,1.15,2.61,1.45,1.23,1.49,1.23,1.19,0.73,1.61,2.08,1.35
hsa-miR-548ah-3p,2.85,2.3,0.0,0.91,1.38,0.0,0.46,0.2,1.22,0.27,0.42,0.45
hsa-miR-548ah-5p,0.17,0.33,0.0,0.0,0.46,0.0,0.0,0.2,0.73,0.0,0.21,0.22
hsa-miR-548ai,0.67,0.0,1.05,0.73,0.61,0.83,0.31,0.6,0.0,0.0,0.21,0.0
hsa-miR-548aj-3p,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548aj-5p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,1.19,0.24,0.0,0.0,0.0
hsa-miR-548ak,1.34,1.15,1.83,1.63,1.07,1.49,0.46,0.8,0.73,0.8,0.62,0.45
hsa-miR-548al,0.0,0.33,0.52,0.0,0.0,0.17,0.15,0.2,0.0,0.54,0.0,0.22
hsa-miR-548am-3p,1.17,0.49,1.05,0.36,0.46,0.5,0.15,0.6,0.98,0.27,0.83,0.67
hsa-miR-548am-5p,0.5,0.16,0.78,1.09,0.61,1.0,0.0,0.4,0.0,0.0,1.45,0.0
hsa-miR-548an,1.01,0.49,0.26,0.36,0.77,0.17,0.46,0.6,0.49,0.54,0.42,0.22
hsa-miR-548ap-5p,0.84,0.33,0.26,0.73,2.76,0.5,0.31,1.39,0.73,0.54,0.62,0.45
hsa-miR-548aq-3p,0.67,0.16,0.0,1.09,0.0,0.33,0.15,0.4,0.0,0.27,0.83,0.67
hsa-miR-548ar-3p,2.35,2.95,2.09,1.09,1.38,0.83,1.23,1.99,2.2,1.07,2.29,0.67
hsa-miR-548at-3p,0.0,0.0,0.26,0.0,0.15,0.17,0.0,0.0,0.49,0.0,0.21,0.0
hsa-miR-548at-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-548au-5p,0.17,0.0,0.0,0.18,0.15,0.66,0.0,0.0,0.24,0.27,0.0,0.0
hsa-miR-548av-3p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.45
hsa-miR-548aw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-548ax,0.84,0.49,0.78,0.18,0.46,0.66,0.61,1.19,0.0,0.27,1.04,0.22
hsa-miR-548ay-3p,0.5,1.15,1.05,0.73,0.31,1.0,0.92,0.6,0.24,0.8,0.21,0.45
hsa-miR-548ay-5p,3.52,3.12,3.14,1.99,3.68,2.66,9.51,2.19,0.98,3.75,2.91,2.47
hsa-miR-548az-5p,1.01,2.3,0.78,0.91,1.07,0.66,0.77,1.19,0.24,1.07,0.42,0.67
hsa-miR-548b-3p,0.34,0.49,0.78,0.36,0.77,0.66,0.46,0.8,0.24,0.27,1.25,0.45
hsa-miR-548b-5p,13.25,17.23,12.81,13.23,13.05,13.77,7.06,10.34,8.54,7.77,11.43,11.69
hsa-miR-548bc,6.2,0.49,11.5,3.08,1.07,9.46,11.35,1.79,2.2,6.43,0.21,4.95
hsa-miR-548c-5p,1.17,0.33,0.0,0.18,0.61,1.16,0.31,0.8,0.0,1.34,0.21,0.22
hsa-miR-548d-3p,0.17,0.0,0.0,0.18,0.0,0.33,0.46,0.0,0.24,0.0,0.42,0.45
hsa-miR-548d-5p,3.02,3.12,23.79,53.67,7.21,1.0,1.38,14.71,0.98,2.41,2.08,3.82
hsa-miR-548e-3p,65.73,74.35,74.23,58.02,64.15,55.93,33.74,54.47,48.31,55.21,55.68,44.53
hsa-miR-548e-5p,0.34,0.16,0.78,1.09,0.0,0.17,0.77,0.2,0.24,0.27,0.0,0.22
hsa-miR-548f-3p,2.18,0.98,1.83,2.18,1.53,1.83,3.22,2.19,3.9,2.95,1.66,2.02
hsa-miR-548h-3p,0.0,0.16,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548h-5p,1.51,0.98,1.05,0.18,0.15,0.5,0.61,0.8,0.24,2.68,0.42,0.9
hsa-miR-548i,0.67,0.82,0.78,1.09,0.31,1.0,0.31,1.19,0.49,1.88,1.04,0.0
hsa-miR-548j-3p,1.34,1.81,1.31,1.09,1.23,1.16,0.92,1.39,4.88,2.14,1.45,0.67
hsa-miR-548j-5p,49.13,53.84,40.25,42.61,34.99,45.97,28.99,40.75,33.18,40.2,35.74,44.98
hsa-miR-548k,40.58,45.79,39.47,40.25,36.22,40.0,26.08,41.15,25.37,34.84,27.43,30.36
hsa-miR-548l,6.71,11.0,10.19,7.61,8.44,8.63,5.37,5.57,4.88,8.84,6.03,7.87
hsa-miR-548n,15.93,18.55,14.11,10.33,12.43,11.95,1.99,10.54,6.59,12.06,11.01,6.75
hsa-miR-548o-3p,44.43,38.08,31.89,29.55,33.15,34.19,38.5,23.66,52.7,23.85,26.18,26.99
hsa-miR-548o-5p,1.17,0.66,0.26,0.54,0.0,0.33,0.61,0.2,0.24,0.0,0.0,0.67
hsa-miR-548p,0.17,0.0,0.0,0.0,0.46,0.0,0.31,0.4,0.0,0.0,0.42,0.45
hsa-miR-548q,1.17,1.15,0.52,0.73,1.07,1.83,1.99,1.39,0.73,1.07,2.7,2.7
hsa-miR-548s,1.84,0.82,0.78,0.36,1.07,1.16,0.46,0.4,0.24,1.07,0.83,0.9
hsa-miR-548t-3p,0.17,0.0,0.0,0.0,0.15,0.17,0.0,0.2,0.0,0.0,0.42,0.45
hsa-miR-548t-5p,0.67,0.98,0.52,0.73,1.07,0.83,0.61,0.8,0.49,2.14,0.83,0.45
hsa-miR-548u,1.51,1.15,1.57,1.81,1.53,3.32,3.37,2.58,3.66,1.34,2.7,0.9
hsa-miR-548w,3.52,3.61,2.35,1.81,3.07,2.66,3.99,3.38,2.2,2.41,2.49,2.25
hsa-miR-548x-3p,0.0,0.0,0.0,0.0,0.31,0.17,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-548y,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548z,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-549a-3p,2.52,2.63,0.52,0.0,2.46,2.66,0.0,0.0,0.0,0.27,1.45,1.35
hsa-miR-549a-5p,0.5,0.0,0.26,0.0,0.15,0.17,0.15,0.2,0.0,0.0,0.0,0.0
hsa-miR-550a-3-5p,0.84,0.98,0.26,0.73,0.77,0.5,0.77,0.8,0.24,0.27,1.25,0.9
hsa-miR-550a-3p,0.17,0.0,0.0,0.0,0.0,0.17,0.15,0.0,0.0,0.27,0.21,0.22
hsa-miR-550a-5p,1.17,1.15,3.14,0.18,0.15,0.0,1.23,1.99,0.0,1.61,0.0,2.25
hsa-miR-551a,0.34,0.0,0.0,0.18,0.77,0.66,0.31,0.2,0.0,0.0,0.62,0.45
hsa-miR-551b-3p,0.0,0.33,0.0,0.36,0.15,0.0,0.15,0.0,0.24,0.0,0.0,0.22
hsa-miR-551b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-552-3p,1.34,1.31,1.83,0.54,0.61,0.83,1.23,0.8,1.46,1.61,0.62,0.45
hsa-miR-552-5p,0.0,0.49,0.52,0.0,0.15,0.17,0.31,0.2,0.24,0.27,0.21,0.45
hsa-miR-555,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-556-3p,0.67,0.49,0.26,0.73,0.31,0.17,0.31,0.6,0.0,0.27,1.25,0.45
hsa-miR-556-5p,2.52,2.63,2.61,0.54,0.92,2.16,1.99,1.39,2.44,1.88,1.66,1.8
hsa-miR-5581-3p,0.17,0.16,0.0,0.36,0.77,0.0,0.15,0.2,0.24,0.54,0.21,0.0
hsa-miR-5582-3p,0.0,0.16,0.52,0.73,0.31,0.33,0.77,0.2,1.46,0.8,0.21,0.9
hsa-miR-5583-3p,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-5585-3p,0.0,0.82,0.52,0.18,0.61,0.33,0.31,0.0,0.98,0.54,0.0,0.67
hsa-miR-5586-3p,0.0,0.49,0.0,0.18,0.31,0.17,0.0,0.2,0.0,0.27,0.0,0.0
hsa-miR-5588-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-5588-5p,0.17,0.16,0.0,0.0,0.15,0.33,0.0,0.0,0.0,0.54,0.21,0.0
hsa-miR-561-5p,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5680,0.34,0.49,0.78,0.73,0.15,1.0,0.31,0.0,0.0,0.0,0.21,0.22
hsa-miR-5683,0.0,0.0,0.0,0.0,0.31,0.33,0.31,0.0,0.0,0.0,0.21,0.0
hsa-miR-5684,0.34,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.22
hsa-miR-5690,0.17,0.0,0.0,0.54,0.0,0.17,0.31,0.4,0.73,0.0,0.21,0.22
hsa-miR-5695,0.34,0.49,0.26,0.0,0.46,0.66,0.46,0.4,0.0,0.54,0.62,0.45
hsa-miR-5696,0.0,0.0,0.0,0.54,0.46,0.0,0.77,0.4,0.98,0.54,0.42,0.22
hsa-miR-5697,0.17,0.16,0.0,0.36,0.15,0.33,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-5698,0.0,0.0,0.0,0.0,0.0,0.33,0.46,0.0,0.0,0.27,0.0,0.45
hsa-miR-570-3p,0.17,0.16,0.78,0.0,0.15,0.5,0.0,0.8,0.24,0.27,0.42,0.67
hsa-miR-570-5p,0.0,0.98,0.26,1.09,0.46,0.66,0.15,0.2,0.98,0.0,0.83,0.9
hsa-miR-5706,0.34,0.16,0.52,0.18,0.0,0.33,0.46,0.0,0.73,0.8,0.0,0.22
hsa-miR-574-3p,21.63,17.56,19.87,31.73,31.16,37.18,76.85,71.37,50.75,53.34,53.6,39.8
hsa-miR-574-5p,8.89,6.57,6.53,11.6,9.52,9.13,34.97,18.29,14.15,14.74,17.45,21.59
hsa-miR-576-3p,148.9,125.57,115.79,158.28,159.47,151.52,99.39,143.74,119.79,135.62,136.92,116.94
hsa-miR-576-5p,2.52,1.64,1.31,2.36,2.3,2.82,2.91,3.78,5.61,4.29,5.61,4.05
hsa-miR-577,5.7,2.79,2.35,5.8,5.22,6.47,1.84,4.97,3.66,4.56,5.61,6.97
hsa-miR-579-3p,0.0,0.16,0.0,0.18,0.15,0.17,0.0,0.0,0.24,0.0,0.0,0.22
hsa-miR-579-5p,1.34,1.31,1.05,1.99,1.38,1.16,1.23,0.8,2.68,0.8,0.42,1.57
hsa-miR-580-3p,5.03,6.4,6.01,3.44,5.37,3.98,0.92,4.77,5.61,1.34,2.08,1.57
hsa-miR-581,1.17,0.82,0.52,0.73,1.53,1.16,1.07,1.79,0.98,0.8,0.21,1.12
hsa-miR-582-3p,10.4,8.54,8.1,7.25,11.97,11.29,14.57,7.55,26.59,7.5,7.69,6.07
hsa-miR-582-5p,1.68,2.46,2.09,6.53,5.53,4.98,9.2,6.56,9.27,5.63,4.36,3.82
hsa-miR-584-3p,0.17,0.0,0.0,0.0,0.15,0.17,0.15,0.0,0.24,0.0,0.21,0.0
hsa-miR-584-5p,534.22,546.09,487.49,394.15,421.15,392.83,276.09,374.95,266.91,476.81,442.34,453.82
hsa-miR-586,0.0,0.0,0.0,0.0,0.15,0.17,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-589-3p,0.17,0.33,0.26,0.91,0.46,0.83,0.15,0.8,1.22,0.27,0.42,0.22
hsa-miR-589-5p,83.5,86.5,85.21,62.55,71.52,68.71,68.26,68.79,79.54,73.97,75.63,61.17
hsa-miR-590-3p,18.61,16.58,16.99,16.32,15.19,18.59,11.66,17.1,10.0,23.05,11.22,14.39
hsa-miR-590-5p,0.67,0.98,1.31,0.54,1.07,1.83,1.07,0.8,1.46,0.8,0.83,1.57
hsa-miR-592,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-597-3p,1.01,0.98,0.52,0.91,0.31,1.0,1.53,0.2,1.22,0.27,0.62,0.9
hsa-miR-597-5p,0.0,0.33,0.0,0.36,0.46,0.5,0.0,0.0,0.24,0.0,0.0,0.45
hsa-miR-598-3p,26.49,27.74,28.49,32.63,27.63,34.69,35.89,28.83,28.79,31.36,29.5,32.16
hsa-miR-598-5p,0.17,0.33,0.26,0.18,0.15,0.17,0.46,0.0,0.24,0.27,0.0,0.22
hsa-miR-600,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-602,0.17,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-605-3p,0.84,1.31,2.88,0.54,1.07,1.66,0.92,2.39,0.98,1.34,1.45,2.7
hsa-miR-605-5p,0.17,0.16,0.52,0.0,0.15,0.17,0.46,0.4,0.24,0.0,0.42,0.67
hsa-miR-6068,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-610,0.34,0.0,0.26,0.0,0.31,0.17,0.0,0.2,0.0,0.27,0.0,0.0
hsa-miR-612,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-615-3p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.73,0.54,0.0,0.22
hsa-miR-616-3p,1.17,2.13,0.26,0.36,1.69,0.83,2.61,1.39,0.49,1.61,2.29,2.02
hsa-miR-616-5p,0.17,0.0,0.0,0.0,0.15,0.33,0.77,0.2,1.46,0.54,0.0,0.45
hsa-miR-618,10.56,9.03,5.23,7.98,7.21,10.62,7.36,5.77,6.83,8.84,5.19,7.2
hsa-miR-619-5p,0.17,0.82,0.52,0.18,0.61,0.66,0.0,0.4,0.0,0.27,1.04,0.67
