miRNA,SRR29398059,SRR29398060,SRR29398061,SRR29398062,SRR29398063,SRR29398064,SRR29398065,SRR29398066,SRR29398067,SRR29398068,SRR29398069,SRR29398070,SRR29398071,SRR29398072,SRR29398073,SRR29398074,SRR29398075,SRR29398076,SRR29398077,SRR29398078,SRR29398079,SRR29398080,SRR29398081,SRR29398082,SRR29398083,SRR29398084,SRR29398085,SRR29398086,SRR29398087,SRR29398088,SRR29398089,SRR29398090,SRR29398091,SRR29398092,SRR29398093,SRR29398094,SRR29398095,SRR29398096,SRR29398097,SRR29398098,SRR29398099,SRR29398100,SRR29398101,SRR29398102,SRR29398103,SRR29398104,SRR29398105,SRR29398106,SRR29398107,SRR29398108,SRR29398109,SRR29398110,SRR29398111,SRR29398112,SRR29398113,SRR29398114,SRR29398115,SRR29398116,SRR29398117,SRR29398118,SRR29398119,SRR29398120,SRR29398121,SRR29398122,SRR29398123,SRR29398124,SRR29398125,SRR29398126,SRR29398127,SRR29398128,SRR29398129,SRR29398130,SRR29398131,SRR29398132,SRR29398133,SRR29398134,SRR29398135,SRR29398136
hsa-miR-10396b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10399-3p,7.85,0.0,0.0,0.0,0.0,2.27,0.0,1.19,1.53,0.0,3.32,0.0,0.0,0.0,3.02,0.0,5.68,0.0,0.71,0.0,0.0,0.0,4.19,0.0,0.0,0.0,9.48,2.79,0.0,2.14,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.69,7.77,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,2.89,2.41,0.0,0.0,0.0
hsa-miR-10399-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-103a-1-5p,17.66,0.0,15.38,5.99,0.0,0.0,0.0,17.21,7.93,14.29,3.79,2.55,2.41,0.0,12.06,1.6,7.1,2.57,9.21,0.0,6.61,0.0,2.09,16.38,5.4,21.92,12.86,4.78,0.0,9.27,0.0,5.12,9.47,29.8,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,5.58,19.94,0.0,0.0,0.0,1.2,6.44,0.0,2.06,0.0,4.44,6.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61,3.22,3.04,0.0,0.0,7.71,19.27,20.12,4.11,0.0
hsa-miR-103a-2-5p,11.78,18.79,7.69,5.99,0.0,4.54,2.29,7.12,17.39,26.41,7.58,3.83,0.0,5.46,36.94,0.0,2.37,11.57,18.41,1.44,8.5,11.79,52.32,102.97,0.0,9.23,22.34,17.54,16.33,39.95,7.64,4.1,7.78,13.75,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,0.0,74.33,5.71,15.66,0.0,10.19,20.41,14.97,19.27,15.54,35.5,52.35,0.0,0.0,0.0,0.0,0.0,0.0,68.4,11.34,33.32,53.08,0.0,4.27,22.18,4.82,36.22,4.11,0.0
hsa-miR-103a-3p,33841.49,1428.04,2899.31,1434.48,242.44,2064.8,386.35,1181.24,2563.56,2084.94,5368.13,609.15,1721.73,4569.89,3183.01,1473.5,4833.64,1410.34,3655.95,5766.02,3009.53,1017.71,3373.61,2385.07,690.73,504.2,1332.66,3055.51,1313.68,4782.84,4449.11,1900.77,12097.85,4043.9,17134.13,11795.27,9486.26,3392.68,9053.58,19904.22,3041.26,3367.16,7958.12,6850.81,3069.66,44301.15,7343.31,6764.17,662.18,6489.33,587.39,1428.02,5213.95,4107.52,922.95,2038.64,4734.43,1230.7,4891.54,393.81,3258.95,5634.59,9829.56,3829.74,39718.87,6927.08,51701.66,1736.88,2473.6,2232.22,5001.41,1982.05,4880.41,2460.08,1252.26,4121.12,2690.17,293.44
hsa-miR-10400-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10401-3p,0.0,0.0,15.38,0.0,0.0,0.0,2.29,5.93,2.17,3.03,1.9,11.49,13.23,15.02,0.75,1.6,2.37,6.43,0.0,2.88,1.89,0.0,12.56,3.51,5.4,8.08,5.41,3.99,0.91,3.57,0.0,7.17,0.34,0.0,23.41,0.0,0.0,1.71,0.0,0.0,0.0,0.0,7.53,0.0,0.0,0.0,0.0,0.0,0.0,7.44,5.44,0.0,0.0,5.07,0.6,0.0,0.0,0.0,0.0,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,3.38,5.97,4.27,0.96,2.41,0.0,0.0,2.72
hsa-miR-10401-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10527-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-106a-3p,0.0,0.0,0.0,0.0,0.0,6.81,6.86,11.27,11.89,7.36,6.63,0.0,6.02,0.0,1.51,4.79,5.2,0.0,6.37,14.4,2.83,7.86,0.0,9.75,0.0,9.23,0.68,4.38,8.17,7.13,0.0,6.14,12.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,5.58,36.26,14.28,8.95,0.0,8.39,9.67,3.21,20.65,0.0,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61,0.0,11.16,4.26,3.2,6.75,36.12,0.0,12.34,2.72
hsa-miR-106a-5p,865.47,1271.46,1092.05,823.56,570.45,715.53,317.77,1354.48,2630.83,2252.91,1611.81,292.45,1238.06,490.17,1957.9,1805.68,1174.11,1242.56,1033.13,1252.86,480.01,888.04,1205.46,2560.2,413.36,551.51,1909.31,1158.52,354.73,1756.92,879.12,307.24,2104.57,295.73,602.86,223.74,130.31,562.88,0.0,128.21,327.42,11.0,307.61,177.33,0.0,172.75,347.56,0.0,350.81,1982.7,2619.67,534.08,1561.28,243.41,1054.2,599.35,830.96,1658.14,3797.84,737.71,438.45,419.97,0.0,0.0,263.93,0.0,0.0,2179.04,1196.17,458.91,1880.81,161.12,600.45,2170.77,2032.52,1943.85,913.18,260.83
hsa-miR-106b-3p,3493.26,1108.61,1607.31,473.17,489.63,449.76,235.47,1107.67,1416.9,1786.23,873.92,180.06,591.96,274.44,1409.81,792.65,950.36,550.25,659.95,1136.21,337.33,408.65,950.13,1435.33,369.11,506.51,1192.56,549.57,285.78,813.9,637.04,271.39,1282.22,1707.88,1726.64,1205.77,837.68,1177.09,790.79,575.96,176.3,935.32,3514.95,975.31,164.74,362.12,1263.09,409.95,169.96,1897.14,2200.88,402.7,979.71,991.38,758.74,421.05,819.19,845.25,2474.91,1251.33,366.47,209.98,619.41,599.37,1838.39,0.0,1230.6,1614.74,505.49,352.51,1265.48,109.97,404.21,1043.43,1177.61,1650.06,386.66,266.27
hsa-miR-106b-5p,1387.49,2818.51,2122.57,2368.85,1487.91,2787.14,772.71,5065.5,7718.82,8250.15,5541.59,766.23,1531.63,654.01,2114.72,3522.99,5289.19,2686.32,3211.96,3146.54,1358.78,1446.01,1517.29,6941.86,343.2,1555.29,3580.38,4324.42,1357.23,5812.88,1276.63,2058.48,4809.94,740.46,1512.42,442.64,197.32,1189.06,60.83,88.76,0.0,102.7,899.17,200.97,192.2,0.0,362.4,0.0,1318.92,3306.97,4242.23,1810.74,3777.93,425.96,5822.39,3774.39,4206.12,6051.64,3323.84,5136.23,2146.46,174.99,327.92,260.76,2100.05,0.0,0.0,7250.45,3864.41,2593.33,9153.86,920.69,2462.6,9476.74,6270.95,6145.46,2587.34,1532.4
hsa-miR-107,2037.08,839.29,792.12,11.98,61.8,127.2,203.46,37.97,2041.38,1347.68,53.55,164.74,126.33,595.3,794.62,1471.9,2631.59,698.1,837.69,96.48,155.91,263.27,866.42,55.78,306.51,758.03,804.74,63.76,0.0,891.65,101.93,39.94,16.35,7617.84,2949.92,33.86,554.73,1118.92,21954.68,1102.61,6063.62,891.31,462.49,8198.51,3119.08,2338.81,320.01,932.64,292.34,191.57,7155.59,691.16,20.13,0.0,182.79,25.78,1738.92,1488.13,71.88,59.9,3121.52,17.5,3024.17,28250.17,662.09,59133.61,0.0,31.76,1202.79,139.72,92.3,41.77,343.42,1264.27,132.45,104.64,24.68,456.46
hsa-miR-10a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,5.21,0.0,0.0,0.0,0.0,3.19,1.42,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,0.0,2.41,0.0,4.11,0.0
hsa-miR-10a-5p,9.81,18.79,0.0,26.95,0.0,59.06,9.14,9.49,45.53,33.77,78.2,1.28,13.23,0.0,23.37,82.51,118.26,30.21,59.48,34.56,4.72,0.0,4.19,15.6,11.87,0.0,13.54,35.87,22.68,22.11,0.0,18.43,43.07,0.0,10.54,21.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.6,0.0,42.15,48.36,61.64,125.67,20.13,0.0,97.69,21.48,54.54,90.17,31.08,46.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.77,37.79,4.3,34.49,17.9,27.73,32.79,9.63,0.0,82.27,0.0
hsa-miR-10b-3p,0.0,6.26,0.0,0.0,0.0,4.54,0.0,1.78,0.38,0.0,0.47,0.0,0.0,0.0,0.0,0.53,3.31,2.57,0.71,2.88,0.0,0.0,8.37,0.0,4.32,3.46,2.71,2.39,2.72,2.14,5.1,3.07,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,1.81,0.0,0.0,0.0,2.4,0.0,4.28,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10b-5p,3.93,62.63,15.38,50.91,19.01,68.15,91.44,22.54,81.72,50.65,143.6,8.94,26.47,0.0,33.93,135.21,191.59,101.56,81.43,33.12,33.07,3.93,10.46,35.1,14.03,4.62,46.02,115.17,44.45,46.37,25.48,26.63,77.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.44,0.0,0.0,0.0,23.31,0.0,44.87,91.14,83.39,217.06,91.71,50.71,169.01,36.52,83.42,131.47,9.71,54.36,6.54,0.0,0.0,0.0,0.0,0.0,0.0,48.86,71.81,9.67,57.81,40.07,45.86,56.9,48.16,40.25,152.2,2.72
hsa-miR-11400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,12.83,1.38,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-11401,0.0,0.0,15.38,0.0,0.0,0.0,0.0,0.0,5.76,3.46,2.84,0.0,0.0,0.0,1.51,5.32,10.41,0.64,1.42,0.0,0.94,0.0,0.0,0.0,0.0,2.31,5.41,0.8,0.0,7.85,7.64,0.0,7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.0,2.4,1.07,0.0,5.51,9.71,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,0.94,1.07,3.72,0.0,0.0,5.79,0.0,0.0,0.0,0.0
hsa-miR-1178-5p,0.0,6.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1179,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,1.53,3.03,1.9,0.0,0.0,0.0,0.0,0.0,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,4.47,0.0,0.6,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1180-3p,64.76,112.74,53.83,44.92,42.78,97.67,13.72,214.18,221.38,266.25,114.69,68.96,173.26,133.81,134.95,157.57,202.47,125.35,124.63,96.48,183.31,58.94,98.36,549.56,105.77,192.68,283.59,100.03,99.8,271.78,119.76,77.83,53.55,98.58,2.34,0.0,18.62,130.03,0.0,0.0,113.34,0.0,11.83,0.0,0.0,0.0,0.0,0.0,24.47,93.0,183.1,39.98,96.18,10.14,45.55,42.96,43.85,114.95,108.79,117.59,202.87,35.0,0.0,0.0,0.0,0.0,0.0,302.92,49.13,116.07,347.56,54.56,113.05,164.91,195.06,177.08,37.02,62.49
hsa-miR-1185-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,6.49,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.4,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1185-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,9.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1193,0.0,0.0,0.0,0.0,0.0,0.0,6.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1207-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12136,0.0,18.79,7.69,0.0,0.0,0.0,0.0,4.15,0.9,0.43,1.9,0.0,2.41,0.0,3.77,2.66,3.78,3.86,7.08,7.2,1.89,3.93,16.74,1.56,12.95,2.31,2.71,3.19,0.91,0.71,2.55,3.07,1.47,0.0,0.0,6.05,0.0,0.0,0.0,0.0,0.0,0.0,59.16,0.0,0.0,0.0,0.0,0.0,0.0,3.72,3.63,0.0,22.37,0.0,4.2,1.07,2.14,0.69,0.0,0.0,0.0,0.0,0.0,142.06,0.0,0.0,0.0,0.0,0.0,2.15,9.13,0.0,0.0,4.82,7.22,12.07,0.0,2.72
hsa-miR-122-3p,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,12.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,1.07,8.68,0.0,0.0,0.0,0.0
hsa-miR-122-5p,1350.21,1515.73,8567.19,1452.45,1259.73,883.62,68.58,121.62,1387.23,119.05,1012.78,975.67,593.16,1335.33,836.09,3211.04,1441.86,3678.19,1804.96,843.88,1374.84,1579.61,950.13,888.5,3819.5,378.44,727.58,29.49,2681.8,1683.44,8918.61,198.68,350.52,2872.45,3284.71,1753.63,1828.0,3885.42,7583.51,1723.94,6806.62,2182.42,2781.42,41595.49,2685.26,39859.41,8720.84,4427.45,405.2,3379.51,975.35,2261.99,2261.39,1506.09,4693.27,556.38,2519.61,5251.82,1561.87,2666.85,157.06,612.46,29618.23,1990.76,1126.24,33.79,8.15,1863.91,1387.98,2457.91,1010.22,1678.56,4060.25,3682.88,657.44,752.59,382.55,111.4
hsa-miR-1224-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1224-5p,0.0,0.0,0.0,0.0,0.0,4.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1225-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,4.81,0.0,1.51,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,2.31,0.0,0.0,1.81,4.28,2.55,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0
hsa-miR-1226-3p,3.93,6.26,0.0,0.0,0.0,0.0,0.0,2.97,4.09,10.39,5.21,0.0,0.0,0.0,0.75,0.0,5.68,0.0,0.0,1.44,1.89,0.0,0.0,7.02,0.0,0.0,4.06,0.8,0.0,2.85,0.0,0.0,1.35,0.0,0.0,0.0,0.0,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,1.86,0.0,0.0,8.95,0.0,4.2,0.0,2.14,1.38,0.0,5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72,0.0,4.73,0.0,1.07,1.93,0.0,12.07,0.0,0.0
hsa-miR-1226-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1227-3p,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.26,1.73,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
