miRNA,SRR23107340,SRR23107341,SRR23107342,SRR23107343,SRR23107344,SRR23107345,SRR23107346,SRR23107347,SRR23107348,SRR23107349,SRR23107350,SRR23107351,SRR23107352,SRR23107353,SRR23107354,SRR23107355,SRR23107356,SRR23107357,SRR23107358,SRR23107359,SRR23107360,SRR23107361,SRR23107362,SRR23107363,SRR23107364,SRR23107365,SRR23107366,SRR23107367,SRR23107368,SRR23107369,SRR23107370,SRR23107371,SRR23107372,SRR23107373,SRR23107374,SRR23107375,SRR23107376
hsa-miR-346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
hsa-miR-34a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34a-5p,0.0,2.39,3.84,3.8,0.0,0.0,0.0,0.0,4.87,0.0,0.12,0.0,0.1,1.21,4.29,12.9,1.06,0.28,0.54,1.2,0.2,0.0,0.0,0.0,0.38,0.38,4.39,0.0,0.43,0.36,2.07,2.17,2.49,0.33,1.52,2.24,0.1
hsa-miR-34b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.3,0.0,1.19,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.34,0.11,0.35,0.0,0.41
hsa-miR-34b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.24,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.52,0.09,0.0,0.35,0.0,0.0
hsa-miR-34c-5p,0.21,0.0,0.0,40.58,0.19,0.0,0.0,0.0,17.57,4.03,4.2,0.0,0.0,4.32,2.39,35.01,6.05,0.14,0.0,0.0,3.53,0.32,0.34,0.0,2.1,0.0,26.82,3.64,1.3,4.68,1.55,1.86,6.44,0.77,3.73,1.01,1.94
hsa-miR-3529-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3605-3p,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,9.57,1.51,6.88,9.2,10.83,0.0,13.01,2.62,0.78,0.0,0.0,0.0,0.0,1.34,20.14,0.0,0.0,22.91,3.36,17.92,0.0,25.58,16.44,3.92,27.6
hsa-miR-3605-5p,2.36,7.04,0.0,24.52,0.0,3.25,11.33,0.0,8.59,0.0,36.95,4.49,3.26,1.51,5.49,0.24,8.28,0.28,2.42,0.98,12.35,0.75,0.2,0.0,6.69,12.26,4.29,6.62,0.0,24.59,5.04,1.35,9.19,4.92,2.22,2.13,3.17
hsa-miR-3609,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.36,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,3.44,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.52,0.0,0.0,0.0,0.0
hsa-miR-361-3p,73.31,268.34,46.4,293.56,1.34,3.84,8.7,0.11,365.65,3.33,73.67,117.86,219.08,371.53,236.35,75.03,189.13,5.13,418.75,127.49,253.84,11.79,43.76,48.52,326.52,330.61,155.27,246.76,1.01,712.16,140.41,167.58,314.03,55.96,113.22,129.44,78.72
hsa-miR-361-5p,0.0,3.52,0.0,24.52,0.38,0.89,13.88,0.0,46.43,0.53,4.2,12.68,101.6,30.94,96.58,20.67,41.82,0.43,21.33,31.16,21.76,0.96,0.07,0.0,12.23,4.21,108.98,0.0,0.14,33.94,48.18,50.23,34.62,50.94,191.58,20.51,52.44
hsa-miR-3610,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.12,0.0,0.0
hsa-miR-3611,4.07,8.02,0.0,10.57,0.0,2.36,0.0,0.0,4.1,0.18,21.22,24.69,0.2,0.4,0.1,0.0,0.0,0.0,0.13,0.0,2.16,0.0,0.0,2.11,2.1,3.83,1.43,4.86,0.0,3.12,1.68,0.0,2.49,0.44,0.82,1.46,0.0
hsa-miR-3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.44,0.0,0.0,0.0
hsa-miR-3613-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.2,0.0,0.2,0.0,0.0,0.0,1.88,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.55,0.0,0.0,0.0,0.31,0.86,0.22,0.12,0.0,0.0
hsa-miR-3613-5p,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,1.92,0.35,0.23,0.0,26.06,10.45,11.77,0.6,1.38,0.14,13.42,23.73,18.43,1.71,0.0,0.0,0.0,1.72,29.87,0.0,0.14,15.71,8.4,10.05,15.29,5.9,15.74,5.94,8.08
hsa-miR-3614-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.13,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.09,0.0,0.35,0.0,0.0
hsa-miR-3614-5p,10.5,4.78,4.01,12.68,0.0,3.25,0.0,0.0,13.47,0.0,27.63,0.34,1.02,10.65,11.17,4.18,8.49,0.0,13.15,2.19,10.19,0.54,0.13,0.0,7.07,10.53,8.88,10.38,0.0,23.15,8.65,0.62,11.08,6.78,4.9,3.81,1.53
hsa-miR-3615,174.92,764.77,244.37,1939.94,9.77,34.83,74.66,0.11,2817.33,0.0,53.27,768.44,315.28,368.72,711.95,285.32,906.26,16.96,876.81,126.07,1796.7,77.7,10.42,463.4,257.55,1428.73,930.46,550.15,0.0,2335.33,886.91,900.34,395.82,470.45,875.22,652.48,329.38
hsa-miR-3616-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0
hsa-miR-3617-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.11,0.39,0.0,0.0,0.0,0.0,1.15,0.19,0.0,0.0,0.0,0.0,0.52,0.0,0.77,0.35,0.0,0.82
hsa-miR-3619-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,6.09,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.17,0.0,0.0
hsa-miR-3619-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-362-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.2,0.5,0.0,1.59,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,1.92,0.86,0.0,0.0,0.0,0.9,0.0,2.23,0.0,0.0,0.0,0.0
hsa-miR-362-5p,3.64,2.39,0.17,1.69,0.0,2.95,0.0,0.0,6.28,0.0,20.52,0.0,3.05,6.83,3.39,2.39,4.03,0.0,9.12,3.39,0.78,0.0,0.07,0.0,12.23,5.75,4.68,4.42,0.0,2.04,0.65,1.55,1.12,0.77,2.68,2.13,0.2
hsa-miR-3620-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.12,0.0,0.0
hsa-miR-3620-5p,3.86,2.11,0.0,0.0,0.0,2.07,0.0,0.0,0.51,0.0,1.87,0.0,0.1,2.31,0.8,4.78,3.4,13.96,0.0,0.0,1.18,0.0,0.0,0.0,5.73,5.55,0.38,2.87,0.0,0.0,0.0,3.31,1.29,0.44,0.23,2.13,0.0
hsa-miR-3621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3622a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3622a-5p,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.62,0.0,0.11,0.12,0.0,0.0
hsa-miR-3622b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-363-3p,82.53,657.68,123.32,1226.23,3.07,56.97,36.19,47.17,915.6,1.23,125.08,67.8,305.61,652.65,804.73,131.67,850.86,2.42,4193.5,336.01,955.59,44.91,6.45,137.12,468.86,1184.32,922.15,1099.42,0.86,1138.88,984.95,394.29,642.14,410.23,906.82,413.65,196.28
hsa-miR-363-5p,0.0,9.29,7.67,8.67,0.0,0.0,0.0,0.0,6.28,0.0,0.7,0.0,4.68,4.62,6.68,4.06,4.99,0.0,13.28,2.73,5.49,0.11,0.0,0.0,0.0,0.0,3.82,4.86,0.0,8.4,7.88,5.49,0.52,4.26,4.9,2.02,8.69
hsa-miR-3648,10.93,0.0,2.27,0.0,0.19,1.48,19.67,107.28,2.05,0.18,0.35,7.63,0.41,0.7,1.6,0.48,1.91,0.28,2.42,1.31,2.74,0.43,0.81,14.77,0.96,1.53,0.48,0.0,0.0,0.0,0.0,0.72,1.12,0.11,1.17,0.45,0.2
hsa-miR-3650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.51,0.13,0.11,0.0,16.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-3652,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,1.05,0.0,0.41,0.4,0.4,0.0,1.38,0.0,0.0,2.3,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.58,1.23,0.0
hsa-miR-3654,7.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,1.05,2.69,0.31,0.0,0.0,0.0,0.0,0.0,0.54,5.8,0.0,0.0,0.0,0.0,2.87,0.0,0.38,0.0,0.0,0.0,0.13,0.72,0.26,0.0,0.47,0.0,0.0
hsa-miR-3655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0
hsa-miR-3659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,1.04,0.0,0.0,0.0,0.0,0.0
hsa-miR-365a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,1.32,0.0,1.0,4.42,0.0,0.0,0.0,2.08,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,5.6,1.57,1.12
hsa-miR-365a-5p,0.21,4.64,0.0,11.41,0.0,0.0,0.0,0.0,3.59,0.18,1.98,0.0,1.32,0.1,4.29,2.03,2.55,0.0,0.0,2.51,0.0,0.0,23.12,0.0,6.11,1.92,0.0,0.44,0.0,1.2,1.42,0.72,0.86,0.11,1.63,4.26,0.82
hsa-miR-365b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,1.17,0.0,0.61,0.2,2.59,7.41,0.0,0.0,0.67,0.33,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.72,1.94,1.24,0.26,0.0,0.58,0.0,0.0
hsa-miR-365b-5p,0.0,2.53,0.0,7.19,0.0,0.0,0.0,0.0,8.59,0.35,4.31,0.11,0.71,0.7,4.69,2.03,4.35,0.0,2.15,0.98,5.1,0.21,0.0,0.0,3.44,1.72,4.87,1.88,0.0,3.0,1.68,1.76,1.2,3.28,2.22,2.24,1.12
hsa-miR-3660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.87,0.0,0.0,0.0
hsa-miR-3661,0.0,0.0,3.49,0.0,0.0,0.89,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3663-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.26,0.11,0.0,0.0,0.82
hsa-miR-3664-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.11,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3664-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
hsa-miR-3665,13.29,1.27,3.49,1.69,9.2,18.3,6.32,14.57,2.05,77.2,1.17,6.4,0.0,0.1,0.4,1.67,3.08,1.0,1.34,0.98,0.59,0.21,19.49,41.49,5.92,1.53,1.05,0.22,55.33,0.6,0.39,0.41,0.52,0.11,1.05,4.15,0.1
hsa-miR-3667-5p,0.0,0.42,0.0,4.02,0.0,3.25,0.0,0.0,0.9,0.0,1.05,0.0,0.31,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,1.92,0.38,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.41
hsa-miR-3674,1.29,0.0,3.31,0.0,17.44,1.18,0.0,0.0,0.0,0.0,0.0,11.34,0.1,0.1,0.4,0.96,2.12,0.14,0.94,0.33,0.0,2.79,0.0,3.52,0.57,0.0,0.0,0.0,39.48,0.6,0.26,1.14,3.44,0.11,0.0,1.01,0.0
hsa-miR-3675-5p,0.0,0.0,6.63,2.54,13.03,0.0,0.0,0.22,1.54,0.0,0.0,0.0,0.1,0.2,0.3,0.0,0.21,13.96,0.54,0.22,1.57,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,2.16,0.0,0.93,0.09,0.98,0.0,0.0,0.1
hsa-miR-3677-3p,0.0,1.13,3.66,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.12,0.0,0.41,0.2,0.4,0.0,0.85,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,1.15,0.0,0.55,0.0,0.0,0.0,0.0,0.09,0.22,0.47,1.01,0.0
hsa-miR-3677-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3678-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3678-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.41,0.0,0.0,0.0,0.0,0.61
hsa-miR-3679-5p,9.22,1.13,0.0,10.78,0.0,16.53,27.93,0.0,15.39,0.0,3.61,6.96,0.92,1.41,1.5,0.0,10.72,0.14,0.54,0.55,5.49,0.32,0.34,0.0,23.88,7.28,1.62,8.17,0.0,2.52,2.71,2.49,2.41,1.86,2.33,3.25,0.0
hsa-miR-3680-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.3,0.4,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.65,0.52,0.26,0.22,0.0,0.0,0.2
hsa-miR-3680-5p,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.27,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.29,0.11,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3681-5p,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.23,0.67,0.0
hsa-miR-3682-3p,0.0,3.24,0.0,1.48,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,1.53,1.31,1.0,0.0,3.08,0.0,0.4,0.11,1.96,0.0,0.0,0.0,0.0,1.92,0.29,0.33,0.0,0.48,1.81,1.66,0.09,2.19,0.47,0.0,2.76
hsa-miR-3682-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.27,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,1.2,0.13,0.0,0.0,0.0,0.12,1.46,0.2
hsa-miR-3686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0
hsa-miR-3688-3p,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.48,0.11,3.72,0.0,0.0,0.0,0.0,0.0,1.34,1.1,0.0,0.0,0.0,0.0,1.03,0.0,0.35,0.0,0.1
hsa-miR-3689b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-369-3p,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.35,0.0,0.0,1.73,0.6,0.0,0.24,0.0,0.0,0.0,0.11,1.76,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,2.49,0.77,0.33,0.58,0.0,0.41
hsa-miR-369-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.8,0.0,0.6,3.4,0.0,0.13,0.55,0.0,0.0,0.0,0.0,0.57,0.0,3.53,0.0,0.0,0.0,1.81,4.97,0.95,0.22,1.52,1.79,3.17
hsa-miR-3690,0.86,0.0,0.0,5.49,0.0,0.0,0.0,0.0,33.09,0.0,2.45,0.0,0.61,1.51,3.69,0.0,3.71,0.0,1.88,0.11,3.14,0.21,0.0,0.0,0.0,2.68,1.43,6.29,0.0,36.34,7.49,0.72,4.21,0.77,6.41,1.57,6.54
hsa-miR-3691-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.31
hsa-miR-3691-5p,0.0,2.53,8.37,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,1.02,0.9,3.69,0.0,2.97,3.99,0.81,0.87,1.57,0.43,0.0,0.0,0.76,0.38,1.72,0.77,0.0,3.96,3.1,2.38,0.34,0.66,0.7,2.69,1.74
hsa-miR-3692-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.2,0.1,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.12,0.11,0.0
hsa-miR-370-3p,111.25,627.01,199.89,170.13,2.49,107.45,156.08,0.0,117.35,0.0,116.8,267.71,77.57,69.12,34.22,46.36,259.07,93.75,63.06,17.93,174.65,6.97,52.84,39.38,1820.59,276.21,181.13,406.4,0.0,43.3,68.2,453.22,79.47,16.51,13.53,199.37,72.17
hsa-miR-370-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-371a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-371a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0
hsa-miR-371b-5p,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.14,0.13,0.0,0.0,0.32,0.0,0.0,0.0,0.38,0.48,0.0,0.0,1.2,0.0,0.0,2.06,0.33,0.0,0.0,0.51
hsa-miR-372-3p,0.0,2.67,6.8,0.0,0.0,0.0,0.0,0.0,1.28,0.35,0.0,0.0,0.0,0.4,0.7,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.57,0.77,0.0,0.84,0.13,0.0,0.0,0.11,0.35,0.0,0.2
hsa-miR-372-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-373-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0
hsa-miR-374a-3p,0.0,0.0,0.0,2.54,0.0,0.59,0.0,0.0,6.41,0.18,1.17,0.0,3.66,6.53,5.19,0.0,0.21,0.0,3.22,8.75,6.66,0.11,0.07,0.0,0.0,0.0,14.79,0.0,0.0,6.0,4.52,7.04,6.62,1.53,6.88,0.78,1.02
