miRNA,SRR6905874,SRR6905875,SRR6905876,SRR6905877,SRR6905878,SRR6905879,SRR6905880,SRR6905881,SRR6905882,SRR6905883,SRR6905884,SRR6905885,SRR6905886
hsa-miR-411-3p,32.15,34.29,10.88,29.52,44.25,5.93,62.23,45.51,14.3,32.85,250.38,112.7,0.0
hsa-miR-411-5p,281.62,303.56,12.7,16.87,747.55,218.75,31.11,27.3,8.58,25.55,885.33,521.85,0.0
hsa-miR-412-3p,2.98,3.14,1.81,0.0,0.6,0.66,0.0,0.0,0.0,0.0,1.03,2.21,0.0
hsa-miR-412-5p,17.56,34.91,12.7,67.47,1.2,1.98,22.22,63.71,17.17,14.6,27.51,35.77,0.0
hsa-miR-421,6.25,6.69,0.0,0.0,10.76,4.61,13.33,18.2,0.0,0.0,10.8,6.13,0.0
hsa-miR-422a,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-423-3p,1196.44,3129.67,116.07,210.83,1199.06,3429.46,417.82,282.13,552.16,620.57,776.85,640.19,0.0
hsa-miR-423-5p,997.58,678.2,1871.65,19358.57,632.72,303.08,631.17,828.19,3187.06,3511.72,1272.47,1054.73,38.54
hsa-miR-424-3p,109.55,141.33,67.1,21.08,34.69,29.65,57.78,100.11,71.52,171.57,499.73,271.46,0.0
hsa-miR-424-5p,30.66,45.37,3.63,12.65,62.79,29.65,0.0,9.1,0.0,0.0,41.13,50.47,0.0
hsa-miR-425-3p,37.51,63.35,3.63,0.0,29.3,32.94,4.44,0.0,0.0,0.0,28.79,37.98,0.0
hsa-miR-425-5p,1264.91,1048.03,25.39,25.3,438.36,660.2,53.34,91.01,54.36,69.36,407.96,744.56,0.0
hsa-miR-4286,11.61,29.69,0.0,0.0,8.37,12.52,0.0,0.0,0.0,0.0,5.4,13.72,0.0
hsa-miR-429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-4306,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-431-3p,43.17,38.89,10.88,8.43,6.58,9.22,0.0,0.0,0.0,0.0,39.84,86.24,0.0
hsa-miR-431-5p,28.58,27.6,0.0,0.0,17.34,11.2,0.0,0.0,0.0,0.0,23.14,18.87,0.0
hsa-miR-432-3p,0.89,3.14,0.0,0.0,0.6,1.32,0.0,0.0,0.0,0.0,0.26,0.25,0.0
hsa-miR-432-5p,203.62,223.91,814.31,1134.27,29.3,57.98,457.82,436.85,829.67,865.15,122.88,177.38,0.0
hsa-miR-4324,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4326,1.49,3.55,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.26,0.25,0.0
hsa-miR-433-3p,16.97,21.12,10.88,29.52,5.38,7.25,80.01,191.12,68.66,25.55,40.62,27.93,0.0
hsa-miR-433-5p,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0
hsa-miR-4421,2.38,7.53,1.81,0.0,0.0,1.32,0.0,0.0,0.0,0.0,5.91,5.88,0.0
hsa-miR-4423-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-4423-5p,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4425,0.3,0.21,0.0,0.0,0.6,0.66,0.0,0.0,0.0,0.0,0.26,0.25,0.0
hsa-miR-4426,0.0,1.05,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4427,1.19,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4428,0.6,1.46,5.44,29.52,0.6,0.0,0.0,9.1,0.0,0.0,0.51,1.23,0.0
hsa-miR-4429,0.0,0.21,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.26,0.0,0.0
hsa-miR-4430,0.0,0.63,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4435,0.89,1.46,0.0,0.0,1.2,3.29,0.0,0.0,0.0,0.0,1.54,1.47,0.0
hsa-miR-4439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.74,0.0
hsa-miR-4440,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4442,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4443,6.55,4.18,21.76,0.0,0.0,3.95,0.0,0.0,17.17,0.0,4.63,4.17,0.0
hsa-miR-4444,0.3,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4451,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-4453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
hsa-miR-4455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.74,0.0
hsa-miR-4458,0.0,0.42,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.77,0.0,0.0
hsa-miR-4463,0.6,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4466,0.3,0.63,38.09,0.0,0.0,0.0,4.44,9.1,22.89,10.95,0.51,0.0,0.0
hsa-miR-4470,1.49,3.55,0.0,0.0,1.2,1.98,0.0,0.0,0.0,0.0,0.26,0.98,0.0
hsa-miR-4473,3.57,1.67,0.0,0.0,4.78,3.29,0.0,0.0,0.0,0.0,10.03,11.52,0.0
hsa-miR-4474-3p,1.49,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.51,0.98,0.0
hsa-miR-4477b,0.3,0.21,0.0,0.0,0.0,5.93,0.0,0.0,0.0,0.0,1.03,0.74,0.0
hsa-miR-4479,0.0,1.25,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.26,0.49,0.0
hsa-miR-448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.25,0.0
hsa-miR-4484,0.6,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.25,0.0
hsa-miR-4485-3p,0.89,0.0,19.95,0.0,2.39,1.98,0.0,0.0,0.0,0.0,2.83,1.23,0.0
hsa-miR-4485-5p,0.0,0.21,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-4488,0.0,0.0,23.58,8.43,0.0,0.0,35.56,9.1,17.17,10.95,0.51,0.0,0.0
hsa-miR-4489,0.89,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.51,0.0,0.0
hsa-miR-4492,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4497,1.19,1.25,5.44,0.0,0.0,7.91,71.12,72.81,22.89,0.0,1.03,1.47,0.0
hsa-miR-4498,0.3,0.84,0.0,0.0,0.6,0.66,0.0,0.0,0.0,0.0,0.0,1.96,0.0
hsa-miR-449a,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.77,0.0,0.0
hsa-miR-449c-5p,2.98,0.21,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,6.17,2.7,0.0
hsa-miR-4502,0.6,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-4504,1.19,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,4.17,0.0
hsa-miR-4507,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4508,0.6,0.0,0.0,0.0,0.0,0.0,0.0,9.1,11.44,14.6,0.26,0.0,0.0
hsa-miR-450a-1-3p,0.3,0.0,0.0,0.0,1.2,0.66,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-450a-2-3p,0.0,0.42,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0
hsa-miR-450a-5p,26.2,38.89,0.0,8.43,28.71,13.84,17.78,9.1,8.58,0.0,111.05,77.67,0.0
hsa-miR-450b-3p,0.0,0.63,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.49,0.0
hsa-miR-450b-5p,69.07,125.23,1.81,16.87,30.5,7.25,26.67,0.0,31.47,14.6,196.14,237.9,0.0
hsa-miR-4510,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4511,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4512,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.26,0.25,0.0
hsa-miR-4515,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0
hsa-miR-4516,0.0,0.21,5.44,16.87,0.0,0.0,8.89,0.0,2.86,0.0,0.0,0.0,0.0
hsa-miR-4517,0.3,0.21,0.0,0.0,1.2,1.98,0.0,0.0,0.0,0.0,0.77,0.74,0.0
hsa-miR-451a,0.0,0.0,21.76,721.04,0.6,0.0,733.41,0.0,25.75,1003.87,0.0,0.0,0.0
hsa-miR-452-3p,10.42,24.67,3.63,0.0,5.38,11.2,0.0,0.0,0.0,0.0,17.48,18.38,0.0
hsa-miR-452-5p,338.18,518.06,0.0,4.22,93.89,712.25,4.44,9.1,5.72,32.85,134.19,228.59,19.27
hsa-miR-4521,34.24,40.14,0.0,4.22,70.57,15.81,0.0,0.0,2.86,0.0,224.67,149.21,0.0
hsa-miR-4522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.25,0.0
hsa-miR-4523,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-4525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-4527,0.6,0.42,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.77,0.49,0.0
hsa-miR-4533,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4535,0.0,0.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-454-3p,24.41,16.31,1.81,0.0,53.82,2.64,0.0,0.0,2.86,7.3,57.58,45.57,0.0
hsa-miR-454-5p,2.98,4.81,0.0,0.0,2.99,2.64,0.0,0.0,0.0,0.0,15.42,8.33,0.0
hsa-miR-455-3p,41.68,24.04,5.44,0.0,123.2,18.45,0.0,0.0,0.0,3.65,66.32,37.0,0.0
hsa-miR-455-5p,317.94,197.36,68.92,0.0,232.64,131.12,53.34,9.1,65.8,32.85,282.26,102.17,0.0
hsa-miR-4636,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4638-3p,0.0,0.42,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4638-5p,0.0,1.25,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,1.03,0.25,0.0
hsa-miR-4642,0.89,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.25,0.0
hsa-miR-4645-3p,0.6,0.42,0.0,0.0,0.6,1.32,0.0,0.0,0.0,0.0,0.77,0.98,0.0
hsa-miR-4646-3p,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-4646-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
hsa-miR-4647,0.3,0.21,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.26,0.25,0.0
hsa-miR-4652-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-4652-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
hsa-miR-4654,0.3,0.21,0.0,4.22,0.6,0.0,0.0,0.0,5.72,3.65,0.0,0.25,0.0
hsa-miR-4658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-4659a-3p,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0
hsa-miR-4659a-5p,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4660,0.3,0.21,0.0,12.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0
hsa-miR-4661-5p,4.76,0.84,0.0,4.22,1.2,0.0,0.0,0.0,0.0,0.0,4.63,3.43,0.0
hsa-miR-4662a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
hsa-miR-4665-5p,0.6,1.46,3.63,0.0,0.6,1.32,0.0,0.0,0.0,0.0,0.51,1.23,0.0
hsa-miR-4667-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-4667-5p,0.0,0.21,5.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4668-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
hsa-miR-4669,1.79,1.05,1.81,0.0,0.0,1.32,0.0,0.0,0.0,0.0,1.03,0.0,0.0
hsa-miR-4671-5p,0.3,1.25,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.77,2.21,0.0
hsa-miR-4672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0
hsa-miR-4674,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0
hsa-miR-4676-3p,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.23,0.0
hsa-miR-4676-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
hsa-miR-4677-3p,34.83,40.35,0.0,0.0,4.78,9.88,0.0,0.0,0.0,0.0,15.42,29.89,0.0
hsa-miR-4677-5p,3.57,3.14,0.0,0.0,2.39,1.98,0.0,9.1,0.0,25.55,1.54,0.49,0.0
hsa-miR-4680-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-4683,0.89,1.67,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.54,0.49,0.0
hsa-miR-4684-3p,5.66,4.6,1.81,0.0,2.39,3.95,0.0,0.0,8.58,0.0,5.4,3.92,0.0
hsa-miR-4684-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0
hsa-miR-4685-3p,0.6,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.25,0.0
hsa-miR-4687-3p,0.89,1.67,0.0,12.65,0.0,3.95,4.44,0.0,0.0,0.0,1.29,0.49,0.0
hsa-miR-4687-5p,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
hsa-miR-4688,0.6,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0
hsa-miR-4689,0.3,0.63,3.63,0.0,0.6,1.32,4.44,0.0,0.0,14.6,0.26,0.98,0.0
hsa-miR-4690-3p,0.0,0.42,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,1.29,1.72,0.0
hsa-miR-4695-3p,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4697-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-4699-3p,1.19,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.74,0.0
hsa-miR-4699-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0
hsa-miR-4700-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0
hsa-miR-4701-3p,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4706,0.0,0.0,0.0,0.0,0.6,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4710,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.25,0.0
hsa-miR-4712-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-4717-3p,0.89,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0
hsa-miR-4721,0.0,0.42,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4722-5p,0.3,1.25,0.0,0.0,1.2,0.66,0.0,0.0,0.0,0.0,0.77,0.25,0.0
hsa-miR-4723-3p,0.0,0.21,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0
hsa-miR-4725-3p,7.14,2.09,0.0,0.0,0.6,1.32,4.44,0.0,0.0,0.0,3.6,2.21,0.0
hsa-miR-4725-5p,0.3,0.0,0.0,0.0,0.6,1.32,0.0,0.0,0.0,0.0,0.77,0.49,0.0
hsa-miR-4727-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
hsa-miR-4728-3p,3.57,1.05,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.26,0.74,0.0
hsa-miR-4728-5p,0.3,0.84,0.0,0.0,0.6,1.32,0.0,0.0,0.0,0.0,0.77,0.25,0.0
hsa-miR-4731-5p,0.3,1.25,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.77,0.25,0.0
hsa-miR-4733-5p,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
hsa-miR-4738-3p,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0
hsa-miR-4741,10.42,2.3,0.0,0.0,0.6,4.61,4.44,0.0,0.0,0.0,1.8,5.15,0.0
hsa-miR-4742-3p,0.0,0.21,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4743-3p,0.0,0.0,0.0,21.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
hsa-miR-4745-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-4745-5p,0.89,0.0,3.63,33.73,1.2,1.32,0.0,0.0,0.0,0.0,1.29,1.72,0.0
hsa-miR-4746-3p,0.3,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4746-5p,79.48,83.63,10.88,21.08,5.98,22.4,0.0,0.0,8.58,14.6,67.61,133.04,0.0
hsa-miR-4747-3p,0.89,0.42,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.26,0.49,0.0
hsa-miR-4748,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
hsa-miR-4749-3p,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0
hsa-miR-4750-5p,0.0,2.3,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-4753-3p,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4753-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-4754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
hsa-miR-4755-3p,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.51,0.0,0.0
hsa-miR-4755-5p,0.0,0.0,0.0,0.0,0.6,0.66,0.0,0.0,0.0,0.0,1.8,0.49,0.0
hsa-miR-4757-3p,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4762-3p,0.3,0.21,0.0,0.0,1.2,0.66,0.0,0.0,8.58,0.0,1.54,1.96,0.0
hsa-miR-4762-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
hsa-miR-4763-3p,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4765,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0
hsa-miR-4766-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.25,0.0
hsa-miR-4767,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4768-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
hsa-miR-4768-5p,0.0,1.25,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.26,0.25,0.0
hsa-miR-4769-3p,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4769-5p,0.3,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4774-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
hsa-miR-4775,0.0,0.0,0.0,0.0,1.2,0.0,4.44,0.0,0.0,0.0,4.11,1.23,0.0
hsa-miR-4781-3p,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.49,0.0
hsa-miR-4784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0
hsa-miR-4785,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
hsa-miR-4786-5p,2.98,2.72,0.0,0.0,0.6,0.66,0.0,0.0,0.0,0.0,0.77,2.21,0.0
hsa-miR-4787-3p,3.27,1.05,0.0,0.0,0.6,0.66,0.0,0.0,0.0,0.0,1.8,1.96,0.0
hsa-miR-4787-5p,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4788,7.14,1.88,5.44,0.0,1.2,1.32,0.0,0.0,2.86,3.65,4.88,2.21,0.0
hsa-miR-4791,5.06,5.44,0.0,0.0,4.19,1.32,0.0,0.0,0.0,0.0,4.63,6.86,0.0
hsa-miR-4793-3p,0.3,0.42,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.51,0.25,0.0
hsa-miR-4794,0.0,0.63,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4796-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
hsa-miR-4796-5p,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0
hsa-miR-4797-3p,1.79,0.63,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.49,0.0
hsa-miR-4797-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.25,0.0
hsa-miR-4798-5p,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,1.96,0.0
hsa-miR-4803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-4804-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-483-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0
hsa-miR-484,92.58,104.53,39.9,16.87,127.98,77.75,40.0,72.81,11.44,29.2,344.72,198.45,19.27
hsa-miR-485-3p,28.58,25.71,5.44,8.43,25.12,15.15,22.22,18.2,45.77,43.81,93.83,37.24,0.0
hsa-miR-485-5p,108.36,141.33,143.28,278.3,12.56,31.63,102.23,63.71,128.74,164.27,101.8,142.1,0.0
hsa-miR-486-3p,0.89,1.88,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,1.72,0.0
hsa-miR-486-5p,9.82,2.09,165.04,17726.73,0.0,0.0,5849.46,18.2,25731.11,38826.02,2.83,11.76,0.0
hsa-miR-487a-3p,21.14,23.83,0.0,0.0,10.76,3.95,0.0,9.1,0.0,3.65,12.85,15.19,0.0
hsa-miR-487a-5p,7.14,3.55,5.44,0.0,0.6,0.0,0.0,0.0,5.72,0.0,6.94,3.19,0.0
hsa-miR-487b-3p,54.78,48.92,0.0,4.22,19.14,10.54,4.44,36.4,0.0,3.65,46.79,45.08,0.0
hsa-miR-487b-5p,2.68,3.14,0.0,0.0,2.99,1.32,0.0,0.0,0.0,0.0,7.97,5.15,0.0
hsa-miR-488-3p,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
hsa-miR-490-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.26,0.0,0.0
hsa-miR-491-3p,0.3,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.98,0.0
hsa-miR-491-5p,20.24,27.6,0.0,4.22,1.2,4.61,0.0,0.0,0.0,0.0,4.11,4.17,0.0
hsa-miR-493-3p,964.24,931.79,143.28,244.56,248.19,451.99,266.69,245.73,203.13,277.43,1378.64,1194.13,0.0
hsa-miR-493-5p,805.57,1088.59,217.63,573.46,105.25,27.01,368.92,254.83,417.69,624.22,1827.47,1876.7,0.0
hsa-miR-494-3p,201.54,210.11,10.88,12.65,199.15,27.01,66.67,36.4,54.36,32.85,406.42,235.2,0.0
hsa-miR-494-5p,2.08,3.76,0.0,0.0,1.2,1.32,0.0,0.0,0.0,0.0,0.77,2.45,0.0
hsa-miR-495-3p,115.21,88.22,19.95,25.3,124.99,36.24,44.45,27.3,11.44,7.3,170.18,109.27,0.0
hsa-miR-495-5p,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.26,0.74,0.0
hsa-miR-496,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.74,0.0
