miRNA,SRR13608450,SRR13608451,SRR13608452,SRR13608453,SRR13608454,SRR13608455,SRR13608456,SRR13608457,SRR13608458,SRR13608459,SRR13608460,SRR13608461,SRR13608462,SRR13608463,SRR13608464,SRR13608465,SRR13608466,SRR13608467,SRR13608468,SRR13608469,SRR13608470,SRR13608471
hsa-miR-519a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-519a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-519b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520a-3p,0.0,2.27,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
hsa-miR-520a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520f-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-522-3p,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.31,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.4,0.2,0.3,0.0,0.0,0.0
hsa-miR-522-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-524-5p,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-526b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.47,0.0,0.0,0.22,0.0,0.43,0.4,0.0,0.9,0.0,0.0,0.0
hsa-miR-532-3p,0.53,0.21,1.49,0.0,0.16,0.0,3.17,3.25,2.48,1.86,0.0,0.84,0.0,1.72,0.63,2.89,5.04,0.2,1.65,1.0,0.33,0.0
hsa-miR-532-5p,488.01,200.49,121.22,163.91,29.92,151.67,492.66,226.78,288.58,802.89,157.84,147.0,269.51,256.57,81.89,697.29,322.16,198.32,761.72,594.14,78.38,551.45
hsa-miR-539-3p,0.0,0.0,0.41,0.2,0.0,0.0,0.0,0.0,0.62,0.29,0.16,0.0,0.0,0.65,0.13,3.46,0.61,0.59,2.1,2.01,0.17,1.19
hsa-miR-539-5p,0.0,0.0,0.14,0.0,0.16,0.0,0.16,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.13,0.87,0.2,0.0,0.0,1.81,0.0,0.0
hsa-miR-541-3p,0.26,0.0,0.14,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.39,0.45,0.0,0.0,0.0
hsa-miR-541-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
hsa-miR-542-3p,3.94,0.41,2.71,1.02,0.16,1.8,8.39,0.33,1.39,10.61,0.47,0.17,2.2,5.6,1.75,18.61,2.82,4.54,23.75,1.81,0.83,1.99
hsa-miR-542-5p,0.53,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0
hsa-miR-543,128.11,66.42,36.43,37.62,3.6,42.76,22.48,15.45,12.86,47.58,35.92,17.49,32.42,69.8,9.5,220.74,30.06,74.2,134.52,96.68,10.58,68.53
hsa-miR-548a-3p,0.0,0.0,0.27,0.0,0.0,0.0,0.32,0.33,0.15,0.57,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.99
hsa-miR-548a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0
hsa-miR-548ab,0.0,0.0,0.0,0.81,0.0,0.0,0.16,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.14,1.01,0.0,0.3,0.0,0.0,0.2
hsa-miR-548ad-5p,0.0,0.0,0.68,0.0,0.0,0.0,0.47,0.49,1.39,0.86,0.0,0.0,0.51,0.0,0.0,0.29,0.61,0.59,0.0,0.0,0.5,0.0
hsa-miR-548ae-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16,0.0,0.0,0.51,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ah-3p,0.0,0.0,0.0,0.41,0.0,0.0,0.32,0.0,0.15,1.58,0.0,0.67,0.0,0.0,0.38,0.72,0.4,0.0,0.0,1.61,0.17,0.0
hsa-miR-548ah-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.22,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0
hsa-miR-548ai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548aj-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548am-3p,0.53,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.15,0.2,0.0,0.2
hsa-miR-548ao-3p,0.0,0.0,0.0,0.2,0.33,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.6
hsa-miR-548ap-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
hsa-miR-548aq-3p,0.0,0.0,0.14,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ar-3p,1.31,0.0,0.27,1.22,0.0,0.0,3.8,1.3,0.0,0.43,0.0,0.0,0.0,0.43,0.25,0.14,0.4,1.78,0.0,0.0,0.0,2.38
hsa-miR-548aw,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ay-5p,0.53,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.31,2.72,0.31,0.0,0.51,0.0,0.0,0.72,0.4,0.0,1.2,2.21,0.33,0.0
hsa-miR-548az-5p,0.0,0.0,0.14,0.0,0.0,0.0,0.16,0.0,0.46,1.29,0.31,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.15,0.2,0.0,0.0
hsa-miR-548b-5p,0.0,1.86,0.54,0.0,0.0,0.0,1.9,0.33,0.77,2.72,0.0,0.5,0.68,0.0,0.0,1.59,0.2,0.0,2.4,2.21,0.0,2.38
hsa-miR-548bc,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548d-5p,0.0,1.24,0.27,0.2,0.0,0.0,0.47,0.0,0.15,0.14,0.47,0.0,0.0,0.86,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548e-3p,2.89,5.36,1.08,0.41,0.0,1.35,6.97,1.46,6.04,7.31,0.93,0.67,1.52,1.08,0.38,5.05,2.42,0.59,4.66,1.41,0.99,2.38
hsa-miR-548f-3p,0.0,0.0,0.14,0.2,0.0,0.68,0.32,0.16,0.46,0.57,0.0,0.0,0.17,0.0,0.13,0.29,0.0,0.0,1.2,0.2,0.0,0.0
hsa-miR-548h-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,1.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-548i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548j-3p,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548j-5p,0.0,0.0,0.0,0.81,0.65,0.68,1.58,0.65,1.86,3.73,2.02,0.0,1.01,0.86,0.0,0.87,0.4,1.97,0.3,2.21,0.66,0.0
hsa-miR-548k,0.26,0.0,0.27,0.0,0.0,1.35,0.63,0.0,0.0,1.43,0.0,1.01,0.0,1.08,0.0,0.58,0.61,0.99,2.71,2.81,0.33,0.0
hsa-miR-548l,0.0,0.0,0.14,0.41,0.0,0.45,0.79,0.49,0.46,2.58,0.16,0.5,0.17,1.51,0.25,1.3,0.0,0.2,1.5,0.4,0.33,1.99
hsa-miR-548n,2.36,0.0,0.14,0.0,0.0,0.0,0.79,0.49,0.0,1.15,0.0,0.0,0.34,0.43,0.0,1.01,0.0,0.0,1.05,0.0,0.0,1.39
hsa-miR-548o-3p,5.51,3.09,3.93,6.3,0.65,3.15,5.7,1.63,3.72,10.32,0.93,3.53,8.95,4.52,1.63,9.52,3.03,5.33,8.12,4.22,0.66,0.6
hsa-miR-548q,0.26,2.68,0.41,1.42,0.33,0.23,2.69,1.14,2.01,0.43,0.78,0.17,0.84,4.31,0.0,2.6,2.82,0.79,0.3,1.61,0.0,4.57
hsa-miR-548s,0.0,0.0,0.27,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.3,0.0,0.17,0.0
hsa-miR-548t-5p,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548u,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548w,0.0,0.0,0.27,0.0,0.0,0.0,1.58,0.0,0.0,1.43,0.16,0.34,0.0,0.0,0.0,2.45,0.2,0.0,0.15,0.0,0.5,0.0
hsa-miR-548y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-549a-3p,0.53,0.0,0.14,0.0,0.16,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
hsa-miR-549a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
hsa-miR-550a-3-5p,0.0,0.0,0.14,0.0,0.0,0.23,0.16,0.0,0.0,0.14,0.16,0.0,0.17,0.0,0.0,0.29,1.01,0.59,0.45,0.0,0.0,0.99
hsa-miR-550a-5p,0.53,0.0,0.41,0.0,0.0,1.13,0.32,2.11,0.15,0.14,0.0,0.34,0.0,0.43,0.0,0.72,0.0,0.2,0.0,1.41,0.5,1.39
hsa-miR-551a,0.0,2.68,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.86,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.2,0.75,0.0,0.0,0.0
hsa-miR-551b-5p,0.0,0.0,0.27,0.2,0.0,0.0,0.47,0.16,0.15,0.14,0.0,0.34,0.17,0.0,0.13,0.43,0.0,0.2,0.3,1.0,0.0,0.0
hsa-miR-552-3p,0.26,2.68,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.15,0.0,0.0,0.79
hsa-miR-556-5p,0.79,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
hsa-miR-5571-3p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5582-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5585-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.8,0.17,0.0
hsa-miR-5586-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5587-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5588-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5588-5p,0.26,0.0,0.14,0.0,0.98,0.0,0.63,0.49,0.0,0.0,0.16,0.17,0.0,0.43,0.13,0.0,0.4,0.0,0.3,0.0,1.98,0.0
hsa-miR-561-5p,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
hsa-miR-5680,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5683,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,4.01,0.0,0.0,0.0,0.0,0.5,1.01,0.2,0.0,0.0,0.0,0.0,0.0
hsa-miR-5695,0.0,0.0,0.27,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5696,0.0,0.0,0.14,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.3,0.0,0.0,0.0
hsa-miR-5698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0
hsa-miR-5699-3p,0.0,3.09,0.0,0.0,0.0,0.23,0.32,0.0,0.0,0.29,0.0,0.0,0.68,1.08,0.0,0.0,0.61,0.0,0.0,0.6,0.17,0.0
hsa-miR-5699-5p,0.0,0.0,0.14,0.0,0.0,0.0,1.11,0.16,0.0,0.14,0.0,0.0,0.51,0.0,0.0,0.43,1.82,0.0,0.3,0.2,0.0,0.0
hsa-miR-570-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-570-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-574-3p,29.66,46.41,42.53,16.68,4.58,27.68,97.52,122.17,24.49,52.31,5.91,12.78,21.28,58.81,29.01,185.83,100.26,27.04,53.51,149.74,21.17,58.4
hsa-miR-574-5p,9.71,25.37,3.66,2.24,3.27,4.5,7.44,10.41,6.97,11.61,1.09,1.68,4.05,6.03,2.63,13.85,19.37,2.37,8.12,18.29,3.47,9.34
hsa-miR-576-3p,22.05,1.24,10.43,13.02,1.14,4.73,25.01,4.23,16.89,36.83,17.11,3.7,14.52,8.83,1.63,17.89,9.48,11.64,21.19,13.67,3.64,8.94
hsa-miR-576-5p,0.79,0.21,1.35,0.0,0.0,0.45,0.63,0.49,0.0,0.43,0.0,0.67,1.52,2.37,0.5,1.73,2.42,0.0,1.35,2.01,0.0,0.0
hsa-miR-577,0.0,3.3,0.27,0.0,0.0,0.0,0.47,0.0,1.86,2.58,0.16,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.3,0.0,0.33,0.0
hsa-miR-578,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-579-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
hsa-miR-579-5p,0.0,1.65,0.14,0.2,0.0,0.0,0.47,0.16,0.0,0.29,0.0,0.0,0.34,0.0,0.0,1.01,0.0,0.0,0.0,1.41,0.0,0.0
hsa-miR-580-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.14,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.17,0.0
hsa-miR-581,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.17,1.51,0.0,0.43,0.0,0.0,0.0,0.6,0.0,0.0
hsa-miR-582-3p,3.94,0.21,2.71,0.41,0.16,2.93,4.12,2.77,2.63,5.45,0.31,0.84,1.52,0.22,1.25,2.89,1.21,2.57,3.16,3.42,0.33,3.38
hsa-miR-582-5p,0.0,0.0,0.27,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0
hsa-miR-584-5p,18.11,77.97,5.42,3.86,0.33,8.55,11.87,9.76,8.68,10.18,3.73,6.73,10.98,19.82,2.5,21.35,11.1,23.09,58.92,24.32,5.79,29.6
hsa-miR-585-3p,0.79,8.04,0.0,0.0,0.0,0.9,2.53,0.49,0.0,0.0,0.16,0.17,0.0,7.97,0.13,2.31,7.67,0.0,2.86,4.82,1.98,2.78
hsa-miR-589-3p,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-589-5p,6.56,11.34,4.47,5.29,0.82,6.53,11.87,6.51,2.79,16.48,4.04,4.54,3.55,4.95,2.88,10.1,1.21,3.16,8.87,10.85,2.15,17.88
hsa-miR-590-3p,0.0,0.0,0.41,0.41,0.16,0.0,3.48,0.0,0.31,1.15,0.47,0.34,0.51,1.51,0.75,1.3,2.42,0.0,0.0,0.2,0.17,0.0
hsa-miR-592,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
hsa-miR-597-3p,0.0,0.0,0.14,0.0,0.0,0.9,0.32,0.0,0.0,0.14,0.0,0.0,0.17,1.08,0.0,0.0,0.2,0.0,0.0,0.0,0.33,0.0
hsa-miR-597-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
hsa-miR-598-3p,1.05,5.16,2.3,0.41,0.16,0.23,5.7,2.11,2.17,3.3,1.87,0.67,0.51,1.29,0.88,1.73,2.62,0.59,4.21,0.6,0.0,2.78
hsa-miR-598-5p,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,1.79
hsa-miR-605-3p,0.0,0.62,0.0,0.0,0.0,0.23,0.0,0.16,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.14,0.4,0.59,0.0,0.4,0.17,0.0
hsa-miR-605-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.2,0.3,0.0,0.0,0.0
hsa-miR-6068,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6078,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.93,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0
hsa-miR-6084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6125,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.34,0.65,0.0,0.43,0.0,0.0,0.15,0.0,0.0,0.0
hsa-miR-6132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-615-3p,21.0,11.76,6.5,4.68,0.65,4.73,3.48,1.3,4.96,4.73,4.82,3.87,3.72,6.46,0.25,6.93,4.24,8.68,4.81,10.05,1.49,11.92
hsa-miR-616-3p,1.58,1.44,0.14,0.41,0.33,1.35,1.27,1.14,0.15,1.58,0.47,1.01,0.0,1.08,0.75,1.59,1.21,0.39,1.2,2.41,0.5,1.59
hsa-miR-618,0.79,0.41,0.27,0.0,0.0,0.23,1.27,0.33,0.46,3.44,0.0,0.67,0.84,0.0,0.25,4.33,4.84,0.39,3.01,0.0,0.17,0.79
hsa-miR-619-5p,0.0,0.0,2.03,0.2,0.33,0.45,1.11,1.79,0.62,1.0,0.31,0.17,0.51,0.0,0.25,0.0,0.4,1.38,0.0,0.0,0.5,0.0
hsa-miR-620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0
hsa-miR-624-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.99
hsa-miR-625-3p,5.25,19.6,2.84,3.05,0.0,1.58,0.32,1.79,0.46,5.16,0.0,0.5,3.55,2.15,0.75,3.75,1.01,0.99,5.56,0.2,0.0,4.37
hsa-miR-625-5p,0.53,13.82,2.57,0.0,0.0,0.9,1.11,1.79,2.94,1.0,0.93,0.17,0.51,3.23,0.0,0.29,0.4,0.59,1.35,0.8,0.17,0.2
hsa-miR-627-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.16,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.21,0.17,0.0
hsa-miR-627-5p,1.05,0.0,0.14,0.0,0.16,0.0,0.47,0.0,0.0,0.29,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
hsa-miR-628-3p,4.2,16.5,4.2,6.1,0.49,6.75,12.66,5.37,3.25,6.16,1.87,2.86,5.74,6.68,1.63,11.98,4.44,3.16,5.71,12.46,2.15,11.92
hsa-miR-628-5p,0.79,0.83,4.6,2.03,0.0,2.48,10.61,5.21,3.1,3.73,1.4,0.67,1.01,4.09,0.38,13.56,7.06,0.99,2.71,8.04,3.14,4.97
hsa-miR-629-3p,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.16,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
hsa-miR-629-5p,49.09,47.44,35.21,26.23,2.45,26.1,102.43,33.51,67.42,90.29,48.36,15.81,43.74,52.78,3.63,60.74,78.88,28.81,97.69,44.22,35.39,105.88
hsa-miR-632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-639,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.13,0.29,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-641,2.89,2.68,1.9,2.85,0.0,1.58,1.58,0.81,1.08,0.57,0.47,1.35,0.68,0.65,0.25,2.02,1.61,0.39,0.0,0.0,0.83,4.77
hsa-miR-642a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.29,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0
hsa-miR-642a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.2,0.0,0.0
hsa-miR-643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6499-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.33,0.0
hsa-miR-650,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6500-3p,0.79,0.0,0.27,0.0,0.0,0.0,0.95,0.49,0.15,0.57,0.16,1.01,0.51,0.0,0.0,0.29,1.01,0.39,0.9,0.0,0.0,0.0
hsa-miR-6501-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.15,0.0,0.0,0.0
