miRNA,SRR2005874,SRR2005881,SRR2005885,SRR2005886,SRR2005887
hsa-miR-6878-5p,0.0,0.0,0.0,0.0,0.07
hsa-miR-6879-3p,0.0,0.0,0.06,0.0,0.0
hsa-miR-6882-3p,0.0,0.3,0.0,0.0,0.0
hsa-miR-6882-5p,0.0,0.0,0.12,0.09,0.21
hsa-miR-6884-5p,0.0,0.0,0.0,0.27,0.07
hsa-miR-6885-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-6886-3p,0.0,0.0,0.06,0.18,0.0
hsa-miR-6886-5p,0.0,0.0,0.0,0.35,0.0
hsa-miR-6891-5p,0.0,0.0,0.23,0.0,0.14
hsa-miR-6892-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-6893-5p,0.08,0.0,0.0,0.0,0.0
hsa-miR-6894-3p,0.0,0.0,0.06,0.0,0.0
hsa-miR-6894-5p,0.0,0.0,0.06,0.0,0.07
hsa-miR-6895-3p,0.15,0.0,0.12,0.0,0.36
hsa-miR-7-1-3p,0.38,6.92,20.33,11.26,24.57
hsa-miR-7-2-3p,0.0,0.0,0.0,0.18,0.0
hsa-miR-7-5p,0.23,13.93,39.86,270.68,2.07
hsa-miR-708-3p,0.0,0.3,0.23,0.0,0.43
hsa-miR-708-5p,0.0,0.0,0.12,0.0,0.29
hsa-miR-7108-3p,0.08,0.0,0.06,0.0,0.0
hsa-miR-7110-3p,1.61,0.0,0.52,0.0,0.07
hsa-miR-7111-3p,0.0,0.0,0.06,0.0,0.0
hsa-miR-7112-3p,0.0,0.0,0.0,0.18,0.0
hsa-miR-7114-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-7155-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-744-3p,0.0,0.2,1.15,3.46,1.36
hsa-miR-744-5p,3.9,69.17,54.55,66.85,67.78
hsa-miR-758-3p,2.52,0.99,0.23,163.14,0.0
hsa-miR-758-5p,0.0,0.0,0.06,3.81,0.0
hsa-miR-760,0.0,0.0,0.23,0.27,0.14
hsa-miR-765,0.0,0.0,0.0,0.09,0.0
hsa-miR-766-3p,0.99,14.43,42.69,67.12,23.5
hsa-miR-766-5p,0.0,0.0,0.52,0.18,0.43
hsa-miR-767-3p,0.15,0.0,0.0,1.06,0.0
hsa-miR-767-5p,4.13,0.0,0.4,124.57,0.0
hsa-miR-769-3p,0.0,1.19,0.75,1.51,0.43
hsa-miR-769-5p,10.4,123.71,214.46,386.21,224.69
hsa-miR-770-5p,0.31,0.0,0.0,4.61,0.0
hsa-miR-7703,0.0,0.0,0.17,0.0,0.64
hsa-miR-7704,8.03,0.0,0.92,0.09,0.29
hsa-miR-7705,0.0,0.3,2.13,1.15,1.64
hsa-miR-7706,0.0,52.57,47.52,0.0,40.64
hsa-miR-7844-5p,0.0,0.0,0.0,0.0,0.07
hsa-miR-7845-5p,0.0,0.0,0.06,0.0,0.21
hsa-miR-7846-3p,0.0,0.1,1.61,0.71,2.0
hsa-miR-7848-3p,0.0,0.0,0.29,0.0,1.5
hsa-miR-7849-3p,0.0,2.96,0.0,0.35,0.29
hsa-miR-7850-5p,0.0,0.0,0.17,0.0,0.07
hsa-miR-7851-3p,0.0,0.0,0.0,0.0,0.14
hsa-miR-7852-3p,0.0,0.1,0.0,0.0,0.0
hsa-miR-7854-3p,0.0,0.0,0.0,0.44,0.07
hsa-miR-7974,0.08,0.3,6.22,83.79,11.93
hsa-miR-7975,0.0,0.0,0.23,0.44,0.14
hsa-miR-8061,0.0,0.0,0.86,0.0,0.07
hsa-miR-8072,0.0,0.1,0.17,1.77,0.14
hsa-miR-8086,0.0,0.0,0.0,0.09,0.07
hsa-miR-8485,0.08,0.0,0.23,0.09,0.0
hsa-miR-873-3p,0.0,8.79,1.61,0.0,3.07
hsa-miR-873-5p,0.0,8.6,6.85,0.0,8.86
hsa-miR-874-3p,0.77,10.67,32.6,25.98,33.57
hsa-miR-874-5p,0.08,0.2,1.96,0.71,2.21
hsa-miR-876-5p,0.0,0.3,0.0,0.0,0.0
hsa-miR-877-3p,0.0,0.0,0.17,0.0,0.21
hsa-miR-877-5p,0.08,0.49,1.44,3.28,1.5
hsa-miR-885-5p,0.0,0.0,0.63,0.0,0.07
hsa-miR-887-3p,0.0,0.0,0.12,0.0,0.0
hsa-miR-887-5p,0.0,0.0,0.58,0.0,0.07
hsa-miR-889-3p,13.16,4.15,2.07,493.84,0.36
hsa-miR-889-5p,0.0,0.0,0.06,3.46,0.0
hsa-miR-891a-5p,0.08,0.0,0.23,0.09,0.07
hsa-miR-892c-3p,6.66,0.0,0.0,0.0,0.0
hsa-miR-9-3p,0.0,0.4,1.96,1.51,4.5
hsa-miR-9-5p,0.92,12.94,41.36,45.57,89.92
hsa-miR-921,0.0,0.0,0.0,0.09,0.0
hsa-miR-922,0.08,0.1,0.0,0.0,0.0
hsa-miR-92a-1-5p,3.98,1.09,3.28,114.91,3.64
hsa-miR-92a-2-5p,0.0,0.0,0.0,0.0,0.07
hsa-miR-92a-3p,2852.54,4186.6,9983.49,83969.38,9417.0
hsa-miR-92b-3p,98.76,239.03,693.45,9114.76,942.4
hsa-miR-92b-5p,0.08,0.49,0.63,3.81,0.57
hsa-miR-93-3p,1.15,5.04,8.76,34.76,9.57
hsa-miR-93-5p,33.28,640.41,472.01,1176.63,583.37
hsa-miR-933,0.0,0.0,0.06,0.8,0.0
hsa-miR-935,0.0,0.1,0.23,0.0,0.07
hsa-miR-937-3p,0.15,0.0,0.17,0.89,0.14
hsa-miR-937-5p,0.0,0.0,0.0,0.27,0.0
hsa-miR-939-3p,0.0,0.0,0.0,0.18,0.07
hsa-miR-939-5p,0.0,0.0,0.17,0.8,0.21
hsa-miR-940,0.08,0.49,0.17,1.6,1.0
hsa-miR-941,94.4,2375.26,507.21,4847.48,1288.36
hsa-miR-942-3p,0.0,0.0,0.35,0.8,0.29
hsa-miR-942-5p,0.99,1.48,5.47,15.16,3.93
hsa-miR-943,0.0,0.0,0.06,0.0,0.0
hsa-miR-944,0.0,0.0,2.13,0.0,0.07
hsa-miR-95-3p,0.0,0.2,1.44,0.0,1.86
hsa-miR-95-5p,0.0,0.0,0.29,0.0,0.07
hsa-miR-96-3p,0.0,0.0,0.0,1.51,0.0
hsa-miR-96-5p,3.06,81.03,2.53,415.56,11.93
hsa-miR-98-3p,0.0,0.4,1.27,0.09,0.43
hsa-miR-98-5p,1.76,3131.48,3606.64,631.54,3121.74
hsa-miR-9898,0.0,0.0,0.0,0.18,0.0
hsa-miR-9901,0.46,0.3,0.52,1.33,0.07
hsa-miR-9903,0.0,0.0,0.06,0.53,0.21
hsa-miR-9985,0.0,0.0,0.12,0.0,0.0
hsa-miR-99a-3p,0.15,0.2,0.63,7.89,0.64
hsa-miR-99a-5p,11.02,59.29,33.99,363.87,49.92
hsa-miR-99b-3p,0.31,2.47,3.97,10.73,5.57
hsa-miR-99b-5p,196.84,7786.84,4396.23,6584.0,5891.87
hsa-mir-10522-5p,0.0,0.0,0.06,0.0,0.0
hsa-mir-10527-5p,0.08,0.0,0.0,0.0,0.0
hsa-mir-107-3p,0.0,0.0,0.17,0.8,0.0
hsa-mir-1181-5p,0.0,0.2,0.17,0.44,0.36
hsa-mir-1193-5p,0.0,0.0,0.0,0.18,0.0
hsa-mir-1197-3p,0.0,0.0,0.06,0.18,0.0
hsa-mir-12121-5p,0.0,0.0,0.12,0.18,0.07
hsa-mir-12136-5p,97.31,3.36,8.64,5.76,0.79
hsa-mir-1255a-5p,0.0,0.69,0.23,0.8,0.5
hsa-mir-1256-5p,0.0,1.38,0.58,0.8,0.93
hsa-mir-1267-5p,0.0,0.0,0.0,0.09,0.0
hsa-mir-1273c-5p,0.69,1.09,1.9,4.7,2.71
hsa-mir-1276-5p,0.0,0.0,0.29,0.27,0.0
hsa-mir-1278-3p,0.0,0.0,0.12,0.53,0.0
hsa-mir-1284-5p,0.0,0.0,0.0,0.0,0.21
hsa-mir-1286-3p,0.0,0.0,0.0,0.09,0.07
hsa-mir-1289-1-3p,0.0,0.0,0.06,0.18,0.21
hsa-mir-1291-5p,0.23,0.0,1.15,0.09,0.5
hsa-mir-1293-5p,0.23,0.0,0.06,3.9,0.0
hsa-mir-1294-5p,0.0,0.0,0.12,1.15,0.07
hsa-mir-1303-3p,0.08,0.2,1.15,8.42,1.0
hsa-mir-153-1-3p,0.0,0.0,0.12,0.71,0.43
hsa-mir-1538-3p,0.0,0.0,0.12,0.53,0.07
hsa-mir-1539-3p,0.0,0.0,0.0,0.0,0.07
hsa-mir-1843-5p,0.08,0.0,0.23,0.0,0.0
hsa-mir-1976-3p,0.0,0.2,0.0,0.0,0.0
hsa-mir-2110-5p,0.0,0.89,1.9,3.9,4.79
hsa-mir-2278-5p,0.0,0.0,0.0,0.53,0.0
hsa-mir-3134-3p,0.0,0.0,0.12,0.0,0.07
hsa-mir-3135a-5p,0.0,0.0,0.06,0.0,0.0
hsa-mir-3135b-5p,0.0,0.0,0.17,0.27,0.07
hsa-mir-3138-3p,0.08,0.1,0.06,0.35,0.21
hsa-mir-3142-5p,0.0,0.0,0.69,0.0,0.0
hsa-mir-3143-5p,0.0,0.2,0.06,0.09,0.0
hsa-mir-3146-3p,0.0,0.0,0.0,0.18,0.0
hsa-mir-3153-3p,0.0,0.0,0.0,0.18,0.0
hsa-mir-3155a-3p,0.31,0.69,0.23,2.93,1.0
hsa-mir-3159-5p,0.31,0.4,0.98,3.64,1.64
hsa-mir-3163-5p,0.0,0.0,0.0,0.09,0.0
hsa-mir-3164-5p,0.0,0.0,0.0,0.71,0.0
hsa-mir-3174-5p,0.0,0.4,0.06,0.0,0.0
hsa-mir-3179-1-3p,0.0,0.0,0.17,0.0,0.07
hsa-mir-3179-2-3p,0.0,0.0,0.0,0.35,0.0
hsa-mir-3179-3-3p,0.0,0.0,0.0,0.0,0.07
hsa-mir-3179-4-3p,0.0,0.0,0.0,0.18,0.0
hsa-mir-3180-4-5p,0.0,0.0,0.06,0.27,0.0
hsa-mir-3180-5-5p,0.0,0.0,0.0,0.44,0.14
hsa-mir-3202-2-5p,0.0,0.0,0.0,0.0,0.14
hsa-mir-326-3p,0.08,0.0,0.17,1.15,1.86
hsa-mir-3610-3p,0.0,0.0,0.06,0.0,0.0
hsa-mir-3611-3p,0.0,0.0,0.06,0.18,0.07
hsa-mir-3615-3p,0.0,0.0,0.06,0.27,0.21
hsa-mir-3648-1-5p,1.07,0.1,1.67,4.88,0.5
hsa-mir-3648-2-5p,0.92,0.0,2.3,5.23,0.29
hsa-mir-3651-3p,0.08,0.0,0.17,0.27,0.0
hsa-mir-3652-5p,0.0,0.0,0.12,0.09,0.29
hsa-mir-3655-5p,0.0,0.1,0.0,0.09,0.14
hsa-mir-3690-1-5p,0.0,0.0,0.06,0.0,0.07
hsa-mir-3714-5p,0.0,0.0,0.0,0.0,0.07
hsa-mir-3908-5p,0.0,0.1,0.12,0.18,0.14
hsa-mir-3909-3p,0.0,0.4,0.06,0.71,0.29
hsa-mir-3916-5p,0.0,0.0,0.12,0.0,0.0
hsa-mir-3917-3p,0.0,0.0,0.0,0.18,0.0
hsa-mir-3918-5p,0.0,0.3,0.0,0.09,0.0
hsa-mir-3929-3p,0.0,0.0,0.06,0.09,0.0
hsa-mir-3941-3p,0.0,0.0,0.0,0.18,0.14
hsa-mir-3945-5p,0.0,0.59,0.0,0.0,0.0
hsa-mir-3960-3p,0.08,0.0,0.12,0.0,0.0
hsa-mir-421-3p,0.0,0.1,1.15,1.42,0.86
hsa-mir-4262-3p,0.38,0.0,0.0,0.0,0.0
hsa-mir-4267-5p,0.0,0.0,0.0,0.44,0.0
hsa-mir-4289-5p,0.0,0.0,0.0,0.0,0.21
hsa-mir-4304-5p,0.0,0.0,0.06,0.0,0.0
hsa-mir-4422-5p,0.0,0.0,0.06,0.0,0.0
hsa-mir-4424-5p,0.0,0.0,0.46,0.27,0.79
hsa-mir-4426-5p,0.0,0.0,0.17,0.18,0.0
hsa-mir-4428-3p,0.0,0.0,0.06,0.18,0.0
hsa-mir-4430-5p,0.0,0.0,0.0,0.09,0.0
hsa-mir-4444-1-3p,0.0,0.49,0.17,0.0,0.07
hsa-mir-4444-2-3p,0.0,0.0,0.12,0.0,0.14
hsa-mir-4449-3p,0.08,0.0,0.0,0.0,0.0
hsa-mir-4466-5p,0.0,0.0,0.06,0.0,0.0
hsa-mir-4467-5p,0.0,0.0,0.12,0.0,0.07
hsa-mir-4470-3p,0.0,0.0,0.0,0.0,0.14
hsa-mir-4472-2-5p,0.0,0.2,0.12,0.44,0.07
hsa-mir-4473-3p,0.0,0.69,0.92,0.0,1.14
hsa-mir-4477a-3p,0.0,0.0,0.0,0.09,0.07
hsa-mir-4487-5p,0.0,0.1,0.0,0.18,0.21
hsa-mir-4489-5p,0.0,0.0,0.06,0.0,0.0
hsa-mir-4512-3p,0.0,0.0,0.0,0.44,0.0
hsa-mir-4516-5p,0.23,0.4,0.0,0.0,0.0
hsa-mir-4519-5p,0.0,0.0,0.0,0.09,0.14
hsa-mir-451a-5p,0.0,0.1,0.0,0.44,0.21
hsa-mir-4521-5p,0.0,0.0,0.35,0.44,0.21
hsa-mir-4523-5p,0.0,0.0,0.0,0.09,0.0
hsa-mir-4525-5p,0.0,0.0,0.0,0.53,0.0
hsa-mir-4530-3p,0.0,0.0,0.0,0.27,0.0
hsa-mir-4538-5p,0.0,0.0,0.0,0.0,0.07
hsa-mir-4637-3p,0.0,0.0,0.0,0.09,0.0
hsa-mir-466-3p,0.0,0.0,1.96,0.0,0.0
hsa-mir-4672-3p,0.0,0.0,0.06,0.0,0.0
hsa-mir-4734-3p,0.0,0.0,0.0,0.62,0.14
hsa-mir-4736-5p,0.0,0.0,0.06,0.0,0.0
hsa-mir-4737-5p,0.0,0.0,0.0,0.0,0.07
hsa-mir-4751-5p,0.08,0.0,0.0,0.0,0.0
hsa-mir-4771-1-3p,0.0,0.0,0.06,0.35,0.0
hsa-mir-4771-2-3p,0.0,0.0,0.06,0.89,0.0
hsa-mir-4773-1-3p,0.0,0.0,0.0,0.0,1.43
hsa-mir-4773-2-3p,0.0,0.3,0.06,0.0,0.0
hsa-mir-4779-3p,0.08,0.0,0.0,0.0,0.0
hsa-mir-496-3p,0.0,0.0,0.0,1.42,0.0
hsa-mir-5087-5p,0.0,0.0,0.0,0.0,0.07
hsa-mir-5090-5p,0.0,0.0,0.0,0.0,0.21
hsa-mir-543-3p,0.0,0.0,0.0,0.35,0.0
hsa-mir-544a-3p,0.0,0.0,0.0,0.62,0.0
hsa-mir-548a-1-3p,0.0,0.1,0.0,0.0,0.21
hsa-mir-548ac-3p,0.0,0.1,0.52,0.98,0.43
hsa-mir-548ag-2-5p,0.0,0.0,0.12,0.0,0.36
hsa-mir-548ak-5p,0.0,0.0,0.0,0.0,0.07
hsa-mir-548al-3p,0.0,0.0,0.17,0.0,0.0
hsa-mir-548aw-5p,0.0,0.0,0.29,0.0,0.21
hsa-mir-548ax-5p,0.0,0.0,0.0,0.98,0.0
hsa-mir-548ba-5p,0.0,0.0,0.0,0.0,0.07
hsa-mir-548f-4-3p,0.0,0.0,0.0,0.0,0.07
hsa-mir-548h-2-5p,0.0,0.0,0.0,0.0,0.57
hsa-mir-548h-3-5p,0.0,0.0,1.21,0.62,0.29
hsa-mir-548i-1-5p,0.0,0.0,0.06,0.0,0.0
hsa-mir-548k-5p,0.0,0.0,0.06,0.53,0.21
hsa-mir-548l-5p,0.0,0.0,0.0,0.53,0.07
hsa-mir-548n-5p,0.23,0.0,0.17,0.0,0.07
hsa-mir-548o-3p,0.0,0.0,0.0,0.0,0.14
hsa-mir-548v-3p,0.0,0.0,0.0,0.18,0.07
hsa-mir-548x-2-3p,0.0,0.49,0.06,0.0,0.0
hsa-mir-548y-5p,0.0,0.4,0.06,0.18,0.0
hsa-mir-551a-3p,0.0,0.0,0.0,0.0,0.07
hsa-mir-558-3p,0.08,0.0,0.52,0.0,0.0
hsa-mir-559-5p,0.0,0.0,0.0,0.35,0.0
hsa-mir-564-5p,0.0,0.0,0.06,0.0,0.29
hsa-mir-5684-5p,0.0,0.0,0.06,0.35,0.14
hsa-mir-5690-5p,0.0,0.0,0.0,0.18,0.0
hsa-mir-5695-3p,0.0,0.2,0.06,0.0,0.0
hsa-mir-5696-5p,0.0,0.2,0.12,0.0,0.64
hsa-mir-5697-5p,0.0,0.0,0.0,0.0,0.07
hsa-mir-5708-5p,0.0,0.0,0.06,0.27,0.0
hsa-mir-577-5p,0.0,0.0,0.0,0.09,0.0
hsa-mir-578-3p,0.0,0.0,0.12,0.0,0.0
hsa-mir-599-3p,0.0,0.0,0.23,0.0,0.07
hsa-mir-600-3p,0.0,0.0,0.06,0.0,0.07
hsa-mir-607-3p,0.08,0.0,0.0,0.53,0.0
hsa-mir-6084-3p,0.0,0.0,0.06,0.0,0.0
hsa-mir-611-3p,0.0,0.0,0.0,0.09,0.0
hsa-mir-6124-5p,0.46,0.0,0.0,0.0,0.0
hsa-mir-6127-5p,0.0,0.0,0.12,0.0,0.0
hsa-mir-617-5p,0.08,0.3,0.0,0.0,0.0
hsa-mir-631-5p,0.0,0.0,0.0,0.09,0.0
hsa-mir-632-3p,0.0,0.0,0.0,0.09,0.0
hsa-mir-638-5p,0.0,0.0,0.0,0.0,0.07
hsa-mir-639-3p,0.08,0.0,0.0,0.0,0.0
hsa-mir-641-5p,0.08,0.2,0.35,9.31,0.36
hsa-mir-643-3p,0.15,0.2,0.06,0.0,0.0
hsa-mir-648-5p,0.0,0.1,0.0,0.0,0.0
hsa-mir-650-5p,0.0,0.0,0.46,0.0,0.0
hsa-mir-658-3p,0.0,0.0,0.0,0.09,0.0
hsa-mir-663a-5p,0.23,0.49,0.98,1.06,0.57
hsa-mir-663b-3p,0.15,0.0,0.0,0.0,0.0
hsa-mir-665-3p,0.0,0.0,0.0,0.18,0.0
hsa-mir-6724-3-5p,0.0,0.0,0.0,0.09,0.0
hsa-mir-6724-4-5p,0.0,0.0,0.0,0.27,0.0
hsa-mir-7150-5p,0.0,0.1,0.0,0.0,0.0
hsa-mir-718-3p,0.08,0.0,0.0,0.0,0.0
hsa-mir-760-3p,0.15,0.0,0.0,0.09,0.14
hsa-mir-770-5p,0.08,0.0,0.12,0.35,0.0
hsa-mir-7705-5p,0.23,0.0,0.0,0.0,0.21
hsa-mir-7845-5p,0.0,0.1,0.12,0.0,0.0
hsa-mir-7852-3p,0.0,0.0,0.0,0.0,0.14
hsa-mir-7854-3p,0.0,0.49,0.63,0.71,0.5
hsa-mir-7976-5p,0.0,0.49,0.0,0.18,0.0
hsa-mir-8072-5p,0.0,0.0,0.06,0.18,0.07
hsa-mir-8086-5p,0.46,0.0,1.96,1.95,0.43
hsa-mir-8485-3p,0.0,0.0,0.0,0.09,0.0
hsa-mir-933-3p,0.0,0.0,0.0,0.53,0.0
hsa-mir-940-3p,0.0,0.1,0.06,0.0,0.0
hsa-mir-941-1-3p,0.0,0.0,0.0,0.27,0.0
hsa-mir-941-2-3p,0.0,0.0,0.0,0.0,0.07
hsa-mir-941-3-3p,0.0,0.0,0.0,0.71,0.0
hsa-mir-941-4-3p,0.15,0.4,0.0,0.35,0.36
hsa-mir-941-5-3p,0.08,0.0,0.0,0.0,0.0
hsa-mir-944-3p,0.0,0.0,0.23,0.0,0.0
hsa-mir-9900-3p,0.0,0.0,0.0,0.09,0.0
