miRNA,SRR10995914,SRR10995915,SRR10995916,SRR10995917,SRR10995918,SRR10995919,SRR10995920,SRR10995921,SRR10995922,SRR10995923,SRR10995924,SRR10995925,SRR10995926,SRR10995927,SRR10995928,SRR10995929,SRR10995930,SRR10995931,SRR10995932,SRR10995933,SRR10995934,SRR10995935,SRR10995936,SRR10995937,SRR10995938,SRR10995939,SRR10995940,SRR10995941,SRR10995942
hsa-miR-378h,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378i,0.0,2.89,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-379-3p,1.83,17.34,1.59,4.59,6.89,1.1,0.0,2.08,0.0,2.14,0.0,0.0,2.78,8.79,2.04,5.04,0.0,2.71,6.6,2.03,1.98,9.38,3.53,2.74,1.56,5.22,1.77,2.19,3.72
hsa-miR-379-5p,976.4,1051.73,829.35,709.99,997.21,649.09,773.77,112.13,278.1,784.84,761.41,1452.39,214.01,736.39,849.47,552.69,483.72,779.99,835.32,687.45,1435.53,673.74,196.13,300.74,282.36,290.91,831.83,804.94,547.34
hsa-miR-381-3p,7324.8,18526.71,7192.47,4823.14,6286.36,6169.67,1547.53,1384.96,1803.08,3289.05,2552.74,5130.2,2871.13,7748.56,2534.1,2122.61,2502.73,6953.91,5267.9,5676.58,10783.67,6360.19,2958.72,3997.33,3743.86,1964.79,4341.42,4500.62,7910.3
hsa-miR-382-3p,1.83,49.12,1.59,0.0,3.44,2.19,1.61,0.0,0.0,0.0,4.01,2.93,0.0,6.59,12.25,0.0,21.03,0.0,1.47,0.0,7.28,3.75,1.77,0.91,0.78,0.75,0.0,2.19,9.31
hsa-miR-382-5p,510.14,485.42,489.35,355.57,332.4,362.92,148.0,103.82,285.37,536.77,444.83,767.19,127.85,345.11,263.42,361.32,420.63,364.24,406.29,394.57,504.75,429.77,293.31,316.28,250.47,250.63,472.55,386.02,312.76
hsa-miR-383-5p,31.08,121.35,39.72,27.53,35.31,30.7,8.04,2.08,0.0,4.28,18.03,20.5,2.78,2.2,0.0,23.92,0.0,17.17,44.0,24.41,7.94,28.15,4.42,0.91,7.78,2.98,17.7,19.74,5.59
hsa-miR-384,1.83,2.89,0.0,0.0,0.86,5.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0
hsa-miR-3909,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3913-5p,0.0,0.0,1.59,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,1.26,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.91,0.78,0.75,0.0,0.0,0.0
hsa-miR-3920,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3922-3p,0.0,0.0,0.0,1.15,0.86,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,1.56,0.0,0.0,0.0,0.0
hsa-miR-3935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3940-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0
hsa-miR-3960,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
hsa-miR-409-3p,69.48,390.07,79.44,92.91,84.39,78.94,201.08,47.76,119.96,134.73,82.15,98.09,52.81,94.52,322.63,208.99,105.16,91.28,112.21,81.36,79.38,88.21,217.33,152.65,145.46,152.92,150.44,135.98,53.99
hsa-miR-409-5p,21.94,40.45,20.65,20.65,23.25,21.93,1.61,0.0,5.45,4.28,18.03,10.25,0.0,4.4,6.13,2.52,0.0,11.75,20.53,12.2,20.51,30.03,10.6,8.23,4.67,4.48,8.85,2.19,0.0
hsa-miR-410-3p,1027.59,843.7,1023.18,642.32,957.59,1031.75,120.65,29.07,47.26,248.07,208.39,281.11,66.71,94.52,42.88,139.74,231.35,798.06,822.86,852.2,111.14,632.45,45.06,50.28,43.56,41.03,226.54,206.17,102.39
hsa-miR-410-5p,1.83,5.78,6.36,5.74,3.44,5.48,3.22,2.08,1.82,6.42,4.01,5.86,0.0,8.79,6.13,8.81,0.0,4.52,6.6,6.1,5.95,5.63,1.77,3.66,1.56,4.48,3.54,4.39,0.0
hsa-miR-411-3p,10.97,23.12,9.53,18.35,18.08,18.64,0.0,0.0,1.82,6.42,6.01,4.39,0.0,13.19,6.13,2.52,0.0,14.46,24.94,22.37,2.65,3.75,6.18,1.83,5.45,5.22,7.08,10.97,7.45
hsa-miR-411-5p,64.0,69.35,58.79,72.26,100.75,92.1,11.26,0.0,9.09,25.66,24.04,46.85,5.56,6.59,8.17,8.81,0.0,98.52,87.27,111.86,27.12,31.9,6.18,8.23,8.56,4.48,42.48,24.13,13.03
hsa-miR-421,5.49,31.78,1.59,6.88,9.47,7.68,0.0,2.08,1.82,4.28,2.0,7.32,0.0,2.2,0.0,0.0,0.0,9.04,17.6,8.14,0.0,7.51,0.88,0.91,1.56,1.49,1.77,6.58,0.0
hsa-miR-422a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0
hsa-miR-423-3p,1808.34,1256.88,1924.03,1538.13,1626.7,1621.63,181.78,218.02,727.05,1056.43,1528.84,1263.52,94.5,222.02,363.47,1048.72,1367.04,362.43,1730.05,1883.38,691.97,146.38,265.04,284.28,197.58,10.44,295.56,247.84,68.88
hsa-miR-423-5p,6845.75,2083.24,4720.31,7485.34,7346.43,1006.53,21869.78,7526.96,19223.18,20132.08,6265.64,17321.75,1623.17,2554.28,19980.81,14587.61,13228.74,8135.19,104.87,8273.86,26618.82,285.26,16528.71,18962.87,10414.04,2899.44,14811.81,923.37,182.45
hsa-miR-424-3p,9.14,5.78,7.94,3.44,2.58,5.48,0.0,0.0,1.82,0.0,8.01,2.93,0.0,2.2,2.04,1.26,0.0,5.42,5.13,6.1,0.66,1.88,1.77,6.4,3.11,0.0,0.0,4.39,3.72
hsa-miR-424-5p,9.14,11.56,3.18,1.15,6.89,3.29,1.61,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42,7.33,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0
hsa-miR-425-3p,25.6,179.14,38.13,14.91,46.5,20.83,1.61,2.08,3.64,6.42,2.0,5.86,0.0,6.59,0.0,5.04,0.0,16.27,29.34,26.44,15.88,20.64,5.3,8.23,7.0,2.98,7.08,10.97,11.17
hsa-miR-425-5p,71.31,147.36,103.27,122.73,168.78,132.67,8.04,16.61,41.81,44.91,20.04,40.99,22.24,32.97,18.38,35.25,42.06,123.82,112.21,130.17,41.68,108.85,20.32,56.67,40.45,17.16,30.09,35.09,33.51
hsa-miR-4286,0.0,0.0,0.0,1.15,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4289,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0
hsa-miR-429,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4306,0.0,0.0,3.18,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,1.46,0.0,0.0,0.0,1.26,0.0,1.81,0.0,0.0,1.32,0.0,0.0,0.0,0.78,1.49,1.77,0.0,0.0
hsa-miR-431-3p,21.94,52.01,11.12,16.06,12.06,8.77,3.22,0.0,0.0,6.42,2.0,8.78,0.0,8.79,4.08,5.04,0.0,9.04,12.47,6.1,7.28,18.77,3.53,0.0,1.56,1.49,12.39,6.58,7.45
hsa-miR-431-5p,0.0,5.78,1.59,0.0,1.72,1.1,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.86
hsa-miR-432-3p,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-432-5p,239.53,1736.52,289.16,301.66,279.87,281.78,353.91,209.72,294.45,376.38,366.68,581.25,264.04,683.63,461.49,196.4,147.22,285.6,333.69,374.24,1053.82,521.73,601.64,440.59,390.49,430.4,373.44,328.99,524.99
hsa-miR-4326,0.0,0.0,1.59,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,0.0,0.0
hsa-miR-433-3p,6311.84,3686.85,5044.42,4007.63,4825.86,4384.66,427.9,296.93,1937.59,2512.77,3029.63,3572.4,600.35,1127.66,786.16,2062.18,2439.64,4641.06,4068.81,4698.28,706.52,4055.58,1296.04,1111.54,1338.7,1569.44,2966.26,2395.07,1390.68
hsa-miR-433-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4429,3.66,0.0,4.77,1.15,1.72,1.1,0.0,0.0,0.0,8.55,2.0,1.46,0.0,0.0,0.0,2.52,0.0,0.0,0.0,2.03,0.0,1.88,1.77,0.0,0.0,0.75,1.77,0.0,0.0
hsa-miR-4433b-3p,3.66,0.0,3.18,12.62,11.19,4.39,127.08,4.15,18.18,25.66,32.06,5.86,13.9,4.4,81.68,6.29,0.0,0.0,0.0,0.0,1.32,0.0,0.0,8.23,10.89,16.41,0.0,0.0,1.86
hsa-miR-4433b-5p,1.83,14.45,1.59,0.0,5.17,0.0,0.0,0.0,1.82,2.14,0.0,0.0,2.78,0.0,0.0,1.26,0.0,1.81,4.4,2.03,0.66,3.75,0.88,0.0,1.56,2.98,0.0,4.39,0.0
hsa-miR-4443,58.51,5.78,66.73,19.5,10.33,5.48,25.74,6.23,34.53,27.8,14.03,30.75,2.78,52.76,16.34,20.14,0.0,4.52,2.2,14.24,11.91,33.78,1.77,6.4,14.0,15.66,15.93,24.13,33.51
hsa-miR-4444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4446-3p,0.0,0.0,0.0,1.15,0.0,0.0,1.61,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.04,7.55,0.0,0.9,0.73,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0
hsa-miR-4451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0
hsa-miR-4466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0
hsa-miR-4474-3p,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0
hsa-miR-4484,0.0,0.0,0.0,1.15,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.75,0.0,0.0,0.0
hsa-miR-4492,1.83,0.0,1.59,6.88,1.72,1.1,3.22,0.0,3.64,6.42,2.0,4.39,0.0,0.0,0.0,2.52,0.0,2.71,2.2,8.14,1.98,1.88,0.88,0.0,0.78,0.0,0.0,0.0,0.0
hsa-miR-4497,1.83,5.78,7.94,6.88,5.17,2.19,0.0,0.0,0.0,0.0,4.01,1.46,0.0,2.2,2.04,2.52,21.03,3.62,2.93,12.2,0.66,5.63,0.88,0.91,0.78,0.0,0.0,2.19,0.0
hsa-miR-4498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-449a,3.66,0.0,1.59,2.29,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.47,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-449b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4504,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4508,1.83,2.89,7.94,13.76,17.22,2.19,12.87,0.0,3.64,8.55,0.0,8.78,0.0,2.2,2.04,5.04,0.0,11.75,2.93,2.03,0.66,3.75,0.88,6.4,23.34,3.73,3.54,2.19,5.59
hsa-miR-450a-1-3p,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-450a-5p,7.31,34.67,4.77,4.59,9.47,12.06,0.0,2.08,0.0,6.42,2.0,2.93,0.0,0.0,2.04,2.52,0.0,5.42,13.93,8.14,3.31,13.14,0.88,0.91,0.78,0.0,5.31,2.19,0.0
hsa-miR-450b-5p,5.49,8.67,7.94,4.59,7.75,14.25,8.04,12.46,1.82,0.0,6.01,5.86,2.78,13.19,4.08,1.26,0.0,7.23,9.53,12.2,15.88,7.51,2.65,0.0,0.78,0.75,8.85,6.58,3.72
hsa-miR-4510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,1.88,1.77,0.91,0.0,0.0,1.77,0.0,0.0
hsa-miR-4516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-451a,21.94,7607.74,71.5,41.29,4801.74,880.44,19.3,2.08,0.0,100.51,140.26,38.07,2.78,35.17,0.0,85.61,0.0,435.64,437.83,307.12,6.62,266.49,0.0,57.59,53.67,30.58,19.47,4.39,9.31
hsa-miR-452-3p,1.83,8.67,1.59,2.29,4.31,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.47,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-452-5p,0.0,0.0,0.0,1.15,2.58,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.66,1.88,0.0,0.0,0.0,0.0,1.77,2.19,0.0
hsa-miR-454-3p,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-454-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0
hsa-miR-455-3p,1.83,2.89,0.0,1.15,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-455-5p,10.97,213.81,6.36,2.29,5.17,9.87,0.0,0.0,0.0,4.28,6.01,10.25,2.78,8.79,2.04,8.81,0.0,7.23,11.73,14.24,9.92,9.38,3.53,7.31,1.56,2.24,12.39,13.16,3.72
hsa-miR-4637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0
hsa-miR-4654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4655-3p,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4655-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0
hsa-miR-4664-3p,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4665-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4668-5p,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0
hsa-miR-4677-3p,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4677-5p,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4685-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4707-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0
hsa-miR-4710,3.66,0.0,0.0,0.0,0.86,1.1,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
hsa-miR-4732-3p,0.0,0.0,0.0,0.0,2.58,1.1,0.0,0.0,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,2.74,2.33,0.0,0.0,0.0,0.0
hsa-miR-4732-5p,0.0,0.0,0.0,2.29,13.78,1.1,1.61,0.0,1.82,0.0,2.0,2.93,2.78,0.0,0.0,2.52,0.0,3.62,0.73,0.0,0.0,0.0,0.0,4.57,17.11,0.75,0.0,0.0,0.0
hsa-miR-4740-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0
hsa-miR-4742-3p,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4745-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4746-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,4.67,0.0,0.0,0.0,1.86
hsa-miR-4750-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4777-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4800-5p,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0
hsa-miR-483-5p,1.83,0.0,0.0,3.44,5.17,0.0,6.43,0.0,7.27,4.28,0.0,8.78,5.56,15.39,4.08,3.78,0.0,0.9,3.67,0.0,4.63,0.0,1.77,0.91,2.33,1.49,5.31,6.58,5.59
hsa-miR-484,290.72,222.48,257.38,573.5,944.68,513.13,49.87,26.99,112.69,147.56,174.32,152.27,38.91,140.68,63.3,99.46,105.16,657.07,424.63,502.37,62.85,350.95,88.35,176.42,219.36,72.36,104.42,135.98,154.52
hsa-miR-485-3p,1.83,2.89,0.0,3.44,2.58,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,1.47,4.07,0.0,0.0,0.0,0.0,2.33,0.75,0.0,0.0,0.0
hsa-miR-485-5p,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,5.45,4.28,2.0,0.0,0.0,2.2,18.38,12.59,0.0,0.0,0.0,0.0,0.0,0.0,2.65,0.0,4.67,5.97,1.77,0.0,0.0
hsa-miR-486-3p,1.83,2.89,0.0,0.0,3.44,3.29,16.09,0.0,0.0,0.0,6.01,1.46,0.0,0.0,8.17,2.52,21.03,2.71,0.73,0.0,0.0,1.88,0.0,2.74,5.45,0.75,3.54,0.0,1.86
hsa-miR-486-5p,0.0,548.98,7.94,478.3,37.89,506.56,1208.11,193.11,432.59,496.14,6.01,5.86,294.62,444.03,44.92,368.88,0.0,7539.58,3.67,2.03,448.52,200.81,0.88,5505.59,8952.44,26.11,169.9,175.46,372.34
hsa-miR-487a-3p,0.0,26.0,0.0,1.15,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-487a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86
