miRNA,SRR22385194,SRR22385195,SRR22385196,SRR22385197,SRR22385198,SRR22385199,SRR22385201,SRR22385202,SRR22385203,SRR22385204,SRR22385205,SRR22385206,SRR22385207,SRR22385208,SRR22385209,SRR22385210,SRR22385211,SRR22385212,SRR22385213,SRR22385214,SRR22385215,SRR22385216,SRR22385217,SRR22385219,SRR22385220,SRR22385221,SRR22385222,SRR22385223,SRR22385224,SRR22385225,SRR22385258,SRR22385259,SRR22385260,SRR22385261,SRR22385262,SRR22385263,SRR22385264,SRR22385266,SRR22385267,SRR22385268,SRR22385269,SRR22385270,SRR22385271,SRR22385272,SRR22385273,SRR22385274,SRR22385275,SRR22385276,SRR22385278,SRR22385279,SRR22385280,SRR22385281,SRR22385282,SRR22385283,SRR22385284,SRR22385285,SRR22385286,SRR22385287,SRR22385290,SRR22385291,SRR22385292,SRR22385293,SRR22385294,SRR22385295,SRR22385296,SRR22385297,SRR22385298,SRR22385299,SRR22385301,SRR22385302,SRR22385303,SRR22385304,SRR22385305,SRR22385307,SRR22385308,SRR22385309,SRR22385310,SRR22385311,SRR22385312,SRR22385313,SRR22385314,SRR22385315,SRR22385316,SRR22385318,SRR22385370,SRR22385372,SRR22385373,SRR22385374,SRR22385375,SRR22385376,SRR22385377,SRR22385378,SRR22385379,SRR22385380,SRR22385381,SRR22385383,SRR22385384,SRR22385385,SRR22385386,SRR22385387,SRR22385388,SRR22385389,SRR22385390,SRR22385392,SRR22385393,SRR22385394,SRR22385395,SRR22385396,SRR22385397,SRR22385398,SRR22385399,SRR22385400,SRR22385401,SRR22385432,SRR22385433,SRR22385434,SRR22385436,SRR22385437,SRR22385438,SRR22385439,SRR22385440,SRR22385441,SRR22385442,SRR22385443,SRR22385444,SRR22385445,SRR22385447,SRR22385448
hsa-miR-26a-5p,4316.46,3293.55,3182.99,2357.47,6382.76,5202.49,9120.98,1970.22,3184.19,3559.5,3170.77,1576.47,3684.75,2445.24,356.7,2110.9,953.21,1038.31,1465.66,636.29,1117.97,532.0,2531.86,1118.83,849.43,744.94,842.61,2182.74,424.39,1411.61,236.47,1161.37,1185.73,1651.92,883.42,2098.54,874.46,2000.16,478.14,1289.69,2761.27,1728.34,4435.6,400.94,687.1,1804.69,136.39,4147.35,1460.83,4463.82,903.04,2037.66,687.66,2105.8,4780.59,2696.73,769.12,191.46,282.61,1040.65,536.29,1203.03,312.47,1150.26,484.66,362.88,610.11,935.38,1804.22,305.19,1120.52,845.26,2799.46,833.93,2189.29,2061.25,1040.72,5313.23,2987.52,1036.95,2017.68,2025.1,4070.78,2384.58,0.0,605.06,3984.99,741.01,1036.88,2294.46,2639.19,7311.12,5330.28,5069.4,8868.89,2562.59,1046.68,930.66,156.35,1392.76,739.99,407.02,1224.53,1204.27,1802.15,763.5,4751.4,1320.72,734.61,1221.11,723.5,434.86,539.61,1083.98,1320.8,1197.47,2026.42,5453.58,2071.9,5323.76,1016.54,2166.56,1458.31,1239.2,2330.74,6914.25,650.53,2679.32
hsa-miR-26b-3p,0.0,0.0,0.0,0.0,12.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.32,26.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.2,0.0,0.0,0.0,0.0,55.8,12.57,9.35,0.0,0.0,13.03,0.0,21.48,6.49,28.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,14.71,0.0,0.0,11.26,27.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,4.46,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.66,0.0,48.54,0.0,0.0,0.0,0.0,21.91,0.0,0.0,0.0,0.0,0.0,0.0,32.11,0.0,0.0,16.28,0.0,0.0,8.7,0.0,0.0,0.0,0.0,32.53,0.0,32.01,0.0,7.32,0.0,0.0,81.42,4.51,0.0,0.0
hsa-miR-26b-5p,559.71,448.79,197.53,154.59,944.65,766.1,415.5,244.82,676.43,319.09,405.29,209.85,194.77,470.96,8.81,98.47,133.24,153.96,211.9,29.83,102.48,104.0,248.55,114.0,86.61,79.01,119.11,374.18,34.58,96.6,114.42,85.63,306.2,181.79,319.53,457.33,74.79,324.58,116.99,88.81,625.45,138.93,436.88,63.79,341.59,119.52,0.0,134.0,300.28,250.03,245.76,279.54,212.85,282.12,414.81,1135.8,186.68,30.46,14.62,419.29,10.41,204.88,55.55,80.39,11.92,64.67,213.17,117.35,713.5,90.43,113.83,323.86,205.38,119.13,673.63,636.81,188.59,1556.67,596.68,146.29,771.11,749.78,608.59,860.13,0.0,53.61,303.54,109.78,106.35,286.81,117.44,305.14,606.58,187.48,621.36,646.79,234.66,137.69,0.0,165.57,185.43,72.68,332.08,136.33,83.18,110.74,1075.07,191.9,141.53,255.08,102.31,63.13,130.55,111.06,179.88,41.77,596.23,628.84,214.55,583.23,131.17,270.82,692.7,635.82,142.49,708.11,194.88,256.08
hsa-miR-27a-3p,134.33,21.72,158.02,160.11,102.12,0.0,91.89,0.0,0.0,44.01,133.51,40.95,26.32,60.28,26.42,63.12,51.25,53.71,40.36,19.88,88.51,20.0,122.62,74.24,13.32,25.4,26.47,239.61,18.86,65.44,0.0,101.69,110.75,94.85,18.8,223.8,57.53,27.74,0.0,7.72,176.05,55.57,205.59,0.0,54.97,59.76,8.8,147.4,40.58,170.02,17.15,73.56,88.41,50.38,153.91,84.84,112.01,0.0,0.0,106.09,0.0,47.28,0.0,0.0,0.0,86.23,14.7,48.32,20.47,24.87,39.13,61.53,147.34,0.0,0.0,0.0,55.88,334.83,74.07,34.42,147.83,203.21,126.23,109.56,0.0,7.66,31.13,23.52,17.72,9.89,3.26,85.44,144.06,202.48,296.12,98.25,3.72,81.59,0.0,92.53,50.73,72.68,253.21,71.01,83.18,37.88,428.19,139.22,47.18,54.27,47.5,42.08,34.81,22.21,82.23,55.7,116.98,151.79,110.34,131.58,0.0,43.92,109.37,149.22,0.0,54.12,19.21,68.8
hsa-miR-27a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-27b-3p,501.5,325.74,586.93,182.19,2144.61,435.63,563.32,27.2,307.97,544.65,538.79,214.97,405.32,651.81,224.59,308.05,126.41,254.21,194.24,29.83,503.09,228.0,570.0,628.35,273.15,287.82,441.16,1109.42,201.19,392.63,76.28,326.47,495.14,486.09,405.46,1631.48,1173.62,471.61,198.38,316.63,463.3,583.52,817.22,337.15,255.21,218.12,140.79,690.11,754.76,890.1,371.5,375.17,392.95,396.31,1051.09,634.95,145.61,69.62,404.42,459.7,124.96,157.6,6.94,210.26,91.37,308.99,154.36,169.13,345.05,70.08,177.86,103.63,1026.92,191.65,336.81,418.95,321.3,1130.79,1288.01,193.62,1278.53,1219.26,676.21,2424.2,0.0,76.59,731.62,86.25,132.93,524.17,150.07,335.65,424.6,1612.31,1407.76,413.45,48.42,372.26,36.3,382.28,201.18,279.82,1129.06,570.89,561.44,323.47,1408.45,812.75,134.79,662.12,259.44,91.18,426.47,124.39,256.97,863.29,867.93,1496.21,536.37,540.56,262.33,248.86,1421.85,1615.5,173.02,1183.95,290.95,645.94
hsa-miR-27b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.22,0.0,0.0,0.0,0.0,0.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36,0.0,0.0,15.29,33.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-28-3p,358.21,130.29,316.04,209.8,523.39,330.48,263.68,116.58,159.48,236.57,200.26,51.18,205.29,177.08,61.65,20.2,23.92,60.87,78.2,109.36,153.72,56.0,175.64,39.77,79.95,42.33,0.0,108.32,75.45,49.86,0.0,80.28,130.3,0.0,18.8,61.63,40.27,244.13,61.04,92.67,55.6,33.34,241.57,0.0,54.97,204.67,26.4,288.1,56.81,350.04,74.3,132.41,117.88,124.27,591.24,153.26,93.34,0.0,9.75,80.83,67.69,42.03,0.0,210.26,91.37,28.74,58.81,27.61,114.04,0.0,88.93,181.36,189.76,67.34,24.06,159.2,111.76,420.01,69.96,172.11,207.76,133.14,229.91,578.08,0.0,38.29,358.03,137.22,62.04,217.58,202.26,170.88,508.01,292.47,655.34,208.77,26.07,68.84,2.79,194.79,0.0,47.24,149.43,136.33,180.22,20.4,362.43,150.51,26.96,86.83,10.96,28.06,0.0,44.43,61.67,32.49,139.62,184.32,42.91,256.05,81.98,7.32,0.0,0.0,213.74,354.06,74.11,309.59
hsa-miR-28-5p,8.96,0.0,101.58,0.0,0.0,0.0,35.96,0.0,0.0,38.51,0.0,0.0,21.06,3.77,0.0,0.0,0.0,0.0,12.61,0.0,0.0,0.0,13.26,18.56,0.0,0.0,17.65,0.0,3.14,0.0,0.0,16.06,0.0,0.0,24.17,25.95,0.0,0.0,0.0,0.0,0.0,0.0,10.28,0.0,0.0,0.0,0.0,0.0,0.0,36.67,0.0,0.0,0.0,0.0,33.79,19.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26,46.79,0.0,0.0,0.0,15.63,5.18,120.29,50.27,0.0,0.0,37.04,0.0,0.0,0.0,22.54,90.91,0.0,0.0,0.0,11.76,26.59,49.45,8.16,0.0,166.81,37.5,38.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,56.58,0.0,0.0,5.43,7.31,0.0,0.0,13.33,0.0,0.0,15.09,0.0,0.0,7.11,0.0,0.0,0.0,0.0,0.0,27.06,0.0,45.87
hsa-miR-296-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-296-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-299-3p,17.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,0.0,0.0,0.0,0.0,89.36,0.0,0.0,31.09,0.0,0.0,0.0,10.24,15.79,33.91,0.0,30.3,0.0,35.8,0.0,0.0,0.0,0.0,6.63,2.65,0.0,0.0,0.0,52.52,25.15,40.51,0.0,37.46,0.0,0.0,0.0,32.43,0.0,0.0,0.0,0.0,50.96,27.79,15.42,0.0,7.85,5.98,22.0,6.7,64.93,13.33,40.01,14.71,0.0,0.0,35.66,0.0,0.0,0.0,9.75,0.0,0.0,26.27,0.0,0.0,0.0,32.34,0.0,17.26,0.0,31.65,0.0,0.0,17.86,15.54,0.0,25.14,0.0,93.99,0.0,21.51,39.95,28.03,45.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.05,0.0,68.24,0.0,97.09,0.0,0.0,45.9,0.0,31.65,0.0,0.0,16.6,14.2,0.0,29.14,59.64,18.81,0.0,21.71,3.65,0.0,8.7,0.0,41.11,32.49,64.15,65.05,27.58,64.01,0.0,0.0,0.0,0.0,0.0,29.32,0.0,0.0
hsa-miR-29b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.6,0.0,10.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.01,0.0,0.0,0.0,0.0,0.0,0.0,23.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16,0.0,30.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.45,0.0,0.0,0.0,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,0.0
hsa-miR-29c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.25,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,3.28,0.0,0.0,0.0,0.0,0.0,0.0,59.07,25.95,23.01,13.87,0.0,0.0,0.0,5.56,20.56,0.0,23.56,0.0,0.0,0.0,8.12,0.0,0.0,0.0,16.37,16.79,20.65,20.98,0.0,0.0,4.87,0.0,0.0,31.52,0.0,0.0,0.0,39.52,102.91,0.0,0.0,0.0,81.82,0.0,15.63,10.36,0.0,0.0,0.0,0.0,172.83,0.0,0.0,0.0,58.6,13.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.67,0.0,0.0,10.2,0.0,0.0,36.74,14.54,53.96,0.0,0.0,14.57,58.11,0.0,0.0,0.0,0.0,14.03,0.0,0.0,0.0,0.0,30.19,0.0,0.0,0.0,0.0,58.56,0.0,0.0,0.0,22.55,13.72,0.0
hsa-miR-301a-3p,0.0,0.0,0.0,0.0,12.77,0.0,35.96,0.0,0.0,0.0,42.91,0.0,57.9,0.0,0.0,2.52,30.75,0.0,35.32,0.0,46.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,0.0,0.0,19.42,0.0,0.0,50.96,0.0,30.84,0.0,0.0,23.9,0.0,0.0,0.0,46.67,0.0,29.42,0.0,30.23,7.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.78,0.0,0.0,43.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.97,49.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.83,0.0,22.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.05,15.05,0.0,21.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.78,0.0,0.0,0.0,0.0,15.79,0.0,34.4
hsa-miR-301b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.45,0.0,0.0,0.0,0.0,34.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,42.04
hsa-miR-3064-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3065-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3074-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,0.0,0.0
hsa-miR-30a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.64,15.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,23.2,0.0,0.0,16.93,0.0,0.0,0.0,0.0,0.0,5.35,0.0,0.0,0.0,12.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85,7.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38,0.0,0.0,21.76,0.0,0.0,0.0,10.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.67,8.93,0.0,96.23,125.69,0.0,67.55,0.0,0.0,0.0,0.0,0.0,20.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.97,21.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,18.87,0.0,0.0,3.56,0.0,0.0,0.0,0.0,0.0,13.53,0.0,0.0
hsa-miR-30a-5p,232.84,50.67,338.62,82.82,612.75,515.74,247.7,46.63,291.47,258.57,195.49,66.54,273.72,256.2,48.44,131.3,44.41,193.34,163.97,79.54,288.81,108.0,318.14,267.78,103.26,98.76,344.1,328.23,44.01,183.85,38.14,133.8,462.56,331.96,306.11,353.54,103.55,288.51,30.52,146.73,370.64,244.52,375.2,36.45,66.75,171.8,48.4,227.8,381.44,346.7,125.74,102.99,147.36,221.66,497.39,187.02,138.14,26.11,0.0,439.5,0.0,325.71,104.16,0.0,3.97,215.57,154.36,217.45,251.48,42.95,131.62,136.02,475.51,56.98,745.8,511.12,76.83,1403.94,839.47,258.16,567.35,504.52,108.19,1470.84,0.0,61.27,404.73,90.18,17.72,504.39,207.16,378.37,219.88,119.99,305.82,380.7,18.62,127.49,25.13,219.14,111.96,116.29,469.06,272.67,478.26,201.07,429.72,654.71,47.18,379.9,116.93,42.08,165.36,44.43,149.04,213.5,984.91,1203.47,395.38,401.86,344.31,175.67,911.44,1135.39,234.09,297.68,192.14,194.93
hsa-miR-30b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30b-5p,62.69,123.06,62.08,0.0,25.53,125.18,55.93,3.89,0.0,121.03,90.59,35.83,36.85,45.21,30.83,12.62,51.25,39.38,17.66,19.88,23.29,28.0,9.94,31.82,33.31,0.0,0.0,26.26,22.01,34.28,0.0,32.11,32.57,0.0,72.5,38.92,0.0,49.93,0.0,19.31,74.13,72.25,128.49,0.0,3.93,38.84,26.4,73.7,0.0,83.34,0.0,29.42,26.2,134.34,67.57,69.33,22.4,0.0,0.0,0.0,0.0,94.56,0.0,0.0,3.97,39.52,0.0,41.42,61.41,0.0,0.0,16.19,46.88,31.08,0.0,0.0,27.94,287.84,0.0,0.0,27.97,42.04,103.69,100.23,1408.45,45.95,140.1,15.68,17.72,98.9,70.14,146.47,90.99,142.48,237.86,0.0,7.45,15.3,0.0,87.66,0.0,29.07,87.17,31.24,0.0,43.71,181.98,112.88,13.48,54.27,21.92,7.01,26.11,31.1,71.95,120.67,98.11,140.95,140.99,238.27,0.0,58.56,0.0,6.49,10.18,139.82,16.47,57.33
