miRNA,SRR20232393,SRR20232394,SRR20232395,SRR20232396,SRR20232397,SRR20232398,SRR20232399,SRR20232400,SRR20232401,SRR20232402,SRR20232403,SRR20232404,SRR20232405,SRR20232406,SRR20232407,SRR20232408,SRR20232409,SRR20232410,SRR20232411,SRR20232412,SRR20232413,SRR20232414,SRR20232415,SRR20232416,SRR20232417,SRR20232418,SRR20232419,SRR20232420,SRR20232421,SRR20232422,SRR20232423,SRR20232424,SRR20232425,SRR20232426,SRR20232427,SRR20232428,SRR20232429,SRR20232430,SRR20232431,SRR20232432
hsa-let-7a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0
hsa-let-7a-5p,170.03,116.41,111.66,198.77,135.12,188.85,32.73,453.45,465.16,76.4,97.84,68.43,121.59,14.89,36.23,25.28,99.0,77.95,8.69,75.7,7.73,41.34,306.11,37.39,149.12,72.05,314.92,126.68,28.16,6.71,269.59,80.28,117.37,29.57,21.51,80.43,109.58,116.04,94.73,55.25
hsa-let-7b-5p,7168.03,6131.37,4483.91,9470.16,18145.68,6841.69,5140.17,21890.49,20353.74,11078.59,2958.08,3184.1,2539.08,1272.81,1739.09,2059.96,5592.14,1735.33,2531.37,4480.7,1167.06,3003.91,9016.12,1942.74,10728.26,4911.52,9855.5,4136.8,1353.25,4795.54,3463.78,11057.16,6962.38,1385.17,977.69,3817.19,7116.13,12831.0,3259.57,5341.89
hsa-let-7c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-let-7c-5p,1.53,0.0,0.0,7.63,238.17,0.0,49.09,3.29,25.31,91.1,2.28,93.86,3.3,0.0,1.47,1.2,0.92,1.77,17.38,2.9,29.64,32.4,2.42,2.27,5.77,4.71,1.71,9.68,1.04,70.2,0.9,135.25,1.99,2.32,0.75,4.63,1.8,4.14,0.0,98.81
hsa-let-7d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.57,0.0,0.47,11.98,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0
hsa-let-7d-5p,1.53,0.0,7.19,3.05,1.15,1.13,0.0,0.0,25.31,0.0,1.71,0.61,0.55,0.0,0.98,0.6,0.92,0.0,0.58,3.26,0.0,0.0,15.98,1.7,5.77,2.35,2.57,3.37,3.82,1.03,3.0,7.33,6.37,0.58,3.4,1.16,0.6,0.83,0.0,1.06
hsa-let-7e-5p,12.25,9.42,0.0,1.02,33.21,7.92,0.0,1.64,22.9,0.0,1.71,0.0,2.75,0.0,0.0,0.6,0.92,0.89,0.0,0.36,3.87,0.0,2.42,1.13,7.7,1.88,11.55,1.68,0.7,1.03,6.6,12.66,0.8,0.58,0.38,0.58,0.0,2.49,2.77,1.06
hsa-let-7f-5p,170.79,91.46,79.6,192.67,383.59,33.93,84.15,188.94,209.68,255.66,60.87,69.64,18.71,9.16,16.16,18.06,81.5,58.02,27.8,26.44,23.2,49.72,161.77,20.4,116.41,37.2,139.06,80.39,53.2,30.97,193.63,135.25,77.98,5.22,11.32,45.71,47.31,53.04,46.33,157.24
hsa-let-7g-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-let-7g-5p,14.55,4.43,2.76,5.59,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,18.16,4.96,5.88,9.63,9.67,1.33,1.74,0.72,0.0,0.56,9.69,3.4,16.84,2.35,14.98,18.94,3.82,0.52,23.12,10.99,19.89,0.58,0.38,1.74,4.19,5.8,2.77,1.06
hsa-let-7i-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-let-7i-5p,86.55,91.46,102.81,135.22,356.11,41.84,109.86,164.29,320.55,213.05,58.02,56.32,30.81,19.09,6.85,3.01,35.91,20.82,20.85,45.64,17.4,31.84,90.09,10.76,67.82,79.11,119.38,85.02,24.69,38.2,124.59,150.57,68.83,20.29,14.72,43.98,43.71,80.4,35.96,51.0
hsa-miR-1-3p,0.0,5.54,6.63,12.71,0.0,0.0,0.0,42.72,25.31,0.0,53.47,57.53,55.57,2.67,53.86,53.58,49.73,42.52,50.97,35.5,4.51,49.16,57.64,99.71,120.26,118.67,109.11,43.35,89.36,113.57,61.84,102.27,101.05,112.48,84.52,105.89,0.0,0.0,0.69,5.31
hsa-miR-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-100-5p,0.0,0.0,0.0,0.0,18.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,3.42,0.0,0.0,0.52,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-101-3p,5057.22,5860.31,2103.21,3294.14,6579.48,1373.99,1444.58,2405.26,2249.88,2393.5,1957.45,2124.35,2606.75,636.02,1795.39,1137.73,2662.31,1384.1,1539.09,3610.64,710.16,1534.64,8966.71,1563.71,8386.16,3448.42,7603.54,6501.71,1087.61,2496.37,3358.11,9425.5,9167.26,945.09,631.29,2571.41,4064.05,11367.3,1943.02,3332.84
hsa-miR-10399-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-103a-3p,8260.96,9951.21,5350.06,18148.8,22009.09,5128.44,7887.9,14318.2,5232.44,4059.7,3466.64,3381.52,3542.6,854.01,1229.89,1664.46,7012.63,3209.33,1375.74,5438.05,1208.3,3308.94,11066.36,3089.46,10670.06,7426.61,10932.49,9722.26,2129.32,3271.19,26421.77,17025.8,7585.81,1059.89,993.92,3133.83,3771.83,12680.15,4367.99,8664.1
hsa-miR-106b-3p,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-106b-5p,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
hsa-miR-107,44.42,34.92,24.87,91.5,123.67,0.0,99.34,0.0,26.51,47.02,0.57,53.9,13.75,12.98,4.41,21.07,60.78,36.32,0.0,38.4,6.44,30.17,42.62,0.0,45.22,72.05,47.07,51.35,14.95,18.58,202.64,187.22,49.33,0.0,0.38,8.68,2.4,15.75,16.6,26.56
hsa-miR-10a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10a-5p,116.42,34.37,39.25,38.64,183.21,16.96,40.91,190.58,74.71,80.81,42.66,7.27,45.66,11.83,6.36,24.08,38.68,13.29,32.44,22.82,27.71,37.43,106.56,21.53,107.75,34.38,104.83,58.08,12.52,48.01,64.54,71.29,35.01,12.76,5.66,80.43,1.8,73.77,65.69,57.37
hsa-miR-10b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10b-5p,10.72,6.65,0.0,0.0,16.03,0.0,0.0,18.07,0.0,0.0,0.0,18.17,0.55,0.0,0.49,8.43,0.0,2.21,0.58,0.0,2.58,11.73,20.34,1.13,14.43,0.94,9.41,16.41,0.35,1.03,0.6,22.32,5.17,0.0,1.51,4.05,0.0,70.45,0.0,7.44
hsa-miR-11400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1179,0.0,0.0,0.0,0.0,0.0,16.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1207-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0
hsa-miR-12136,0.0,2.22,0.0,4.58,2.29,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.86,0.42,3.48,0.0,4.2,0.67,0.0,0.0,0.0,0.0,1.2,1.66,0.0,0.0
hsa-miR-122-5p,1.53,0.0,0.0,5.08,1.15,0.0,0.0,9.86,21.69,0.0,6.26,1.82,0.55,0.0,0.49,0.0,0.0,0.0,0.0,15.94,2.58,12.29,8.23,0.0,36.08,0.0,11.55,0.0,0.0,1.03,11.71,1.33,11.54,0.0,3.02,3.47,12.57,93.66,1.38,20.19
hsa-miR-1226-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1226-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0
hsa-miR-1231,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-124-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1244,0.0,0.0,3.87,0.0,0.0,0.0,0.0,0.0,9.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-5p,75.82,150.22,66.33,54.39,263.36,40.71,107.53,77.22,112.07,67.59,75.09,48.45,100.13,18.71,48.47,36.12,141.36,82.38,17.38,44.19,22.55,38.55,223.28,90.08,294.87,88.06,295.67,123.32,13.91,65.04,43.23,169.89,133.68,31.31,38.49,90.27,16.17,24.86,60.85,78.62
hsa-miR-125b-5p,12.25,10.53,3.32,1.02,19.47,0.0,2.34,18.07,0.0,2.94,62.01,6.06,18.71,4.58,0.49,1.2,16.12,3.54,8.11,14.85,10.31,10.61,33.42,15.86,22.13,16.95,32.52,32.41,6.61,12.91,9.61,51.63,13.92,0.58,3.4,1.74,4.19,5.8,3.46,7.44
hsa-miR-126-3p,29.87,24.39,10.5,4.07,27.48,0.0,8.18,0.0,13.26,79.34,2.84,7.27,26.96,0.0,5.88,0.6,17.5,21.7,0.0,14.13,8.38,8.94,99.78,26.06,69.27,37.67,65.89,44.19,0.7,38.2,11.71,63.63,25.86,1.16,9.81,15.04,1.2,62.16,13.14,14.87
hsa-miR-126-5p,0.0,3.88,0.0,3.05,0.0,0.0,0.0,41.07,13.26,0.0,0.0,6.06,0.0,1.53,0.0,0.0,0.46,0.0,0.0,1.45,0.0,0.0,0.0,0.0,7.22,0.0,2.14,0.0,0.0,0.0,0.0,0.33,1.59,0.0,0.0,0.0,14.97,0.0,0.0,0.0
hsa-miR-1260a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
hsa-miR-127-3p,0.0,8.31,0.0,7.63,0.0,0.0,0.0,0.0,15.67,0.0,0.0,0.0,0.0,0.0,0.49,5.42,5.53,0.0,0.0,1.81,6.44,0.56,12.11,1.13,12.03,7.06,8.56,16.41,2.09,11.87,1.2,4.66,2.78,0.0,0.0,1.74,0.0,0.83,0.0,4.25
hsa-miR-1273h-3p,4.6,0.0,0.0,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,10.33,0.0,0.0,0.0,0.58,0.0,0.0,0.0,23.37
hsa-miR-128-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.6,1.38,0.89,0.0,0.0,0.0,0.0,0.0,0.57,0.48,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.66,0.69,0.0
hsa-miR-1285-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.81,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1289,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.69,0.0
hsa-miR-1295a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1298-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
hsa-miR-1306-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1307-3p,190.71,158.54,76.28,754.91,740.85,163.97,506.07,905.26,236.19,255.66,211.62,190.76,88.03,51.16,86.17,46.35,250.02,93.45,39.39,307.89,37.38,72.07,218.44,45.89,249.17,250.99,356.86,188.97,115.09,115.11,1409.17,394.42,152.38,35.37,28.68,129.03,78.44,540.39,183.24,358.04
hsa-miR-130b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-133a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12,2.42,3.85,0.0,1.47,5.42,3.68,3.99,2.32,3.62,0.0,5.03,2.42,10.76,5.77,6.12,7.7,6.31,6.26,6.71,5.1,6.33,7.56,8.7,6.41,8.1,0.0,0.0,0.0,0.0
hsa-miR-133a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-133b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-136-3p,0.0,0.0,5.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-136-5p,16.08,3.33,6.63,3.56,14.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0,7.83,0.0,0.0,0.0,6.44,0.0,7.75,3.4,7.7,4.24,15.4,16.41,0.0,2.06,19.51,13.99,7.16,0.0,0.0,0.0,0.0,0.83,0.0,5.31
hsa-miR-138-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-139-3p,93.44,70.95,51.96,293.83,375.58,70.11,171.81,591.46,92.79,111.67,106.38,49.05,29.16,43.9,30.36,49.96,143.2,23.92,9.85,117.0,17.4,91.62,209.24,47.59,237.14,58.86,224.21,214.23,32.68,76.4,360.25,158.57,88.32,0.58,10.94,72.91,156.89,53.87,91.97,209.3
hsa-miR-139-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-140-3p,2.3,10.53,7.74,0.51,5.73,2.26,2.34,0.0,0.0,0.0,9.67,9.69,1.1,0.38,0.0,0.0,2.3,0.0,0.0,3.62,1.93,3.91,15.01,2.27,0.96,7.06,22.25,4.21,0.7,15.49,19.51,1.33,6.76,0.58,0.38,0.0,1.2,0.0,2.07,30.81
hsa-miR-140-5p,29.87,70.4,26.53,53.89,34.35,18.09,0.0,175.79,104.84,98.44,57.45,49.05,47.87,11.45,38.19,15.65,122.02,48.28,51.55,98.89,25.78,43.02,218.92,4.53,173.65,29.67,250.74,79.55,17.04,72.78,34.82,177.56,132.48,19.13,4.15,72.33,139.52,274.34,62.23,144.49
hsa-miR-141-3p,13.02,16.63,4.42,20.84,93.89,26.01,0.0,29.57,94.0,0.0,18.77,10.9,61.07,4.2,7.83,7.83,4.14,9.74,7.53,14.85,9.02,4.47,21.31,10.2,9.62,16.48,34.66,30.72,5.91,49.04,18.91,49.97,14.72,12.18,0.0,9.26,1.8,2.49,1.38,0.0
hsa-miR-141-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-142-3p,19309.02,25689.01,17110.92,41525.03,135647.72,28338.18,29323.97,85056.5,26920.2,27828.71,8671.15,10203.29,8348.97,3147.67,3878.18,4801.95,15469.68,9571.75,4907.49,10162.17,4568.99,13073.19,51544.19,8204.38,32178.54,14327.22,42824.99,30120.92,4472.12,9204.45,41799.25,50948.81,14060.82,3794.86,2515.35,9985.33,6561.64,13574.45,8272.7,17013.73
hsa-miR-142-5p,2466.95,2332.59,905.96,1556.08,6568.03,1111.63,1030.84,2288.61,974.91,862.48,869.22,865.36,1120.16,288.62,636.98,517.7,2098.72,853.93,557.83,1206.2,550.99,1192.18,7916.17,806.22,4922.79,2224.55,7063.55,5584.62,617.52,1175.91,3120.95,6994.01,2282.47,575.75,296.59,1091.29,2476.03,3577.2,869.17,1377.97
hsa-miR-143-3p,13.79,0.55,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,2.28,1.82,0.55,3.44,0.49,0.0,0.46,0.0,0.0,3.98,6.44,7.26,1.45,0.0,13.47,0.94,3.85,2.53,2.78,0.52,1.5,1.67,3.18,0.58,1.89,0.58,2.4,2.49,0.0,0.0
hsa-miR-144-3p,0.77,13.3,2.76,0.0,3.44,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.72,0.0,0.0,0.48,0.0,0.48,0.47,0.86,1.26,0.0,1.55,0.0,9.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-144-5p,17.62,9.42,6.63,6.1,14.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,2.29,0.0,0.0,7.37,0.0,0.0,3.98,0.0,0.0,0.0,0.0,13.47,15.07,0.0,18.52,0.0,0.0,0.9,8.33,1.99,0.0,0.0,0.0,0.0,3.32,0.0,0.0
hsa-miR-145-5p,0.0,7.21,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.76,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.48,0.0,0.0,0.0,0.0,0.52,0.3,0.0,0.8,3.48,0.0,0.0,0.0,0.0,0.0,1.06
hsa-miR-146a-5p,27.57,50.44,7.74,35.58,52.67,33.93,24.54,78.86,0.0,24.98,2.28,31.49,1.1,0.0,5.39,0.0,40.52,15.5,0.58,1.45,1.93,8.38,29.06,0.0,67.34,22.13,21.82,4.63,5.56,23.23,99.07,22.99,7.56,12.76,4.53,9.84,0.6,0.0,10.37,34.0
hsa-miR-146b-3p,9.96,10.53,0.0,12.71,25.19,18.09,0.0,23.0,0.0,0.0,0.0,0.0,8.8,4.2,0.0,0.0,4.14,11.96,0.0,14.49,2.58,0.0,19.37,0.0,8.66,14.13,31.24,31.14,0.35,0.0,12.01,28.32,11.54,0.0,0.0,24.88,2.4,0.0,2.07,17.0
hsa-miR-146b-5p,4.6,3.88,9.4,0.0,21.76,0.0,0.0,29.57,31.33,0.0,7.4,0.0,3.3,3.82,1.96,6.02,1.84,9.74,5.79,1.09,0.64,0.0,6.78,0.57,5.77,0.47,33.38,16.84,0.0,2.06,0.3,30.98,15.52,0.0,0.75,0.58,4.19,1.66,7.61,1.06
hsa-miR-148a-3p,0.0,0.0,0.55,4.07,1.15,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.48,0.47,0.43,0.0,0.0,0.52,0.0,0.33,0.4,0.58,0.38,0.0,0.0,1.66,0.0,0.0
hsa-miR-148b-3p,9.19,0.0,0.0,0.0,0.0,1.13,0.0,31.22,31.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,1.28,0.42,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-150-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
