miRNA,SRR11057475,SRR11057476,SRR11057477,SRR11057478,SRR11057479,SRR11057480,SRR11057481,SRR11057482,SRR11057483,SRR11057484,SRR11057485,SRR11057486,SRR11057487,SRR11057488,SRR11057489,SRR11057490,SRR11057491,SRR11057492,SRR11057493,SRR11057494,SRR11057495,SRR11057496,SRR11057497,SRR11057498,SRR11057499,SRR11057500,SRR11057501,SRR11057502,SRR11057503,SRR11057504,SRR11057505,SRR11057506,SRR11057507,SRR11057508,SRR11057509,SRR11057510,SRR11057511,SRR11057512,SRR11057513,SRR11057514,SRR11057515,SRR11057516,SRR11057517,SRR11057518,SRR11057519,SRR11057520
hsa-miR-204-5p,2.36,1.4,1.98,1.54,1.69,1.55,3.82,16.14,9.24,2.48,14.07,16.24,0.92,0.0,0.51,0.73,0.2,1.84,2.97,1.1,3.92,4.55,1.66,0.7,1.49,5.75,1.16,2.61,0.75,0.96,7.65,5.99,0.9,0.31,10.04,7.09,1.21,1.32,1.69,1.94,0.47,0.69,0.72,0.1,1.05,0.26
hsa-miR-205-5p,2.36,0.13,1.39,0.44,1.69,0.78,1.97,5.71,12.32,2.01,9.6,15.52,0.0,1.67,0.26,0.36,2.59,1.5,92.08,1.52,2.66,12.5,1.66,0.7,0.66,0.74,1.16,0.49,0.21,1.14,4.81,6.16,0.72,1.69,15.06,9.08,1.58,1.04,2.38,3.87,1.06,1.27,2.88,0.41,4.87,2.21
hsa-miR-208b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.09,0.0,0.35,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0
hsa-miR-20a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.36,0.35,0.0,0.0,0.31,0.22,0.24,0.0,0.0,0.1,0.12,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-5p,1.01,1.02,0.79,0.88,0.75,0.78,1.85,6.46,4.62,1.77,4.48,4.69,0.61,0.42,0.26,0.54,0.6,1.5,0.59,0.83,2.91,0.0,0.83,1.39,0.33,3.52,0.43,1.14,1.28,1.14,4.98,5.28,1.44,1.69,5.84,5.76,2.55,1.6,1.89,1.73,0.0,0.23,0.72,0.31,0.79,0.52
hsa-miR-20b-3p,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.25,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.53,0.09,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-20b-5p,0.51,0.13,0.4,0.22,0.19,0.52,0.0,0.99,0.0,0.0,1.28,1.44,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.56,0.0,0.16,0.32,0.61,2.31,8.8,0.63,0.62,0.82,0.22,0.24,0.28,0.0,0.41,0.47,0.12,0.24,0.1,0.66,0.39
hsa-miR-21-3p,3.2,0.38,3.77,0.88,1.87,3.62,0.74,9.68,4.62,1.06,19.51,10.1,0.31,0.0,1.02,0.18,2.79,0.33,9.51,0.83,3.42,1.14,0.83,0.7,0.5,5.75,0.87,1.14,2.25,2.62,18.33,32.92,1.8,2.0,9.01,6.09,0.85,1.04,0.79,1.33,0.94,0.58,1.32,1.02,4.21,1.56
hsa-miR-21-5p,119.82,41.2,120.01,75.67,65.94,123.91,56.29,420.83,178.58,63.13,519.8,382.84,26.58,29.25,40.95,35.06,81.94,53.14,125.35,47.75,143.05,45.45,44.39,38.98,38.04,221.3,50.25,51.01,65.33,81.26,630.14,1054.12,78.54,66.15,319.07,292.71,53.93,39.73,50.87,73.0,56.33,48.4,66.46,33.73,147.99,66.11
hsa-miR-210-3p,2.7,0.13,3.97,1.99,1.69,3.36,0.49,6.7,3.08,0.95,14.39,15.52,0.0,0.0,0.51,0.18,1.0,0.17,4.75,0.69,0.76,3.41,1.24,0.0,0.17,1.48,0.14,0.98,0.75,1.22,8.9,14.61,1.08,1.23,4.71,3.99,0.73,0.28,0.89,1.53,0.35,1.15,0.72,0.51,2.5,0.78
hsa-miR-210-5p,0.17,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.36,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.09,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-211-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2110,0.0,0.13,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.72,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.7,0.0,0.56,0.14,0.16,0.11,0.0,0.18,0.18,0.18,0.0,0.1,0.11,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.39
hsa-miR-2113,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2114-3p,0.0,0.0,0.0,0.0,0.37,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.2,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2114-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2115-3p,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.14,0.0,0.0,0.09,0.0,0.18,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.13,0.0
hsa-miR-2115-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2116-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.36,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0
hsa-miR-2116-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-3p,0.34,0.0,0.2,0.22,0.19,0.78,0.12,2.98,4.62,0.71,1.92,1.44,0.0,0.42,0.0,0.18,0.6,1.34,1.78,0.41,2.66,0.0,1.24,0.7,0.0,1.3,0.14,0.49,1.18,0.52,3.03,3.52,0.54,0.46,2.56,1.88,0.12,0.28,0.5,0.41,0.12,0.12,0.24,0.0,0.0,0.52
hsa-miR-212-5p,0.51,0.26,0.0,0.44,0.37,0.26,0.25,0.25,0.0,0.0,0.64,0.36,0.31,0.0,0.0,0.0,0.2,0.33,0.59,0.0,0.0,0.0,0.0,0.7,0.17,0.74,0.29,0.0,0.32,0.26,0.36,0.7,0.27,0.62,0.41,0.44,0.0,0.0,0.1,0.31,0.24,0.12,0.12,0.0,0.0,0.13
hsa-miR-215-3p,0.0,0.0,0.2,0.0,0.0,0.26,0.12,0.0,1.54,0.12,0.64,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.17,0.19,0.0,0.33,0.11,0.0,0.0,0.0,0.0,0.15,0.31,0.89,0.61,0.38,0.0,0.71,0.12,0.12,0.0,0.1,0.0,0.0
hsa-miR-215-5p,4.55,3.83,7.14,6.62,3.37,8.28,20.69,107.01,29.25,17.5,91.49,101.39,13.14,12.96,14.59,15.44,16.15,14.7,16.04,14.35,45.07,17.04,18.67,5.57,8.8,39.85,11.84,13.2,6.09,2.89,40.23,30.1,4.22,4.92,150.57,169.83,31.58,28.81,32.59,34.97,6.48,8.41,8.76,3.87,10.92,7.16
hsa-miR-216a-5p,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.99,0.0,0.12,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.28,0.51,0.0,0.0,0.0,0.0,0.37,0.14,0.0,0.0,0.0,0.18,0.35,0.18,0.0,0.2,0.0,0.0,0.09,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.2,0.0,0.59,0.14,0.25,0.0,0.0,0.7,0.0,0.56,0.14,0.16,0.11,0.0,0.53,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.12,0.0,0.0,0.0,0.0,0.26
hsa-miR-217-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-217-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.13,0.0
hsa-miR-218-1-3p,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.41,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,0.34,0.26,1.39,0.88,0.37,0.78,1.23,3.97,3.08,0.35,4.8,2.16,0.0,0.42,0.77,0.0,0.8,0.67,1.78,0.83,1.01,1.14,0.0,0.0,0.0,1.85,0.29,0.33,1.5,0.79,4.09,5.11,0.63,1.08,2.87,2.66,0.24,0.38,0.4,0.51,0.47,0.46,0.24,0.41,1.32,0.39
hsa-miR-219a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
hsa-miR-219a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.09,0.36,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,474.91,200.66,409.41,293.43,274.27,448.03,295.88,1942.3,969.88,241.27,2052.02,1957.52,173.85,210.21,175.07,194.9,243.03,277.39,557.24,249.93,681.69,317.02,328.16,258.25,148.49,831.81,174.87,224.23,288.88,320.3,2193.05,3319.39,265.27,339.37,1061.48,1006.11,182.57,136.62,160.86,269.87,196.8,180.8,223.48,149.37,521.6,224.86
hsa-miR-22-5p,0.0,0.13,0.6,0.22,0.0,0.78,0.49,1.24,0.0,0.24,1.28,2.89,0.0,0.0,0.0,0.0,0.8,0.17,0.0,0.14,0.13,0.0,0.0,0.0,0.17,0.74,0.43,0.16,0.0,0.26,2.49,4.05,0.09,0.62,0.51,0.66,0.0,0.09,0.0,0.0,0.12,0.12,0.24,0.1,0.26,0.13
hsa-miR-221-3p,1.01,0.26,0.99,0.44,2.62,0.78,1.72,7.94,9.24,0.83,9.28,12.27,0.0,4.6,1.28,1.27,2.19,1.67,57.03,0.69,2.15,5.68,1.66,0.7,1.16,5.0,1.3,0.33,0.0,0.96,10.15,19.89,0.63,0.92,10.04,8.19,1.94,0.47,1.19,4.38,1.41,2.3,2.88,0.92,5.79,1.69
hsa-miR-221-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-222-3p,0.17,0.13,0.4,0.22,0.0,1.03,0.0,0.74,0.0,0.0,0.64,1.08,0.0,0.0,0.0,0.18,0.4,0.0,0.0,0.0,0.38,0.0,0.41,0.0,0.0,0.19,0.0,0.33,0.0,0.17,0.89,1.58,0.0,0.0,1.02,0.44,0.0,0.19,0.1,0.2,0.0,0.0,0.0,0.0,0.13,0.26
hsa-miR-223-3p,0.51,0.0,1.39,0.22,0.0,2.33,0.0,1.49,0.0,0.12,0.0,0.36,0.31,0.0,0.26,1.27,1.0,0.17,0.0,0.14,1.27,0.0,0.0,0.0,0.0,0.56,0.14,0.0,0.43,0.0,4.98,4.75,0.0,0.46,0.41,0.11,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.13,0.13
hsa-miR-223-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-224-5p,0.0,0.0,0.0,0.22,0.19,0.26,0.0,0.5,0.0,0.0,0.0,0.72,0.0,0.42,0.0,0.0,0.0,0.33,0.59,0.0,0.25,2.27,0.0,0.0,0.0,0.19,0.14,0.0,0.0,0.0,0.89,0.18,0.0,0.15,0.2,0.44,0.36,0.09,0.1,0.0,0.12,0.23,0.12,0.0,0.26,0.0
hsa-miR-2276-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
hsa-miR-2355-3p,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-5p,0.0,0.0,0.2,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.09,0.53,0.18,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,2.53,3.32,2.38,1.1,1.87,8.54,1.48,25.57,1.54,0.59,52.46,12.27,0.31,0.84,0.0,1.27,4.78,6.52,94.46,3.73,3.16,0.0,2.07,0.0,1.16,2.22,3.03,2.61,1.39,0.96,30.62,20.95,3.77,1.85,9.94,3.21,1.09,1.79,1.89,1.33,3.3,5.3,4.68,3.16,1.05,0.78
hsa-miR-23b-3p,11.29,0.38,10.12,5.07,8.62,1.29,2.83,0.99,44.65,8.87,8.96,60.62,0.92,1.67,0.51,1.09,0.6,0.33,187.73,1.38,9.37,20.45,10.37,0.7,1.66,6.3,1.3,1.3,2.35,5.42,9.26,44.19,0.72,3.08,5.74,10.07,1.58,1.32,1.09,4.49,1.53,0.92,1.2,0.2,22.89,6.77
hsa-miR-23c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.14,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.36,0.18,0.0,0.0,0.1,0.11,0.0,0.0,0.1,0.1,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-24-3p,0.17,0.13,0.0,0.22,0.0,0.0,0.0,0.25,1.54,0.0,3.52,2.89,0.31,0.0,0.0,0.0,0.4,0.17,2.38,0.28,0.0,0.0,0.0,0.0,0.17,0.37,0.0,0.0,0.43,0.17,0.36,3.34,0.0,0.15,1.02,0.66,0.0,0.09,0.0,0.2,0.12,0.0,0.12,0.0,0.66,0.0
hsa-miR-2467-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-25-3p,59.66,42.48,68.23,51.41,50.39,75.79,81.54,443.18,197.05,50.71,324.04,319.7,65.08,71.46,73.2,71.02,81.14,109.95,125.94,114.27,312.43,160.22,94.17,66.82,53.32,280.79,59.35,81.31,100.29,79.16,632.28,543.96,76.47,68.46,309.23,328.36,74.95,57.91,55.74,70.04,46.55,50.7,53.98,32.1,69.72,40.6
hsa-miR-25-5p,0.17,0.0,0.0,0.44,0.19,0.0,0.0,0.5,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.26,0.0,0.35,0.09,0.0,0.31,0.0,0.0,0.09,0.3,0.1,0.0,0.0,0.0,0.0,0.13,0.0
hsa-miR-2681-3p,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.11,0.0,0.0,0.35,0.09,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2681-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-1-3p,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.36,0.35,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-5p,146.79,61.23,135.87,95.75,91.98,130.12,72.68,497.55,187.82,72.46,608.73,562.18,54.69,67.7,64.24,60.12,90.32,106.44,277.43,90.67,261.03,140.9,99.98,89.79,72.92,378.1,88.23,104.78,105.85,98.66,765.07,933.53,91.48,99.53,421.91,363.23,72.88,56.68,67.47,94.92,84.5,63.49,88.29,40.96,133.92,83.02
hsa-miR-26b-3p,0.17,0.0,0.2,0.22,0.0,0.52,0.0,1.49,0.0,0.0,0.64,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.13,0.0,0.41,0.0,0.0,0.19,0.29,0.16,0.0,0.0,1.6,2.29,0.18,0.31,0.51,0.11,0.0,0.09,0.0,0.1,0.12,0.12,0.0,0.1,0.26,0.13
hsa-miR-26b-5p,26.29,8.16,24.0,16.11,14.05,24.83,4.93,51.64,26.17,9.22,99.16,87.32,1.83,1.67,4.86,1.45,6.98,7.02,26.14,5.93,12.28,10.23,7.88,9.05,5.65,21.13,12.42,8.96,11.87,16.97,122.47,230.61,19.59,16.31,45.07,31.22,3.64,3.95,8.25,12.74,17.68,9.22,17.51,8.86,38.54,22.25
hsa-miR-27a-3p,7.92,3.95,13.29,5.74,5.81,11.9,7.14,64.8,40.03,8.51,54.38,169.59,6.11,5.02,7.42,7.45,21.13,16.54,10.69,8.83,18.1,11.36,24.06,13.23,9.8,36.51,12.13,7.98,9.73,9.88,53.58,59.33,8.27,5.69,38.62,27.68,12.27,4.8,7.85,5.2,11.2,10.72,14.51,4.99,10.0,8.2
hsa-miR-27a-5p,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-27b-3p,93.03,28.83,91.64,45.67,48.9,75.79,53.09,359.76,270.95,56.27,483.66,333.05,14.97,25.91,33.02,34.69,36.88,59.49,689.13,57.27,149.25,135.22,56.84,40.37,32.55,188.49,44.76,50.03,63.08,58.69,531.71,750.81,49.87,43.69,241.84,265.7,42.27,38.79,35.57,53.93,33.35,28.0,38.27,18.75,112.34,48.41
hsa-miR-27b-5p,0.17,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.19,0.14,0.16,0.11,0.0,0.18,0.35,0.18,0.0,0.0,0.22,0.12,0.0,0.1,0.1,0.35,0.0,0.0,0.2,0.0,0.0
hsa-miR-28-3p,35.9,20.41,36.1,25.15,23.6,39.32,32.52,166.35,87.75,25.53,165.38,170.67,29.03,16.3,25.34,18.89,23.73,33.09,33.27,26.91,80.51,62.5,46.05,44.55,22.75,108.05,21.66,33.08,26.94,25.02,220.02,224.45,25.61,31.69,104.48,110.71,20.77,14.31,15.7,18.56,15.79,14.06,19.07,10.49,39.07,15.88
hsa-miR-28-5p,17.02,11.86,20.23,12.58,7.87,13.71,14.29,64.8,26.17,9.22,57.26,49.79,13.44,11.28,12.54,14.89,18.74,16.71,20.79,17.25,37.22,17.04,17.01,16.71,5.98,40.4,10.54,12.38,11.76,12.07,64.08,79.22,9.79,13.08,46.61,42.18,10.45,7.34,8.25,12.44,16.14,11.41,13.91,8.56,20.26,11.84
hsa-miR-2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
