miRNA,SRR22806505,SRR22806506,SRR22806507,SRR22806508,SRR22806509,SRR22806510,SRR22806511,SRR22806512,SRR22806513,SRR22806514,SRR22806515,SRR22806516,SRR22806517,SRR22806518,SRR22806519,SRR22806520,SRR22806521,SRR22806522,SRR22806523,SRR22806524,SRR22806525,SRR22806526,SRR22806527,SRR22806528
hsa-miR-6877-5p,0.0,0.0,0.0,5.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0
hsa-miR-6881-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6882-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0
hsa-miR-6883-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0
hsa-miR-6886-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6893-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0
hsa-miR-6894-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6895-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78
hsa-miR-7-5p,108.4,107.27,0.0,65.36,49.27,29.73,76.56,19.41,0.0,283.0,9.79,5.33,43.75,116.15,180.92,9.1,115.09,131.82,173.2,11.99,7.48,158.72,149.8,140.93
hsa-miR-708-3p,0.0,0.0,0.0,13.94,0.0,0.0,5.97,29.8,0.0,8.49,44.88,3.2,15.34,65.32,54.56,1.61,37.5,9.21,0.0,10.92,25.21,0.0,14.44,34.93
hsa-miR-708-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,3.65,0.0,5.44,4.48
hsa-miR-7108-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7110-3p,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.48,0.0,0.0,5.68,0.0,0.0,0.65,0.0,0.95,0.0,0.87,0.0,1.66,0.0
hsa-miR-7110-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7111-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7151-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0
hsa-miR-744-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,16.24,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-744-5p,37.33,41.3,83.08,134.48,10.56,11.03,39.64,104.75,10.48,111.18,214.38,34.11,59.09,92.3,175.11,24.63,54.64,68.63,74.23,124.72,313.64,49.72,73.84,117.04
hsa-miR-758-3p,5.74,0.0,0.0,8.5,0.0,0.0,0.0,4.97,0.0,19.0,3.1,0.0,15.34,1.42,11.97,2.68,2.26,0.0,9.52,1.82,6.09,0.0,4.02,5.67
hsa-miR-760,3.23,7.51,10.75,4.46,0.88,0.0,0.0,0.0,2.1,2.02,3.34,0.53,5.86,0.0,9.5,1.61,7.76,6.28,0.32,9.26,7.13,0.8,3.08,16.72
hsa-miR-762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-765,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-766-3p,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,5.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0
hsa-miR-766-5p,0.0,0.0,12.71,2.37,0.0,0.0,0.0,0.0,4.19,12.53,5.25,2.13,0.0,3.41,1.94,1.61,0.0,0.0,3.81,0.61,2.61,0.0,0.0,0.0
hsa-miR-767-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0
hsa-miR-767-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0
hsa-miR-769-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-769-5p,4.31,0.0,6.35,100.62,0.0,0.0,2.71,26.19,0.0,14.55,72.57,20.25,34.73,45.16,19.01,6.42,5.5,24.69,8.25,77.69,52.16,3.98,3.31,8.96
hsa-miR-7703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7704,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,0.0,2.46,1.61,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0
hsa-miR-7706,1.79,7.51,4.4,33.17,0.0,0.0,2.71,0.0,2.1,2.43,11.94,0.0,0.0,12.5,22.88,2.14,0.0,11.72,10.47,39.6,10.43,5.17,5.21,10.15
hsa-miR-7845-5p,0.0,4.29,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7848-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0
hsa-miR-7849-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0
hsa-miR-7850-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-8069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-8072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,1.21,0.0,0.0,0.0,0.0
hsa-miR-8085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
hsa-miR-8485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.46,0.87,0.0,0.0,0.0
hsa-miR-873-3p,1.79,0.0,0.0,16.44,0.88,0.0,8.14,0.0,0.0,0.0,11.7,0.0,0.0,9.37,26.75,0.54,0.0,0.0,0.0,4.4,0.7,0.0,0.0,0.0
hsa-miR-873-5p,0.0,3.22,0.0,23.83,1.76,0.0,3.8,2.71,0.0,4.45,5.49,6.4,10.37,11.64,20.24,3.75,12.61,9.62,0.0,11.53,2.61,16.31,0.0,4.48
hsa-miR-874-3p,3.95,0.0,16.13,4.6,0.0,3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54,5.28,1.61,0.0,0.0,0.0,11.08,4.0,0.0,0.0,0.0
hsa-miR-874-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-876-3p,0.0,0.0,0.0,1.39,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,2.28,0.0,1.59,0.0,1.79
hsa-miR-876-5p,0.0,0.0,0.0,1.95,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-877-3p,2.15,0.0,0.98,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-877-5p,2.15,4.29,7.82,2.09,0.0,0.0,0.0,0.0,0.0,0.4,20.29,0.0,2.71,0.0,6.34,1.07,0.0,4.6,0.0,0.61,0.87,7.96,4.02,11.05
hsa-miR-887-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0
hsa-miR-887-5p,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0
hsa-miR-889-3p,12.92,45.59,29.81,84.45,10.56,14.71,4.34,0.0,6.29,29.92,32.94,9.06,44.65,38.06,131.46,10.71,48.17,28.87,27.6,90.43,51.12,1.99,26.98,47.77
hsa-miR-889-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.67,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-892c-3p,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-9-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,0.0,1.94,2.51,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-9-5p,0.0,0.0,0.0,4.04,0.0,0.0,4.34,0.0,4.19,10.11,19.58,2.13,0.0,8.24,8.8,2.68,53.34,5.02,0.0,5.16,23.99,2.39,0.0,9.55
hsa-miR-92a-1-5p,0.0,0.0,0.0,9.34,0.88,0.0,14.12,7.68,0.0,4.45,4.3,3.73,19.85,0.0,4.4,0.0,0.0,1.26,0.0,10.01,1.91,4.38,4.97,0.0
hsa-miR-92a-3p,1950.19,2393.13,2398.54,6952.2,824.37,397.22,752.56,1806.02,230.67,1519.69,1459.12,559.06,1822.68,1327.1,5403.56,1071.86,6862.46,3165.32,2619.58,6926.47,5472.79,1976.6,2146.91,4613.34
hsa-miR-92b-3p,60.66,127.11,64.02,139.22,8.8,13.49,36.92,284.45,3.15,34.77,24.11,7.99,67.66,30.96,127.94,23.02,133.84,71.14,59.32,201.95,132.83,77.17,52.06,110.47
hsa-miR-92b-5p,26.2,24.67,4.89,8.78,0.0,1.23,17.38,63.21,6.29,48.92,27.69,7.99,7.67,76.68,22.0,0.0,37.18,12.55,12.37,2.88,5.74,10.74,15.38,21.5
hsa-miR-93-3p,0.0,0.0,0.0,2.93,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,7.11,0.0,0.0,1.37,0.52,0.0,0.0,0.0
hsa-miR-93-5p,34.46,25.74,25.41,100.76,1.76,0.0,15.2,15.8,0.0,17.79,28.65,9.59,60.44,5.4,79.72,13.38,51.73,18.41,37.11,89.52,99.62,27.45,8.99,75.84
hsa-miR-933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,3.79,0.0,0.0,0.0,0.0
hsa-miR-935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0
hsa-miR-937-3p,1.79,0.0,0.0,5.57,0.0,4.9,0.0,0.0,0.0,21.83,0.0,2.13,0.0,0.0,4.75,2.14,0.0,0.0,0.0,4.86,1.22,0.8,0.0,3.88
hsa-miR-937-5p,0.0,0.0,0.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-939-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.3
hsa-miR-940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28
hsa-miR-941,23.33,0.0,8.8,74.98,7.92,8.89,8.69,46.96,5.24,60.64,77.11,4.8,16.24,17.61,38.89,11.78,38.79,31.8,18.08,57.05,35.82,5.17,25.8,55.24
hsa-miR-942-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,2.61,0.0,0.0,0.0
hsa-miR-942-5p,0.0,10.73,6.35,8.92,0.0,2.76,0.0,0.9,0.0,7.28,0.0,1.07,0.0,4.54,4.22,0.0,1.94,7.53,0.0,6.22,7.3,0.4,0.0,1.49
hsa-miR-944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.52,0.0,0.0,0.0
hsa-miR-95-3p,8.97,42.37,19.55,97.41,1.76,5.52,6.52,53.28,3.15,53.77,34.62,3.2,64.5,5.96,62.48,11.24,25.54,17.58,9.52,64.64,36.68,6.36,8.52,34.64
hsa-miR-95-5p,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-96-5p,0.0,0.0,0.0,2.51,0.0,0.0,0.0,0.0,0.0,0.0,3.34,3.2,0.0,0.0,2.64,0.0,6.14,0.42,11.1,6.52,2.43,0.0,0.0,0.0
hsa-miR-98-3p,0.0,0.0,7.33,7.66,0.0,0.31,0.0,0.0,0.0,0.0,6.92,3.2,0.0,0.0,6.86,0.0,0.65,9.62,3.49,6.22,0.35,1.59,0.0,5.37
hsa-miR-98-5p,434.33,215.07,388.03,699.04,96.78,64.67,288.86,307.02,35.65,712.34,237.54,171.08,246.72,163.3,620.89,322.84,466.83,1010.19,667.42,661.39,433.09,623.33,114.54,621.34
hsa-miR-9901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-9985,12.2,4.83,1.95,6.55,1.76,0.92,6.52,0.0,0.0,4.45,2.63,0.53,9.47,2.56,4.05,2.14,0.0,1.67,10.15,19.57,2.43,2.78,0.47,3.28
hsa-miR-99a-3p,0.0,0.0,0.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,5.57,0.0,0.0
hsa-miR-99a-5p,7173.66,11643.85,10185.0,46186.03,2759.93,1533.73,5678.37,10533.16,1482.56,20249.64,18672.04,2876.32,13694.69,25830.94,48503.2,3040.52,26146.66,17695.5,9989.48,41383.55,25258.66,5107.58,10002.59,28552.78
hsa-miR-99b-3p,59.59,214.53,62.55,383.38,11.44,0.61,26.61,52.83,14.68,103.09,153.5,21.32,96.98,72.42,231.07,22.49,146.45,129.73,55.51,294.2,56.85,42.17,81.88,169.59
hsa-miR-99b-5p,398.8,1103.78,474.53,1776.31,138.13,96.85,273.66,567.99,82.83,578.12,908.85,192.93,607.11,594.68,1049.77,223.26,985.06,899.71,631.9,1638.83,884.95,602.25,483.24,1056.37
hsa-mir-10524-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
hsa-mir-1181-5p,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-12118-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-12121-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,1.7,0.0,0.0,0.65,2.51,0.0,0.0,0.52,2.78,0.0,0.0
hsa-mir-12136-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,2.78,0.0,0.0
hsa-mir-1253-5p,0.72,0.0,0.0,0.0,0.0,0.61,0.0,0.0,8.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0
hsa-mir-1255a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1272-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0
hsa-mir-1273c-5p,0.0,0.0,0.0,1.67,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,4.7,2.43,0.0,0.0,0.0
hsa-mir-1276-5p,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1291-5p,0.0,0.0,0.0,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1302-6-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1303-3p,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.54,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1843-5p,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.97,0.0,0.63,0.0,0.0,0.0,0.0,0.0
hsa-mir-194-1-5p,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.32,0.0,0.0,0.0,0.0,0.0
hsa-mir-2110-5p,0.72,0.0,10.26,6.83,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,8.12,5.11,4.4,0.0,11.64,2.51,0.0,8.19,10.43,4.77,6.63,0.6
hsa-mir-298-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0
hsa-mir-3137-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.0,0.0
hsa-mir-3138-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3155a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,1.49
hsa-mir-3159-5p,0.72,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3166-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0
hsa-mir-3170-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3180-5-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
hsa-mir-320e-3p,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19
hsa-mir-3648-1-5p,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0
hsa-mir-3648-2-5p,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0
hsa-mir-3652-5p,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0
hsa-mir-3655-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3660-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3670-3-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3909-3p,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81,2.73,0.0,0.0,0.0,0.0
hsa-mir-3917-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0
hsa-mir-3929-3p,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3943-5p,0.0,8.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4267-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0
hsa-mir-4277-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.4,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0
hsa-mir-4284-5p,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4287-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
hsa-mir-4330-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4422-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0
hsa-mir-4460-5p,32.31,9.65,37.63,8.92,14.96,9.81,57.55,32.96,1.05,16.58,6.92,3.2,28.87,4.26,24.81,3.75,12.28,25.11,27.6,9.71,17.73,12.73,6.15,26.27
hsa-mir-4470-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-449a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
