miRNA,SRR16297783,SRR16297784,SRR16297785,SRR16297786,SRR16297787,SRR16297788,SRR16297789,SRR16297790,SRR16297791,SRR16297792,SRR16297793,SRR16297794,SRR16297795,SRR16297796,SRR16297797,SRR16297798,SRR16297799,SRR16297800,SRR16297801,SRR16297802,SRR16297803
hsa-miR-1285-5p,2.88,1.49,0.73,0.16,1.38,0.07,3.71,3.17,1.18,4.46,1.8,1.76,0.19,0.09,1.01,0.0,1.75,0.1,2.31,1.04,3.31
hsa-miR-1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0
hsa-miR-1287-3p,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,2.41,0.0,0.0,0.0,0.0,0.0,0.69,0.93,0.0
hsa-miR-1287-5p,16.14,24.87,62.09,22.96,27.09,50.36,21.82,9.94,10.49,32.29,11.31,23.6,23.4,9.82,39.08,19.56,23.18,21.34,13.61,27.78,24.75
hsa-miR-1288-3p,0.0,0.0,0.0,0.16,0.0,2.11,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0
hsa-miR-1289,0.0,2.49,1.1,0.0,1.48,0.0,0.0,1.71,1.81,1.81,1.41,0.67,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0
hsa-miR-129-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.32,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-2-3p,1.25,0.36,0.0,0.05,0.52,1.46,0.08,0.0,1.41,0.07,0.13,1.85,0.06,1.23,0.0,0.0,0.0,0.0,0.23,0.37,0.05
hsa-miR-129-5p,2.82,3.91,1.05,3.2,0.71,5.03,0.0,1.46,1.13,0.91,1.61,5.63,2.97,0.57,2.39,6.96,0.6,1.35,0.0,0.0,0.0
hsa-miR-1290,1.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1291,2.82,0.0,0.42,0.37,0.9,0.66,3.17,1.14,0.28,1.53,3.21,2.35,1.36,3.59,1.47,0.09,1.57,4.48,15.34,0.22,6.32
hsa-miR-1292-3p,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1292-5p,12.39,13.5,8.38,6.41,6.95,17.71,7.43,11.39,8.29,7.46,7.07,11.09,10.46,2.83,7.26,12.0,8.81,0.62,5.65,5.59,5.13
hsa-miR-1293,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1294,19.02,11.23,12.51,8.76,19.95,6.49,11.14,11.14,12.3,18.97,8.68,7.73,22.04,3.59,11.68,13.91,8.63,4.68,4.15,7.04,8.6
hsa-miR-1295a,2.19,0.0,0.0,0.11,0.48,0.0,1.24,0.0,0.79,0.0,0.39,0.84,0.0,0.0,2.57,1.65,0.0,0.0,0.46,0.0,0.0
hsa-miR-1295b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0
hsa-miR-1296-3p,0.94,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,37.35,48.61,37.64,54.35,47.84,43.66,30.72,36.97,29.11,40.93,27.45,43.51,41.04,20.68,58.3,67.91,75.11,67.56,25.15,61.9,31.58
hsa-miR-1297,0.0,0.0,0.0,3.68,0.0,0.0,1.7,0.0,1.18,0.63,0.26,0.0,0.0,0.0,0.0,0.0,0.3,0.31,1.27,0.0,0.72
hsa-miR-1298-5p,2.57,0.5,0.52,0.0,0.0,0.0,0.0,0.7,0.39,0.84,0.39,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1299,1.38,3.2,0.0,4.96,5.09,0.0,0.0,1.08,3.44,1.39,0.51,1.26,3.65,0.0,0.0,2.26,3.14,0.0,1.96,1.23,1.04
hsa-miR-1301-3p,59.07,116.83,184.9,96.52,93.5,92.49,30.18,45.96,42.42,70.29,39.92,95.42,133.51,51.26,163.05,175.2,117.79,156.46,59.06,194.0,106.35
hsa-miR-1301-5p,0.0,0.0,0.1,0.0,1.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0
hsa-miR-1302,0.88,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1303,27.22,15.42,16.02,12.55,5.81,4.45,19.27,21.08,7.95,13.67,7.33,4.12,13.62,7.36,10.21,13.91,17.09,19.47,8.08,3.87,5.13
hsa-miR-1304-3p,0.0,0.36,0.0,0.0,0.24,0.0,0.0,0.0,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1304-5p,21.71,4.55,11.26,7.63,20.18,7.22,9.83,10.38,0.06,9.34,10.61,11.34,23.03,4.63,17.75,9.74,13.71,14.26,4.27,10.69,7.35
hsa-miR-1306-3p,8.95,5.97,5.03,3.68,7.47,9.77,2.09,2.28,4.79,9.97,3.41,6.97,6.62,4.91,9.66,8.35,4.65,6.56,0.81,4.43,5.44
hsa-miR-1306-5p,17.14,8.74,3.35,5.66,12.33,16.03,7.97,8.17,7.45,11.3,5.98,6.13,13.93,5.38,3.68,8.69,8.09,13.22,5.42,6.63,8.23
hsa-miR-1307-3p,353.14,821.57,1000.79,518.7,630.86,1079.3,187.01,206.88,248.87,579.19,164.89,485.84,477.47,232.44,746.18,729.23,583.16,807.06,249.41,801.72,473.66
hsa-miR-1307-5p,365.09,770.83,822.54,538.78,530.6,900.36,233.9,209.47,356.11,472.15,212.08,602.26,496.79,385.38,891.48,895.22,445.87,575.76,260.72,884.29,444.56
hsa-miR-130a-3p,169.69,151.58,231.18,154.29,138.86,140.82,82.4,118.44,128.56,183.12,166.5,167.32,173.06,80.53,162.59,227.02,124.01,242.34,103.02,330.08,119.4
hsa-miR-130a-5p,0.0,0.0,0.05,0.0,0.67,1.9,0.0,0.0,0.0,0.0,0.45,0.34,2.91,0.0,1.38,0.0,0.48,0.0,0.0,0.15,0.62
hsa-miR-130b-3p,54.75,40.79,42.61,28.13,52.32,45.85,28.4,28.49,38.87,44.28,41.91,36.62,49.39,24.45,50.95,55.82,29.34,31.12,31.38,46.74,37.44
hsa-miR-130b-5p,54.06,58.84,106.9,92.73,104.92,66.69,61.67,41.84,38.19,42.82,51.11,90.88,115.13,31.34,124.61,126.77,129.75,189.87,50.64,174.78,86.52
hsa-miR-132-3p,76.9,82.15,50.2,63.1,55.32,28.13,67.0,45.14,67.97,26.15,69.24,54.09,71.68,32.1,57.29,60.78,41.78,83.49,38.65,48.68,35.26
hsa-miR-132-5p,11.64,9.81,10.37,13.61,7.85,7.22,11.53,6.46,10.6,2.72,12.34,9.07,5.51,6.7,5.43,1.39,5.07,4.06,2.65,7.3,4.4
hsa-miR-1323,12.64,5.26,13.72,15.06,5.24,0.8,7.74,17.28,24.93,1.81,33.24,17.3,1.11,6.42,5.33,3.39,5.01,2.19,3.46,4.32,5.38
hsa-miR-133a-3p,34.29,75.19,164.07,149.96,127.15,154.66,39.77,22.54,26.06,129.63,26.29,150.61,154.99,67.41,207.74,253.19,87.48,68.6,19.96,257.49,108.58
hsa-miR-133a-5p,0.0,1.07,1.26,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,2.76,0.0,0.85,0.62,0.0,1.97,0.0
hsa-miR-133b,0.0,0.43,0.05,0.0,0.29,3.86,0.0,0.13,0.39,0.0,0.39,4.03,0.12,0.0,1.93,1.3,0.0,0.0,0.0,0.48,0.1
hsa-miR-134-3p,0.0,0.0,1.57,0.0,0.48,0.0,0.0,0.76,0.79,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.24,0.0,0.0,0.07,0.78
hsa-miR-134-5p,20.27,42.14,229.3,50.5,136.82,203.21,12.07,18.93,21.32,13.39,5.66,17.22,59.61,24.17,129.3,106.6,73.96,90.36,8.42,37.61,118.73
hsa-miR-1343-3p,6.69,4.83,3.56,3.74,6.28,3.43,0.0,0.7,0.45,3.9,1.86,0.0,7.92,0.28,9.84,2.17,3.62,3.75,0.23,7.56,1.81
hsa-miR-135a-2-3p,0.0,6.32,0.52,1.76,1.05,0.0,0.0,0.0,0.79,0.0,2.89,0.34,1.11,0.0,0.0,2.43,0.0,0.0,0.0,0.71,0.0
hsa-miR-135a-3p,0.0,0.0,0.42,0.0,0.29,1.75,0.0,0.0,0.0,0.0,0.51,0.0,0.5,0.0,0.0,0.17,0.0,0.0,0.0,0.82,0.0
hsa-miR-135a-5p,4.0,27.29,10.68,32.78,7.85,4.45,19.03,7.47,20.03,12.13,64.99,13.1,4.64,3.78,3.95,8.17,2.96,3.96,2.77,12.85,9.16
hsa-miR-135b-5p,1.31,1.42,0.73,0.0,1.43,1.75,0.0,0.0,2.82,1.53,1.29,1.85,0.0,0.0,0.0,0.0,1.03,0.0,0.92,0.15,0.47
hsa-miR-136-3p,14.58,25.87,78.11,46.98,84.26,32.07,20.81,23.61,17.71,3.77,12.09,13.86,19.44,8.31,39.82,38.43,37.61,49.55,6.81,30.2,34.17
hsa-miR-136-5p,3.07,7.39,15.65,6.89,15.14,15.23,1.62,10.76,6.15,5.65,1.41,2.18,4.33,5.66,11.59,7.04,5.43,8.22,0.81,5.59,6.52
hsa-miR-138-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0
hsa-miR-138-5p,0.0,5.9,2.36,2.83,2.29,6.41,1.7,1.71,2.71,1.67,2.44,1.51,0.0,3.4,0.0,2.96,1.57,5.73,4.38,0.71,0.21
hsa-miR-139-3p,53.81,164.09,90.1,71.0,66.46,73.25,25.69,45.45,68.31,72.17,57.21,89.71,65.24,76.28,83.59,60.69,62.19,86.71,38.42,48.08,35.57
hsa-miR-139-5p,1261.9,1883.97,988.91,2075.08,1444.13,770.99,1679.98,1853.4,2178.11,847.1,1949.65,2247.67,1490.73,1407.27,1653.93,1770.09,1440.72,1503.47,1241.4,1003.95,1128.96
hsa-miR-140-3p,5592.95,6334.12,5043.9,3962.68,5591.44,4673.89,3015.2,4099.1,5057.88,6010.24,5218.52,4157.17,2546.76,1942.29,2853.11,2663.04,3118.84,2450.34,3081.05,2564.4,3115.94
hsa-miR-140-5p,94.98,187.75,177.57,159.31,172.95,77.7,111.96,92.99,101.93,55.02,151.26,135.91,62.45,52.11,100.79,90.17,96.48,163.12,78.33,232.5,86.62
hsa-miR-141-3p,13.14,38.3,8.74,6.94,8.38,12.97,20.81,4.11,4.06,14.99,13.24,5.88,2.35,10.29,6.25,5.13,6.04,13.32,7.5,11.25,2.95
hsa-miR-142-3p,475.71,992.69,551.57,623.61,483.19,568.73,1283.22,494.08,607.41,428.29,1046.25,652.32,153.63,314.2,375.85,506.47,399.14,726.39,500.9,860.41,392.06
hsa-miR-142-5p,8129.76,11966.07,8429.95,8791.28,8795.23,6863.53,6511.26,9302.34,9471.8,7248.96,12408.16,9281.9,3321.83,4418.0,4034.73,3768.68,4571.46,4599.21,5532.81,7408.72,4753.57
hsa-miR-143-3p,420.22,928.45,1039.53,542.62,695.69,365.23,366.36,455.28,390.4,364.35,393.56,432.84,342.72,350.54,644.93,626.37,310.08,450.53,663.32,862.65,278.46
hsa-miR-143-5p,17.14,34.89,19.95,8.49,13.61,31.12,1.78,4.05,3.84,21.27,6.3,9.66,9.28,4.81,27.4,12.43,7.12,11.76,12.92,10.09,4.04
hsa-miR-144-3p,6584.74,2139.45,1543.83,2723.09,2724.74,1538.84,4740.83,4503.67,2879.94,3755.96,3370.82,1890.94,1459.41,1581.74,1021.14,1273.09,1071.65,1552.81,3374.07,755.39,1427.52
hsa-miR-144-5p,1565.67,386.16,425.61,1059.94,922.01,388.26,1924.4,1014.06,872.59,490.98,1064.51,636.11,390.88,360.27,336.95,340.58,326.08,776.04,1013.44,249.82,320.82
hsa-miR-145-3p,7.26,9.59,6.02,6.35,6.62,1.31,0.93,1.39,2.54,4.11,2.96,12.01,8.17,8.31,7.54,7.22,3.56,10.62,13.5,7.45,4.45
hsa-miR-145-5p,8.13,38.23,47.38,16.02,17.42,32.29,21.74,32.09,28.6,38.14,27.32,33.68,31.88,50.13,47.27,82.17,33.33,46.01,45.8,42.9,34.54
hsa-miR-1468-5p,3.38,10.23,10.47,6.57,7.43,9.33,1.78,5.25,2.99,3.63,6.3,7.9,4.95,4.06,2.48,5.39,11.35,5.0,0.69,6.89,9.27
hsa-miR-146a-3p,5.94,6.75,51.04,17.88,15.33,8.38,3.09,0.0,9.53,11.85,7.84,14.03,7.74,4.34,27.77,30.52,15.46,28.73,1.96,0.0,37.69
hsa-miR-146a-5p,2775.64,7046.89,8811.75,9196.01,6471.18,4331.32,2236.29,2007.74,2605.68,2549.67,2970.45,5624.0,5772.03,2377.9,6976.13,7008.45,4829.14,9570.05,1113.58,13494.25,5263.94
hsa-miR-146b-3p,26.28,47.4,22.09,22.8,26.94,37.1,26.46,15.32,17.66,26.71,21.99,21.25,20.92,17.84,32.09,27.74,23.24,16.55,3.58,16.35,20.87
hsa-miR-146b-5p,1164.79,1854.91,1295.26,1879.1,1510.35,883.23,1215.52,1050.08,1020.04,826.81,1427.91,1351.93,987.82,682.39,1122.76,1190.41,942.33,1525.12,478.63,1407.73,890.32
hsa-miR-147b-3p,0.5,3.48,0.99,0.0,0.76,0.0,0.0,0.89,0.39,1.95,0.84,1.85,0.56,1.51,0.0,1.48,0.0,0.62,0.0,1.12,0.47
hsa-miR-147b-5p,0.0,0.0,0.37,0.0,0.24,0.0,0.0,0.32,0.06,0.0,0.32,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.26
hsa-miR-148a-3p,1919.32,1414.52,2409.08,1705.81,2408.98,1230.61,1357.88,1503.27,1280.65,1437.1,1370.96,1397.62,1777.31,824.67,1957.13,1932.77,2673.15,3066.49,1452.04,2893.11,1731.66
hsa-miR-148a-5p,6.82,27.08,35.28,16.71,13.28,19.02,3.4,9.31,7.39,21.27,9.39,15.37,10.27,3.59,30.26,22.52,38.1,22.38,12.46,26.52,17.24
hsa-miR-148b-3p,1034.65,1231.68,2139.16,1422.65,1687.87,1397.88,744.78,805.22,779.91,976.94,867.41,975.96,784.48,467.8,1282.77,1161.89,1090.79,1560.93,658.25,2307.25,960.01
hsa-miR-148b-5p,17.64,23.38,22.98,16.82,24.28,25.44,9.67,10.26,14.67,17.43,14.79,17.98,12.81,13.5,4.6,10.35,10.44,17.38,22.38,24.32,12.63
hsa-miR-149-3p,0.31,0.36,1.05,0.32,0.24,0.8,0.39,0.95,0.56,2.58,0.51,1.09,0.68,0.38,4.41,2.17,0.06,0.42,0.12,0.78,0.16
hsa-miR-149-5p,2.32,9.1,1.83,0.96,1.76,3.86,3.95,1.01,0.0,2.86,1.99,3.28,3.59,3.49,6.16,2.0,2.29,4.27,1.27,1.08,1.14
hsa-miR-150-3p,63.2,322.27,93.76,123.59,89.64,133.31,83.02,79.26,119.02,105.16,111.02,106.68,46.73,56.55,65.02,55.56,24.81,31.44,19.61,15.79,33.81
hsa-miR-150-5p,3540.36,5581.13,1888.56,4705.71,2749.31,3254.0,6870.58,4131.57,5121.62,3362.81,5853.14,4286.27,3051.16,3037.26,2671.67,3305.59,1367.07,1884.15,2140.52,812.41,1880.93
hsa-miR-151a-3p,1054.92,1659.13,3177.38,2598.75,1887.09,1483.16,822.08,1112.18,1052.7,1173.1,954.96,1966.03,2068.42,824.1,2899.0,2739.56,2255.36,2560.47,943.77,3654.79,2131.75
hsa-miR-151a-5p,3493.31,4902.97,9400.38,7649.5,5765.92,3407.49,2750.74,3902.23,3665.94,3091.21,3612.47,5371.85,4800.06,2436.53,4696.58,5045.86,6050.64,7054.13,2839.49,11128.46,5553.17
hsa-miR-151b,62.13,557.35,29.68,117.45,37.23,515.89,477.23,58.62,49.58,31.45,42.81,593.19,476.48,43.9,676.01,49.3,10.93,41.22,42.91,480.39,547.03
hsa-miR-152-3p,274.93,447.42,406.71,366.82,325.42,226.31,198.23,194.98,166.63,163.03,210.6,279.54,297.6,145.96,346.42,344.31,219.28,336.34,169.7,449.11,238.13
hsa-miR-152-5p,0.56,0.78,0.52,2.24,0.14,0.0,0.0,0.38,0.0,0.0,0.39,0.76,0.0,0.57,1.47,0.0,0.0,0.0,0.0,1.3,0.78
hsa-miR-153-3p,0.25,0.57,1.78,3.36,2.76,0.66,0.0,2.28,1.86,0.14,2.12,2.35,0.19,0.0,1.2,1.04,1.45,0.0,2.08,3.61,0.83
hsa-miR-153-5p,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.19,0.17,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0
hsa-miR-1537-3p,0.0,3.48,0.0,0.0,0.0,1.31,0.0,0.0,2.65,0.77,0.45,1.85,0.0,1.42,0.0,0.0,0.36,1.98,0.0,0.15,0.0
hsa-miR-1537-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0
hsa-miR-1538,0.0,0.0,1.52,0.59,0.24,4.3,0.0,0.19,0.0,1.6,1.35,0.34,0.43,0.0,0.0,7.22,1.63,0.0,1.73,2.09,1.19
hsa-miR-154-3p,1.63,4.69,16.28,3.2,16.38,7.73,3.64,8.29,3.72,0.0,1.09,5.63,2.6,4.44,4.41,6.43,11.53,3.02,2.42,4.92,14.08
hsa-miR-154-5p,0.0,2.42,6.07,1.12,6.14,6.85,2.71,0.76,0.68,0.0,1.03,0.25,0.99,0.0,3.31,0.26,5.8,2.5,0.46,1.6,3.94
hsa-miR-155-3p,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,263.48,488.78,330.91,462.17,381.17,183.53,305.47,369.0,455.39,182.28,559.8,499.7,388.71,272.94,404.26,351.18,220.13,302.71,213.07,240.1,235.54
hsa-miR-15a-3p,0.0,1.14,0.99,1.65,2.48,0.0,4.64,0.13,0.17,3.42,1.22,1.43,0.74,0.0,0.09,0.0,1.75,0.0,2.42,1.38,3.83
hsa-miR-15a-5p,1035.21,633.6,863.48,826.64,1063.87,797.15,1199.11,1526.25,1451.34,1124.28,1656.77,805.19,765.85,496.03,849.54,1036.42,759.33,773.96,985.99,924.58,713.71
hsa-miR-15b-3p,325.86,94.37,219.25,308.52,465.19,234.69,242.48,562.9,374.89,398.1,461.19,243.93,303.23,141.61,242.23,255.63,301.09,275.96,196.34,274.18,200.95
hsa-miR-15b-5p,1157.35,993.68,1045.6,1237.23,1462.22,1260.13,1344.57,1974.69,1578.54,1340.73,1753.46,1213.0,1146.77,658.32,916.49,1029.12,1080.89,1228.86,1036.05,1937.8,1003.77
hsa-miR-16-1-3p,3.82,4.69,3.77,0.27,3.71,9.99,2.71,2.09,1.75,7.25,2.96,1.76,1.67,2.08,3.68,0.0,1.51,1.46,2.42,1.6,1.35
hsa-miR-16-2-3p,2647.0,909.97,1487.55,1219.83,2484.48,2472.51,1348.83,2664.45,2583.91,3774.85,2554.39,1506.65,1798.92,554.56,1643.45,1440.29,1661.21,844.43,1263.55,777.21,807.11
hsa-miR-16-5p,14137.67,4723.32,7762.48,8054.28,13167.91,7534.81,14206.24,22990.99,19356.85,11839.32,22497.92,10329.0,10169.01,5346.89,7330.55,8118.95,10804.01,6312.54,13267.17,8588.37,7005.08
hsa-miR-17-3p,143.91,221.58,170.56,77.09,119.49,229.66,80.31,87.11,72.65,274.74,104.27,80.89,57.81,45.88,91.5,123.81,56.27,90.15,57.8,132.1,89.21
hsa-miR-17-5p,2142.94,1410.62,1767.16,1360.13,1850.77,1227.76,1492.28,1052.74,978.29,1364.93,1244.7,1024.76,1152.09,627.45,949.23,839.92,1190.29,2054.14,1223.4,2213.02,1108.25
hsa-miR-181a-2-3p,104.93,120.95,87.43,97.96,89.69,75.95,126.04,86.28,96.29,66.31,146.25,144.22,51.07,44.84,69.98,85.04,72.21,55.28,32.88,90.05,68.76
hsa-miR-181a-3p,96.17,213.19,160.56,134.8,108.01,159.33,73.43,72.93,114.11,106.34,120.28,139.43,44.19,43.71,99.59,106.51,77.04,67.45,43.95,89.23,74.92
hsa-miR-181a-5p,6043.64,10114.22,9780.34,7039.88,6202.31,6070.97,6477.29,5657.38,6598.68,5762.63,8275.17,8242.1,4654.66,3999.95,7638.71,7387.54,4748.42,4577.56,3739.19,5855.89,4282.6
hsa-miR-181b-2-3p,0.0,0.85,1.62,1.71,0.0,1.24,0.0,2.72,0.96,2.02,1.99,2.52,1.8,0.85,0.0,0.0,0.0,0.0,0.0,1.71,0.0
hsa-miR-181b-3p,1.94,1.14,1.62,0.48,0.38,1.6,0.0,2.15,0.23,0.0,0.77,2.1,0.0,0.0,0.83,0.0,1.03,0.1,0.0,2.05,1.09
hsa-miR-181b-5p,632.14,1264.86,835.21,738.34,595.72,619.82,818.44,664.12,774.94,656.31,945.77,880.87,549.52,511.04,933.78,957.82,483.06,447.72,470.9,467.1,484.02
hsa-miR-181c-3p,20.4,59.48,85.75,41.86,46.89,48.18,8.28,8.93,12.64,26.64,20.12,35.28,17.21,10.29,23.91,44.6,30.61,16.45,7.38,59.4,26.82
hsa-miR-181c-5p,75.9,147.95,197.0,108.43,121.49,95.7,105.38,50.96,58.61,85.21,91.54,143.72,70.44,67.41,129.48,144.33,115.26,100.56,56.76,202.41,93.67
hsa-miR-181d-3p,0.0,1.99,0.73,0.48,0.14,0.0,0.0,0.0,0.62,0.0,0.19,0.42,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.48,0.0
hsa-miR-181d-5p,40.04,68.43,142.71,79.97,68.69,64.65,36.44,18.48,28.71,57.39,36.58,50.15,43.51,29.64,84.6,77.73,66.77,76.82,33.22,104.91,50.28
hsa-miR-182-3p,5.26,4.55,0.73,0.0,2.81,0.0,2.48,2.03,1.58,8.44,1.48,1.18,0.87,0.0,0.64,0.0,1.15,0.0,0.69,1.9,1.55
hsa-miR-182-5p,1308.83,211.84,441.47,462.33,663.13,116.98,466.09,485.29,552.07,321.46,562.31,318.18,706.99,312.5,178.41,196.42,244.28,639.16,432.6,341.81,356.44
hsa-miR-1827,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-3p,27.47,3.48,10.26,4.11,12.66,2.33,6.89,9.05,11.0,11.92,10.61,7.98,14.42,4.72,3.68,1.22,3.5,9.06,2.19,4.69,12.12
hsa-miR-183-5p,451.5,145.96,89.1,146.23,256.54,37.54,146.0,138.82,154.84,132.91,167.85,115.16,237.62,82.42,51.04,62.08,88.33,227.66,127.59,74.0,111.37
hsa-miR-184,4.07,0.0,0.84,0.69,0.48,1.53,4.64,0.06,0.62,0.0,0.45,0.0,0.56,0.0,0.0,3.04,0.06,1.46,0.12,0.67,0.93
hsa-miR-1843,23.15,21.25,53.4,44.31,42.08,19.02,3.56,18.1,17.32,15.55,21.15,34.27,35.96,8.78,60.6,45.47,33.81,37.06,15.92,63.5,36.5
hsa-miR-185-3p,129.39,221.22,255.79,121.83,183.9,283.6,65.61,60.01,60.86,151.46,53.29,125.49,132.09,66.37,265.77,235.46,179.68,196.12,56.99,277.38,149.48
hsa-miR-185-5p,14796.09,11551.48,14785.09,7554.47,13788.57,12068.83,6297.63,10140.1,7611.72,16231.37,8931.14,6824.4,10216.92,4168.09,6211.28,6087.41,9320.3,10723.44,7631.69,11501.48,7513.64
hsa-miR-186-3p,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,1.09,0.34,0.0,0.0,0.0,0.0,0.36,0.52,0.0,0.19,0.0
hsa-miR-186-5p,2536.87,3659.0,4528.72,2889.39,3458.66,3026.01,2040.85,2900.07,2724.65,3321.6,3433.3,3878.8,3066.32,2125.73,3501.08,3423.84,3885.84,3805.68,2065.19,4397.78,2961.28
hsa-miR-187-3p,0.0,0.14,0.0,1.12,0.86,0.0,0.0,0.95,0.06,1.39,0.0,0.67,1.98,0.57,0.0,0.0,0.72,0.0,0.0,0.74,0.0
hsa-miR-187-5p,1.31,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-3p,0.0,2.42,0.21,0.27,0.52,0.0,1.01,0.76,0.0,0.07,1.29,0.42,0.06,0.0,1.66,0.0,0.0,0.0,0.0,0.34,0.0
hsa-miR-188-5p,4.32,10.02,2.09,1.92,2.95,4.59,2.79,3.17,2.93,0.63,3.6,4.12,2.79,1.89,3.22,6.0,3.98,4.16,1.62,1.08,1.24
hsa-miR-18a-3p,69.64,16.34,17.59,25.89,38.23,37.68,43.87,51.21,34.3,50.14,36.9,18.65,37.01,7.27,30.72,35.04,40.09,46.95,37.84,10.13,21.28
hsa-miR-18a-5p,117.94,69.07,64.71,88.57,86.5,75.29,118.22,116.61,86.47,101.11,107.23,61.65,56.14,34.74,58.4,60.43,66.71,124.19,95.06,100.29,74.72
hsa-miR-18b-3p,3.38,0.0,1.99,1.33,2.48,4.08,5.8,10.57,6.15,2.51,4.89,3.61,3.9,1.98,4.05,0.0,3.02,0.52,7.73,0.26,2.69
hsa-miR-18b-5p,21.71,4.9,6.07,7.42,4.09,2.84,11.68,13.04,5.81,3.63,10.99,2.94,7.55,2.83,3.59,3.83,4.77,6.14,13.96,4.1,4.76
hsa-miR-1908-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.34,2.35,0.0,1.29,2.35,0.36,1.35,0.0,0.82,0.0
hsa-miR-1908-5p,39.42,84.71,73.4,107.79,78.31,137.24,30.64,27.41,25.84,73.22,38.06,106.93,138.03,42.48,152.75,190.07,93.1,144.59,30.92,140.4,90.3
hsa-miR-1909-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
hsa-miR-1909-5p,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.11,0.16
hsa-miR-190a-3p,0.0,1.49,0.0,0.85,0.19,0.0,0.0,1.08,0.79,0.35,1.09,1.01,0.0,0.47,0.0,0.0,0.72,1.25,1.38,1.45,0.26
