miRNA,SRR22254414,SRR22254415,SRR22254416,SRR22254417,SRR22254418,SRR22254419,SRR22254420,SRR22254421,SRR22254422,SRR22254423,SRR22254424,SRR22254425,SRR22254426,SRR22254427,SRR22254428,SRR22254429,SRR22254430
hsa-miR-1301-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1302,0.04,0.0,0.0,0.0,0.1,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1303,3.37,1.67,1.65,1.83,0.65,1.29,2.85,1.1,4.41,2.42,2.28,0.45,0.96,2.96,2.22,3.58,0.97
hsa-miR-1304-3p,0.0,0.0,0.05,0.0,0.0,0.0,0.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1304-5p,0.0,0.1,0.05,0.14,0.1,0.08,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.06,0.0
hsa-miR-1305,0.0,0.05,0.0,0.05,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
hsa-miR-1306-3p,0.13,0.0,0.1,0.24,0.05,0.23,0.08,0.0,0.21,0.12,0.07,0.38,0.14,0.16,0.11,0.06,0.0
hsa-miR-1306-5p,0.45,0.47,0.24,0.39,0.4,0.38,0.73,0.55,0.42,0.52,1.07,0.6,0.69,0.42,0.21,0.49,0.11
hsa-miR-1307-3p,28.73,30.77,36.52,29.51,15.04,19.45,37.78,18.69,32.15,29.59,54.69,26.97,60.42,28.42,21.08,17.13,11.17
hsa-miR-1307-5p,121.17,223.14,230.33,721.79,384.45,94.59,260.95,159.4,177.43,161.03,255.42,106.05,180.99,334.34,137.8,85.05,145.59
hsa-miR-130a-3p,39.21,34.64,34.04,44.08,86.36,19.53,56.1,40.47,51.63,57.46,61.95,36.76,23.32,34.34,30.06,32.74,21.1
hsa-miR-130a-5p,0.09,0.0,0.1,0.0,0.3,0.08,0.0,0.0,0.13,0.0,0.21,0.08,0.0,0.0,0.11,0.06,0.0
hsa-miR-130b-3p,49.59,37.89,48.29,47.45,30.58,17.55,31.18,16.5,51.21,64.14,43.22,26.97,42.59,37.35,41.0,38.33,13.85
hsa-miR-130b-5p,13.17,9.52,11.96,9.55,5.56,5.55,12.95,10.54,7.77,17.27,15.67,8.21,27.43,14.05,9.04,9.96,6.01
hsa-miR-132-3p,22.12,26.01,16.78,26.91,20.75,11.24,23.69,9.93,26.11,26.77,21.36,6.25,30.18,24.14,18.55,16.58,8.91
hsa-miR-132-5p,1.98,2.77,1.36,1.49,1.55,1.14,0.98,0.89,1.93,2.76,3.85,0.9,2.06,1.95,2.22,1.4,0.81
hsa-miR-1322,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05
hsa-miR-1323,2.56,1.83,1.99,0.29,0.3,0.3,0.16,0.0,2.6,1.55,6.48,0.23,0.0,0.26,0.26,0.36,0.43
hsa-miR-133a-3p,0.18,0.05,0.15,0.82,0.0,0.0,0.33,0.07,0.0,1.61,0.57,0.15,0.0,0.05,0.0,0.06,0.0
hsa-miR-133a-5p,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-3p,0.04,0.05,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,0.54,1.62,0.68,0.77,0.45,0.0,1.55,0.14,0.88,1.78,2.99,0.3,3.09,0.32,0.37,0.18,0.0
hsa-miR-1343-3p,0.27,0.42,0.44,1.21,0.55,0.3,1.3,0.75,0.59,0.52,0.85,0.75,1.37,0.48,0.26,0.24,0.16
hsa-miR-1343-5p,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.14,0.0,0.0,0.0,0.11,0.12,0.0
hsa-miR-135a-2-3p,53.95,66.46,78.49,63.95,45.51,46.42,49.26,26.91,60.32,50.95,50.06,41.35,74.62,61.28,57.64,57.83,31.14
hsa-miR-135a-3p,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.14,0.0,0.0,0.0,0.0
hsa-miR-135a-5p,137.9,105.08,161.56,242.33,204.11,64.2,89.89,76.28,108.04,78.76,93.21,48.51,57.88,152.94,101.82,74.9,118.69
hsa-miR-135b-3p,0.4,0.63,0.63,0.19,1.3,0.0,0.33,0.07,1.18,0.98,0.07,0.38,0.14,0.0,0.21,0.0,0.0
hsa-miR-135b-5p,8.86,9.0,14.69,4.77,4.31,0.23,3.91,1.16,7.35,7.43,6.2,3.09,1.03,0.11,0.63,0.06,0.0
hsa-miR-136-3p,2.16,11.25,4.28,8.78,7.47,0.61,6.84,0.68,3.69,9.38,9.9,0.38,3.22,0.58,1.0,0.91,0.38
hsa-miR-136-5p,1.26,9.52,2.53,10.42,9.27,0.53,4.56,0.75,1.97,6.56,6.69,0.9,5.97,0.58,1.32,0.55,0.59
hsa-miR-137-3p,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-1-3p,0.0,0.0,0.0,0.1,0.0,0.0,0.08,0.21,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.05,0.0,0.0,0.0
hsa-miR-138-5p,0.04,0.26,0.29,0.1,0.1,0.08,0.73,0.0,0.13,0.0,1.07,0.15,0.21,0.0,0.0,0.12,0.0
hsa-miR-139-5p,0.31,0.31,0.24,0.05,0.0,0.0,0.0,0.0,0.34,0.06,0.64,0.08,0.0,0.0,0.05,0.0,0.05
hsa-miR-140-3p,136.37,122.77,164.33,184.95,154.83,106.6,140.77,131.46,162.32,151.19,177.95,156.29,158.57,158.27,122.11,208.25,123.69
hsa-miR-140-5p,3.33,2.41,2.29,4.48,4.06,0.91,2.12,1.37,2.06,1.9,1.64,1.36,0.82,2.96,1.53,2.19,2.42
hsa-miR-141-3p,12973.54,10054.77,10092.44,27351.02,25811.36,5966.06,8931.51,12783.03,12866.8,10985.44,5714.38,2744.44,5669.54,16944.98,10581.94,6223.16,12471.23
hsa-miR-141-5p,158.62,104.35,136.81,281.06,220.2,75.75,125.63,129.62,151.28,116.82,97.41,40.37,36.69,175.7,105.88,89.85,170.12
hsa-miR-142-3p,0.18,0.0,0.0,1.3,0.1,0.0,0.9,0.0,0.0,0.17,0.5,0.0,0.48,0.0,0.0,0.0,0.0
hsa-miR-142-5p,8.36,1.1,3.45,57.29,9.92,3.87,23.2,15.89,2.98,12.21,16.95,1.81,12.07,1.22,2.69,2.92,2.63
hsa-miR-143-3p,7.73,3.92,5.16,14.47,2.21,1.9,12.38,6.5,6.8,8.69,19.72,4.37,14.13,1.85,2.64,1.94,1.18
hsa-miR-143-5p,0.04,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-144-3p,0.0,0.0,0.1,0.43,0.4,0.0,0.08,0.0,0.08,0.23,0.0,0.0,0.0,0.0,0.0,0.06,0.21
hsa-miR-144-5p,0.67,0.26,0.58,0.63,0.6,0.0,0.24,0.07,0.38,0.29,0.07,0.08,0.0,0.74,0.16,0.18,0.38
hsa-miR-145-5p,0.04,0.05,0.05,0.05,0.0,0.0,0.08,0.0,0.13,0.06,0.0,0.15,0.14,0.0,0.0,0.0,0.0
hsa-miR-1468-3p,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1468-5p,48.11,34.28,42.17,35.45,32.93,33.28,33.14,30.54,56.37,53.26,52.2,43.08,52.26,41.63,28.8,51.09,29.1
hsa-miR-146a-3p,0.04,0.0,0.05,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.57,0.0,0.07,0.0,0.0,0.0,0.05
hsa-miR-146a-5p,39.12,241.66,71.83,92.69,38.29,19.45,107.31,28.83,52.51,171.11,199.38,25.91,423.23,0.74,20.34,17.8,1.02
hsa-miR-146b-3p,10.88,19.26,17.8,9.79,6.07,5.39,6.68,4.45,19.48,8.98,26.77,15.37,10.22,5.92,3.33,5.41,4.03
hsa-miR-146b-5p,282.53,518.54,399.96,243.2,156.19,150.13,134.58,171.18,448.59,176.23,334.11,281.25,275.57,146.28,110.64,145.5,108.39
hsa-miR-147b-3p,0.94,1.15,0.58,2.94,1.35,0.91,2.44,1.16,1.39,0.4,0.85,4.14,1.1,1.11,0.63,0.91,2.58
hsa-miR-147b-5p,0.22,0.21,0.0,0.14,0.1,0.0,0.16,0.0,0.08,0.12,0.21,0.3,0.0,0.05,0.05,0.0,0.48
hsa-miR-148a-3p,30241.88,27854.88,32748.03,48217.28,36743.83,19947.83,22798.59,27849.29,33238.45,31176.44,23401.55,29225.72,18887.55,35061.46,24694.36,24867.6,27710.28
hsa-miR-148a-5p,881.46,996.84,1223.52,1273.4,1026.85,898.05,866.29,1008.64,1083.54,1365.06,1220.36,1768.34,1326.27,1227.76,976.47,1167.61,821.68
hsa-miR-148b-3p,63.44,59.71,78.79,102.24,98.54,36.39,52.6,50.26,57.76,44.27,73.34,85.64,55.96,65.45,58.7,52.43,51.05
hsa-miR-148b-5p,55.93,47.57,55.44,80.15,69.97,37.15,53.0,45.81,53.73,57.52,48.35,32.84,34.63,64.87,47.45,39.73,49.28
hsa-miR-149-3p,5.35,2.93,7.88,6.37,5.01,3.04,4.72,4.45,4.2,5.35,12.25,5.95,7.68,5.02,4.44,5.29,4.94
hsa-miR-149-5p,658.27,466.47,504.33,906.11,714.22,464.83,508.95,391.11,496.14,644.48,1033.23,529.44,664.85,709.58,502.42,685.74,599.37
hsa-miR-150-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.0,0.0,0.0
hsa-miR-150-5p,1.98,0.68,0.63,2.7,0.8,0.76,2.93,0.68,1.13,0.92,2.21,0.9,0.96,1.74,0.79,0.91,0.91
hsa-miR-151a-3p,1447.52,1436.04,1623.33,1867.83,1435.11,1172.33,1356.02,1221.31,2047.78,1740.67,2024.87,1352.19,1960.4,1527.35,1472.82,1803.48,837.08
hsa-miR-151a-5p,1841.15,1274.76,1582.97,1883.74,1538.97,1293.29,1387.12,1383.66,1970.01,1748.79,1712.41,1404.69,1559.32,2165.66,1446.66,1536.85,1215.34
hsa-miR-151b,90.46,112.77,49.8,139.9,141.7,73.32,51.21,42.31,74.76,81.01,116.71,86.17,36.28,87.69,106.89,19.8,76.55
hsa-miR-152-3p,19.69,17.48,13.86,49.58,47.47,3.8,9.93,7.53,17.67,14.91,8.9,16.42,12.21,29.27,17.75,13.43,14.55
hsa-miR-152-5p,2.61,3.35,3.55,5.16,3.56,0.84,3.99,1.57,2.69,3.57,5.06,3.31,3.57,3.49,2.38,3.89,3.01
hsa-miR-153-3p,16.77,6.02,5.2,17.41,18.75,7.22,15.63,15.06,8.98,2.36,5.84,2.64,3.91,11.62,6.29,4.62,18.63
hsa-miR-153-5p,0.85,0.31,0.44,0.48,0.2,0.15,1.38,0.34,0.8,0.0,0.5,0.15,0.14,0.79,0.05,0.3,1.02
hsa-miR-1537-3p,0.4,0.0,0.19,0.24,0.25,0.0,0.16,0.27,0.21,0.12,0.0,0.08,0.0,0.05,0.05,0.12,0.16
hsa-miR-1538,0.0,0.16,0.1,0.05,0.35,0.3,0.33,0.14,0.17,0.17,0.5,0.0,0.07,0.0,0.05,0.55,0.11
hsa-miR-154-3p,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-5p,0.04,1.57,0.29,0.34,0.65,0.08,0.33,0.0,0.42,0.86,0.85,0.08,0.89,0.32,0.05,0.18,0.05
hsa-miR-155-3p,0.13,0.1,0.0,0.24,0.0,0.0,0.0,0.21,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.06,0.0
hsa-miR-155-5p,376.46,390.28,101.98,748.99,170.52,406.4,312.32,574.33,1507.15,214.23,109.09,126.47,272.14,153.73,155.18,433.63,234.11
hsa-miR-15a-3p,0.04,0.0,0.29,0.05,0.15,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.21,0.21,0.11,0.0,0.05
hsa-miR-15a-5p,112.81,106.7,113.95,243.88,239.29,63.29,107.88,90.59,161.14,103.57,93.43,49.86,75.44,181.41,114.5,124.23,87.66
hsa-miR-15b-3p,1.75,0.63,2.53,2.03,2.36,1.06,1.3,1.51,2.69,1.73,1.35,1.66,1.85,2.22,1.53,1.34,1.99
hsa-miR-15b-5p,22.66,17.43,19.06,26.62,22.05,13.75,17.34,14.93,23.8,20.15,13.6,13.78,11.38,26.57,12.89,20.29,17.72
hsa-miR-16-1-3p,0.0,0.05,0.0,0.14,0.05,0.08,0.33,0.07,0.0,0.06,0.0,0.15,0.07,0.05,0.0,0.06,0.0
hsa-miR-16-2-3p,12.68,8.63,9.82,12.25,10.13,5.77,6.59,4.86,13.89,8.92,7.48,2.64,6.86,11.36,5.28,5.83,7.09
hsa-miR-16-5p,1260.75,1193.91,1200.66,1995.34,1600.67,820.56,1102.65,1049.59,1881.27,1160.16,918.66,388.29,710.05,1563.64,1006.32,1200.6,773.63
hsa-miR-17-3p,13.04,13.24,11.14,26.38,23.86,8.36,13.43,12.39,12.72,8.98,11.32,16.42,10.22,22.29,8.98,11.06,17.72
hsa-miR-17-5p,95.41,57.09,76.31,107.54,85.66,36.39,57.73,61.69,103.59,57.92,61.52,63.2,38.54,88.17,50.62,60.02,63.4
hsa-miR-181a-2-3p,17.09,45.27,26.65,44.42,14.79,6.53,18.81,19.17,59.77,32.93,33.75,28.85,23.04,35.24,6.13,17.68,7.73
hsa-miR-181a-3p,2.07,4.19,5.16,1.01,0.8,0.23,1.95,0.14,2.9,2.71,4.84,2.11,0.89,0.21,0.42,0.12,0.0
hsa-miR-181a-5p,793.7,2166.78,2097.02,1096.55,594.12,179.69,830.47,536.2,1755.85,1761.11,1524.35,1051.95,849.62,639.42,189.79,381.75,129.0
hsa-miR-181b-2-3p,0.22,0.05,0.15,0.19,0.15,0.23,0.24,0.07,0.29,0.23,0.0,0.0,0.0,0.11,0.11,0.0,0.0
hsa-miR-181b-3p,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,49.01,145.95,147.6,63.37,39.4,12.31,63.67,27.87,109.43,134.32,122.76,65.15,63.65,24.25,9.46,18.95,4.89
hsa-miR-181c-3p,10.25,12.19,18.19,32.65,21.05,19.15,17.1,8.56,11.63,12.67,24.21,23.2,12.69,17.64,10.25,22.42,11.81
hsa-miR-181c-5p,99.81,136.06,212.43,313.37,193.38,186.07,183.03,87.78,135.33,172.49,233.71,177.08,154.45,174.17,121.68,218.7,103.45
hsa-miR-181d-3p,0.0,0.0,0.05,0.0,0.05,0.15,0.16,0.07,0.04,0.35,0.43,0.15,0.14,0.05,0.05,0.0,0.0
hsa-miR-181d-5p,5.84,9.47,9.0,12.54,6.12,12.61,10.34,5.68,9.91,9.67,20.58,12.35,10.49,5.18,4.7,13.67,3.49
hsa-miR-182-3p,0.67,0.47,0.53,1.01,0.45,0.84,0.49,0.41,0.71,0.4,0.71,0.23,0.34,0.42,0.42,0.43,0.59
hsa-miR-182-5p,8612.23,8122.17,10133.29,9749.82,6554.76,5618.46,6804.7,6380.59,11376.86,10173.71,9435.07,5972.83,7322.75,8498.67,7314.16,8656.01,5211.1
hsa-miR-183-3p,5.58,5.29,4.72,6.75,7.42,1.44,3.83,2.6,6.34,5.53,5.41,3.39,4.66,4.23,3.33,3.1,1.88
hsa-miR-183-5p,407.03,287.45,304.79,426.31,271.67,149.6,242.63,181.17,456.73,316.02,302.21,168.19,226.12,353.31,229.68,250.59,203.84
hsa-miR-184,0.54,2.2,2.48,0.05,0.25,0.0,0.0,0.0,2.27,1.15,1.42,0.45,0.21,0.11,0.16,0.0,0.0
hsa-miR-1843,9.49,11.09,9.14,12.78,8.67,7.07,11.07,5.41,11.29,14.16,8.33,5.5,9.46,10.51,8.19,9.6,2.85
hsa-miR-185-3p,2.38,1.88,2.82,2.6,2.21,1.37,2.69,1.23,2.06,3.05,4.06,3.62,3.09,2.22,1.85,2.13,1.23
hsa-miR-185-5p,4.9,4.5,12.06,6.32,6.27,2.81,5.62,5.27,3.11,5.18,9.68,15.37,11.18,4.91,7.19,6.32,5.37
hsa-miR-186-3p,0.09,0.05,0.1,0.24,0.25,0.0,0.24,0.07,0.04,0.17,0.07,0.68,0.0,0.26,0.26,0.0,0.21
hsa-miR-186-5p,3363.31,2895.74,3010.31,4364.03,3398.33,2281.53,2692.83,2550.4,3550.32,3469.13,3403.75,1270.39,2544.87,3864.8,2816.77,2883.01,2459.93
hsa-miR-187-3p,29.94,40.92,36.72,19.15,14.14,3.57,24.1,10.61,28.67,39.32,43.15,24.63,48.28,14.84,16.22,11.54,1.93
hsa-miR-187-5p,0.85,0.89,0.88,0.48,0.8,0.53,0.49,0.34,0.63,0.81,0.43,0.45,1.17,0.74,0.48,0.55,0.27
hsa-miR-188-3p,0.13,0.68,0.58,0.53,0.85,0.15,0.49,0.48,0.42,0.23,0.57,0.23,0.41,0.32,0.11,0.36,0.54
hsa-miR-188-5p,1.71,2.51,3.06,2.8,1.9,0.15,1.3,0.62,1.68,2.99,2.63,1.05,1.3,2.38,0.42,1.03,1.5
hsa-miR-18a-3p,0.85,1.05,1.07,1.16,0.55,0.61,0.9,0.55,1.8,1.09,2.63,0.38,1.51,0.79,0.69,0.55,0.21
hsa-miR-18a-5p,1.8,1.62,1.31,1.59,1.4,0.76,1.3,1.16,1.18,0.58,2.28,0.75,1.58,1.58,1.16,0.79,1.29
hsa-miR-18b-3p,1.17,0.99,0.73,1.64,0.7,0.46,0.41,1.16,0.97,1.15,1.92,0.0,1.03,1.53,1.0,1.7,0.54
hsa-miR-18b-5p,4.18,1.94,3.99,8.92,8.17,1.44,1.79,1.64,3.95,2.76,3.2,0.6,1.99,3.96,2.8,1.4,3.49
hsa-miR-1908-3p,0.45,0.1,0.29,0.19,0.2,0.53,0.65,0.07,0.42,0.35,0.85,0.15,0.62,0.16,0.05,0.0,0.16
hsa-miR-1908-5p,0.22,0.47,0.24,0.43,0.15,0.15,0.24,0.07,0.08,0.17,0.5,0.15,0.41,0.21,0.21,0.12,0.0
hsa-miR-1909-3p,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1909-5p,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-3p,0.49,0.26,0.68,0.72,0.75,0.0,0.08,0.75,0.25,0.12,0.21,0.0,0.14,0.48,0.21,0.12,0.43
hsa-miR-190a-5p,2.56,1.41,2.33,4.58,4.41,0.53,1.71,2.33,2.85,0.69,1.85,3.46,1.03,2.43,1.8,0.73,2.85
hsa-miR-190b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,1.62,3.35,4.43,1.35,1.55,0.46,1.14,0.75,3.19,1.67,2.28,2.56,2.74,0.69,0.42,0.3,0.7
hsa-miR-191-3p,7.19,3.24,5.3,6.37,3.06,2.89,5.54,3.42,6.09,4.78,9.19,4.07,6.31,4.86,3.59,3.83,3.33
hsa-miR-191-5p,10241.57,8524.27,10433.94,9750.11,6431.05,7607.48,8112.19,7075.85,12109.49,10385.76,12775.66,8128.1,10100.33,9176.81,8696.57,8884.37,6126.67
hsa-miR-1910-3p,0.04,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.06,0.0
hsa-miR-1910-5p,0.0,0.05,0.24,0.0,0.0,0.0,0.0,0.14,0.0,0.06,0.0,0.08,0.0,0.0,0.05,0.06,0.0
hsa-miR-1911-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0
hsa-miR-1911-5p,0.0,0.0,0.1,0.14,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.05,0.0,0.0,0.0
hsa-miR-1913,0.04,0.0,0.0,0.0,0.0,0.0,0.08,0.14,0.13,0.23,0.0,0.0,0.07,0.05,0.0,0.06,0.11
hsa-miR-1914-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
hsa-miR-1914-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0
hsa-miR-192-3p,0.09,0.0,0.05,0.05,0.0,0.0,0.08,0.0,0.21,0.0,0.07,0.08,0.27,0.42,0.0,0.0,0.05
hsa-miR-192-5p,607.47,789.82,934.64,730.14,859.08,443.25,641.09,336.74,1057.18,687.66,786.85,865.0,706.28,834.2,460.42,647.11,472.52
hsa-miR-193a-3p,22.62,16.07,16.83,46.78,53.18,9.57,23.86,12.94,21.07,12.72,23.0,21.54,8.3,34.55,21.5,22.17,36.72
hsa-miR-193a-5p,4.77,5.13,6.08,4.53,6.42,2.89,3.42,3.29,5.92,5.01,7.83,12.5,8.64,5.92,8.56,8.38,1.56
hsa-miR-193b-3p,167.93,113.98,194.29,138.65,175.99,164.95,130.84,170.63,154.01,153.84,248.8,217.23,160.42,159.17,171.4,217.24,140.38
hsa-miR-193b-5p,3.78,3.19,5.79,4.15,4.16,4.79,2.69,4.66,5.0,4.72,6.76,6.18,6.79,2.85,5.28,6.62,3.49
hsa-miR-194-3p,0.22,0.0,0.15,0.14,0.1,0.23,0.0,0.0,0.08,0.29,0.14,0.15,0.34,0.16,0.11,0.06,0.0
hsa-miR-194-5p,52.51,52.75,62.74,56.13,55.19,34.8,46.33,26.98,74.04,41.63,42.23,39.17,28.6,54.36,31.17,40.34,36.24
hsa-miR-195-3p,9.98,5.13,5.35,12.49,16.39,9.73,8.63,9.38,14.44,8.75,6.84,1.96,3.91,7.03,6.82,10.69,5.1
hsa-miR-195-5p,107.5,44.69,50.87,125.39,190.22,79.93,68.07,85.93,124.83,62.75,44.08,15.59,20.99,85.26,73.81,82.62,81.28
hsa-miR-196a-1-3p,0.04,0.1,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.69,0.14,0.0,0.41,0.0,0.0,0.0,0.0
hsa-miR-196a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196a-5p,0.18,0.31,0.53,0.29,0.45,0.0,0.33,0.07,0.63,1.78,0.78,0.0,1.23,0.0,0.05,0.06,0.05
hsa-miR-196b-3p,1.03,1.52,2.04,4.97,6.72,1.37,0.81,1.71,0.71,0.92,1.35,1.66,0.69,2.06,0.95,1.34,2.04
hsa-miR-196b-5p,243.42,179.96,203.48,282.46,225.66,122.1,180.83,153.44,264.57,181.3,185.57,115.24,135.18,177.45,176.9,175.32,142.26
hsa-miR-197-3p,73.51,61.28,73.24,82.32,83.36,58.65,97.78,111.88,77.32,77.26,145.05,123.98,136.41,94.93,75.19,81.89,77.09
hsa-miR-197-5p,0.18,0.1,0.53,0.68,0.25,0.38,0.24,0.55,0.42,0.63,0.78,0.83,0.27,0.42,0.16,0.49,0.05
hsa-miR-1972,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
hsa-miR-1976,0.04,0.0,0.05,0.05,0.0,0.08,0.08,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.05,0.06,0.0
hsa-miR-198,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,0.72,2.56,0.68,4.39,2.86,2.51,2.61,1.71,5.67,1.04,1.71,1.73,1.17,3.96,1.53,2.79,1.72
hsa-miR-199a-5p,0.22,0.31,0.05,0.43,0.25,0.23,0.08,0.14,0.38,0.35,0.0,0.08,0.0,0.42,0.0,0.12,0.27
hsa-miR-199b-3p,2.07,0.89,2.48,0.05,0.2,0.08,0.0,0.21,0.0,0.35,0.64,0.0,0.07,0.74,0.26,0.18,0.16
hsa-miR-199b-5p,0.63,0.42,0.49,1.4,1.0,0.46,0.49,0.48,0.71,0.63,1.14,0.38,0.27,0.85,0.16,0.3,0.7
hsa-miR-19a-3p,32.78,17.11,26.02,63.51,67.87,12.31,17.83,23.62,28.08,15.49,19.58,11.45,8.23,51.08,19.23,12.15,48.74
hsa-miR-19a-5p,0.13,0.05,0.34,0.29,0.2,0.0,0.16,0.0,0.13,0.0,0.14,0.0,0.0,0.0,0.0,0.06,0.0
hsa-miR-19b-1-5p,0.09,0.05,0.05,0.1,0.2,0.23,0.0,0.14,0.04,0.17,0.07,0.3,0.14,0.21,0.05,0.06,0.38
hsa-miR-19b-2-5p,0.04,0.05,0.05,0.24,0.3,0.08,0.08,0.0,0.13,0.0,0.0,0.08,0.0,0.21,0.0,0.18,0.05
hsa-miR-19b-3p,535.22,302.63,494.6,995.71,1094.21,196.33,252.4,393.71,528.84,292.01,323.28,306.71,191.9,701.18,363.89,347.31,630.24
hsa-miR-200a-3p,1370.73,1414.07,1279.01,2557.69,2702.6,631.68,1034.5,1100.33,1506.31,1193.55,1003.25,532.6,843.24,2110.98,1275.37,933.42,1327.54
hsa-miR-200a-5p,60.52,64.94,64.97,84.44,69.02,35.63,57.89,43.89,70.14,65.06,59.6,33.44,35.11,63.76,56.64,58.14,51.43
hsa-miR-200b-3p,2522.76,1741.13,1821.95,2569.22,2059.41,1175.22,1479.53,1269.24,2724.5,1633.76,1560.17,839.09,1285.12,2387.96,1467.69,1398.1,1668.75
hsa-miR-200b-5p,41.41,37.31,43.72,46.1,39.75,27.43,37.29,24.85,51.04,40.53,50.42,33.29,31.27,35.13,34.03,43.62,34.25
hsa-miR-200c-3p,927.41,663.81,901.81,979.61,773.82,488.54,634.0,657.25,896.62,820.76,678.33,287.73,543.59,893.1,686.56,545.59,579.94
hsa-miR-200c-5p,2.38,2.3,3.16,2.65,3.36,1.67,1.95,2.19,2.22,3.28,2.71,3.01,1.51,2.75,2.43,2.19,2.09
hsa-miR-202-3p,14.25,5.08,8.32,0.0,0.0,0.0,0.0,0.0,9.07,0.4,12.89,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-202-5p,15.78,4.19,5.74,0.05,0.0,0.0,0.08,0.0,6.97,0.12,2.78,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-203a-3p,290.13,208.85,578.3,447.68,767.1,251.71,426.22,334.41,183.6,469.34,392.14,315.15,198.48,442.85,78.99,341.17,71.51
hsa-miR-203a-5p,0.31,0.16,0.05,0.14,0.3,0.38,0.33,0.0,0.25,0.12,0.0,0.15,0.14,0.16,0.05,0.12,0.16
hsa-miR-203b-3p,0.27,0.37,0.44,0.63,0.3,0.46,0.08,0.14,0.63,0.75,0.36,1.43,0.07,0.21,0.79,0.3,0.11
