miRNA,SRR18594753,SRR18594754,SRR18594755,SRR18594756,SRR18594757,SRR18594758,SRR18594759,SRR18594760,SRR18594761,SRR18594762,SRR18594763,SRR18594764,SRR18594765
hsa-miR-4746-5p,3.36,1.94,1.84,0.93,2.06,4.38,3.56,0.47,1.84,0.7,3.06,3.41,0.2
hsa-miR-4747-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0
hsa-miR-4748,0.4,0.78,0.77,0.23,0.0,0.42,0.24,1.64,0.32,0.53,0.61,1.71,0.0
hsa-miR-4749-3p,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4749-5p,0.0,0.0,0.0,0.0,0.0,0.28,0.71,0.23,0.32,0.0,0.61,0.0,0.0
hsa-miR-4750-5p,0.0,1.55,0.92,0.46,0.46,0.0,0.59,2.11,0.32,0.53,0.92,0.0,0.0
hsa-miR-4753-3p,0.0,0.0,0.46,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-4753-5p,0.2,0.0,0.46,0.0,0.23,0.0,0.24,0.23,0.0,0.35,0.31,0.0,0.0
hsa-miR-4754,0.4,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.51,0.0,0.0
hsa-miR-4755-3p,0.0,0.0,0.61,0.93,0.0,0.0,0.59,0.0,0.0,0.53,0.0,0.0,0.0
hsa-miR-4755-5p,1.78,0.19,0.77,0.23,0.46,0.0,0.12,0.47,0.97,0.0,1.63,0.0,0.0
hsa-miR-4757-3p,0.4,0.58,0.0,0.23,0.0,0.42,0.59,0.0,0.0,0.0,0.0,0.0,0.39
hsa-miR-4757-5p,0.2,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-4758-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4761-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.39
hsa-miR-4762-3p,0.0,0.0,0.0,0.0,0.23,0.0,0.24,0.0,0.11,0.88,0.2,0.0,0.0
hsa-miR-4762-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4763-3p,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0
hsa-miR-4765,0.0,0.39,0.0,0.0,0.0,0.0,0.12,0.0,0.86,0.0,0.71,0.0,0.39
hsa-miR-4766-3p,0.0,0.0,0.0,0.0,0.0,0.28,0.59,0.0,0.54,0.0,0.82,0.24,0.0
hsa-miR-4766-5p,0.0,0.0,0.0,0.46,0.0,1.41,0.0,0.47,0.32,0.7,0.31,0.0,0.2
hsa-miR-4767,0.0,0.0,0.0,0.0,0.0,0.42,0.59,0.7,0.11,0.53,1.33,0.73,0.0
hsa-miR-4769-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-4770,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4772-3p,7.91,7.17,11.05,3.71,7.77,2.54,5.94,4.69,4.65,3.87,2.55,3.17,5.13
hsa-miR-4772-5p,1.58,0.0,0.15,1.16,0.46,0.14,0.36,1.64,0.0,2.11,0.61,0.24,1.38
hsa-miR-4773,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4774-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-4775,1.19,1.16,0.61,0.23,0.0,0.57,0.36,0.0,0.54,0.18,1.02,0.0,0.2
hsa-miR-4777-3p,0.0,0.0,0.46,0.7,0.0,0.0,0.48,0.0,1.08,0.18,0.71,0.0,0.39
hsa-miR-4779,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.86,0.35,0.0,0.0,0.0
hsa-miR-4781-3p,0.0,0.0,0.92,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.49,0.59
hsa-miR-4781-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.22,0.0,0.2,0.0,0.0
hsa-miR-4782-5p,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4783-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0
hsa-miR-4784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.11,0.0,0.0,0.0,0.0
hsa-miR-4785,1.38,1.16,0.61,0.46,1.37,2.69,5.11,1.41,1.95,0.0,5.3,1.22,0.79
hsa-miR-4786-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.7,0.32,0.0,0.0,0.0,0.0
hsa-miR-4787-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.54,0.0,0.2,0.0,0.0
hsa-miR-4787-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.23,0.0,0.35,0.0,0.0,0.0
hsa-miR-4791,0.0,0.58,0.15,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0
hsa-miR-4795-3p,0.4,0.19,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.18,0.2,0.0,0.0
hsa-miR-4795-5p,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4796-3p,1.78,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4796-5p,0.0,0.39,0.15,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18
hsa-miR-4797-3p,0.2,0.19,0.0,0.0,0.0,0.0,0.12,0.0,0.32,0.0,0.0,0.0,0.0
hsa-miR-4797-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0
hsa-miR-4799-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4799-5p,0.2,0.0,0.0,0.23,0.0,0.99,0.0,0.0,0.32,0.0,0.82,0.49,0.0
hsa-miR-4800-3p,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.49,0.0
hsa-miR-4800-5p,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.23,0.22,0.0,0.0,0.0,0.0
hsa-miR-4802-3p,0.0,0.0,0.15,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4802-5p,1.19,0.19,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4804-3p,0.2,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.0
hsa-miR-483-3p,15.23,9.31,3.84,5.8,3.43,8.2,10.69,5.87,5.19,8.63,1.12,4.14,11.83
hsa-miR-483-5p,89.38,82.4,68.16,50.12,92.79,70.67,135.7,259.07,28.32,72.54,13.25,70.89,96.26
hsa-miR-484,4232.98,3187.65,3875.53,3292.42,3282.91,3024.16,4788.56,2440.3,3234.64,2811.01,4557.64,2844.21,1638.73
hsa-miR-485-3p,10.08,19.97,1.84,11.6,1.6,43.11,21.15,27.69,33.29,19.01,78.58,39.46,18.74
hsa-miR-485-5p,7.32,15.9,6.45,6.96,3.2,20.92,33.03,26.52,8.43,8.45,86.53,15.83,7.5
hsa-miR-486-3p,283.95,118.65,441.21,248.76,208.21,163.95,187.51,159.57,77.18,114.26,43.62,130.08,106.12
hsa-miR-486-5p,26882.12,91.51,25627.63,23789.04,41382.58,76.75,22560.01,12862.78,5298.11,44.54,2372.08,9881.42,7978.05
hsa-miR-487a-3p,5.14,15.12,3.07,3.25,2.97,14.42,23.53,7.04,11.89,10.39,38.53,9.01,5.13
hsa-miR-487a-5p,5.34,5.43,1.23,2.55,0.91,7.77,8.32,11.73,3.89,4.23,32.21,6.33,4.34
hsa-miR-487b-3p,23.14,44.4,6.6,29.47,8.68,34.49,70.94,32.15,37.83,19.01,228.21,50.42,15.98
hsa-miR-487b-5p,0.4,1.16,0.0,0.93,0.46,0.99,0.71,2.58,1.84,0.7,4.99,1.46,0.2
hsa-miR-488-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.24,0.0
hsa-miR-488-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.23,0.0,0.0,0.0,0.0,0.0
hsa-miR-489-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.32,0.0,0.1,0.0,0.0
hsa-miR-490-3p,2.57,0.58,1.84,0.23,0.23,4.24,5.35,4.46,3.78,0.0,9.58,0.73,3.16
hsa-miR-490-5p,0.0,0.0,0.0,0.0,0.0,0.28,0.36,0.23,0.0,0.0,0.2,0.0,0.0
hsa-miR-491-3p,0.2,1.55,0.0,0.0,0.46,1.55,0.59,0.0,0.65,0.88,1.22,2.19,0.0
hsa-miR-491-5p,17.01,8.34,3.07,5.57,2.97,13.43,10.93,11.5,15.35,7.22,21.91,16.32,4.34
hsa-miR-493-3p,9.29,30.63,5.68,11.83,10.28,29.4,62.39,53.5,16.65,10.04,162.26,20.22,12.03
hsa-miR-493-5p,70.99,164.79,40.07,64.51,45.71,139.78,217.1,105.13,105.17,52.11,656.29,162.96,69.04
hsa-miR-494-3p,148.5,295.27,62.94,109.99,121.82,296.24,406.87,214.72,219.1,104.4,1053.69,387.56,120.32
hsa-miR-494-5p,0.0,0.19,0.15,0.0,0.0,0.99,1.19,0.7,0.86,0.18,3.67,0.49,0.0
hsa-miR-495-3p,31.64,47.11,11.97,15.32,17.6,49.75,65.95,32.38,41.62,16.37,189.48,72.35,20.32
hsa-miR-495-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.2,0.73,0.0
hsa-miR-496,0.2,2.13,0.31,0.46,1.14,2.54,5.35,1.41,0.54,2.64,11.42,3.9,0.39
hsa-miR-497-3p,0.0,0.58,0.0,0.23,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-497-5p,33.81,29.27,21.8,23.21,27.43,23.04,38.03,30.51,19.89,16.73,28.44,25.09,21.89
hsa-miR-498-3p,0.79,0.0,0.0,0.0,0.69,0.0,0.36,0.0,0.0,0.0,0.0,0.24,0.0
hsa-miR-498-5p,0.2,1.55,3.68,1.39,2.51,0.28,0.36,1.88,1.62,0.88,0.41,1.46,7.69
hsa-miR-4999-3p,0.2,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0
hsa-miR-4999-5p,0.59,1.36,0.61,0.23,0.0,2.4,1.07,0.94,0.43,1.58,1.83,0.0,0.0
hsa-miR-499a-5p,2.18,0.58,8.29,4.87,5.26,0.57,6.77,6.1,1.19,2.46,0.82,7.55,0.0
hsa-miR-5000-3p,0.0,0.0,1.54,0.46,0.0,0.0,0.12,0.0,0.0,0.53,0.2,0.0,0.0
hsa-miR-5000-5p,0.0,0.39,0.15,0.0,0.23,0.14,0.0,0.0,0.0,0.0,0.31,0.0,0.0
hsa-miR-5001-3p,3.16,1.36,2.46,3.02,2.97,1.55,3.21,2.82,0.54,2.99,0.1,2.44,0.59
hsa-miR-5001-5p,0.4,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-5003-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-5003-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.43,0.0,0.41,0.0,0.0
hsa-miR-5004-3p,0.0,0.0,0.31,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5004-5p,0.79,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.2,0.49,0.0
hsa-miR-5006-3p,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5006-5p,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.22,0.0,0.0,0.0,0.0
hsa-miR-5008-3p,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5009-5p,0.0,0.0,0.0,0.46,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.73,0.79
hsa-miR-500a-3p,134.86,77.16,149.53,41.31,151.3,51.59,119.66,141.27,36.32,56.52,47.9,77.22,25.25
hsa-miR-500a-5p,1.19,0.0,0.92,0.23,1.83,0.71,0.0,0.47,0.76,1.58,0.71,1.22,1.38
hsa-miR-500b-3p,0.79,0.0,0.77,0.93,0.91,0.42,0.36,0.23,0.22,0.88,0.51,1.22,0.39
hsa-miR-500b-5p,0.59,1.36,0.46,0.7,0.0,0.0,2.14,0.0,0.11,0.7,0.41,0.0,0.99
hsa-miR-501-3p,133.08,100.62,108.38,109.53,130.5,86.07,163.75,181.87,58.91,80.64,58.4,65.53,42.01
hsa-miR-501-5p,3.76,2.91,2.61,0.0,2.74,3.39,1.66,2.58,1.08,2.11,1.02,4.63,2.17
hsa-miR-5010-3p,1.58,2.33,1.54,2.32,0.69,1.27,1.9,0.7,0.97,1.76,0.61,0.73,1.38
hsa-miR-5010-5p,13.05,16.09,23.03,10.91,11.43,16.54,18.66,17.6,10.05,12.68,15.39,18.03,7.1
hsa-miR-502-3p,169.07,84.14,123.89,146.89,138.04,110.95,151.39,109.35,63.88,94.9,77.77,81.36,64.7
hsa-miR-502-5p,0.0,1.55,0.31,0.7,1.37,0.0,0.71,0.0,0.0,0.53,0.61,0.0,0.0
hsa-miR-503-3p,1.19,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-503-5p,38.95,39.94,22.87,10.91,16.23,11.02,20.32,28.39,20.65,11.27,44.64,22.65,5.52
hsa-miR-504-3p,0.0,0.19,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-504-5p,10.28,6.2,6.14,4.87,4.57,7.63,9.51,10.09,5.19,5.28,12.03,4.63,3.55
hsa-miR-505-3p,134.66,130.86,80.14,71.01,63.54,184.73,148.3,109.12,173.6,91.2,216.49,144.21,58.19
hsa-miR-505-5p,14.83,25.2,16.73,10.67,9.14,14.27,14.73,12.44,13.94,14.61,27.93,24.36,6.11
hsa-miR-506-3p,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-508-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.1,0.49,0.0
hsa-miR-508-5p,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-509-3-5p,0.0,0.0,0.0,0.0,0.46,0.0,0.59,0.0,0.0,0.0,0.51,0.49,0.0
hsa-miR-509-3p,0.79,0.78,0.31,0.0,0.0,0.57,0.59,0.23,1.19,0.53,0.0,0.49,0.0
hsa-miR-5090,0.2,0.19,1.07,0.46,0.0,0.0,0.83,1.17,0.11,0.0,0.31,0.24,0.39
hsa-miR-5094,0.0,1.36,0.61,0.23,0.23,0.85,0.48,1.41,0.43,0.0,1.53,0.24,0.0
hsa-miR-510-5p,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-511-3p,2.57,0.0,0.77,0.0,0.69,0.0,0.12,1.17,0.0,0.18,0.41,0.24,0.0
hsa-miR-511-5p,7.51,1.55,2.61,0.7,3.66,1.84,2.5,2.11,0.65,3.35,1.02,3.65,1.18
hsa-miR-512-3p,4.55,11.63,22.41,0.93,9.6,8.06,7.72,17.13,3.46,18.84,2.75,13.88,47.54
hsa-miR-512-5p,0.0,1.94,0.77,0.0,2.97,0.0,0.24,0.47,0.22,2.29,0.61,0.24,5.92
hsa-miR-513a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.18,0.2,0.0,0.0
hsa-miR-513c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-513c-5p,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.53,0.0,0.73,0.0
hsa-miR-514a-3p,0.2,0.0,0.15,0.0,0.0,0.42,1.78,0.0,0.86,0.7,1.12,1.71,0.59
hsa-miR-514b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0
hsa-miR-515-3p,0.0,0.97,0.31,0.0,0.0,0.0,0.24,1.88,0.0,0.7,0.1,0.0,1.97
hsa-miR-515-5p,0.2,3.1,3.53,0.46,4.11,0.57,1.07,2.35,1.19,0.88,0.0,0.97,14.2
hsa-miR-516a-5p,6.92,16.09,11.21,2.32,47.08,4.81,7.61,28.39,4.65,14.61,2.34,9.01,87.97
hsa-miR-516b-5p,1.58,7.56,6.45,0.0,14.86,3.11,2.61,10.56,1.51,4.23,0.71,2.19,31.56
hsa-miR-517-5p,0.0,0.58,0.31,0.0,0.69,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.99
hsa-miR-517a-3p,0.0,0.39,0.46,0.7,4.34,0.42,0.95,5.4,1.62,0.0,0.41,3.9,27.61
hsa-miR-517b-3p,1.98,6.98,5.37,0.0,12.11,1.84,0.0,3.05,0.0,2.82,0.1,0.0,1.97
hsa-miR-517c-3p,0.59,0.19,0.31,0.0,1.14,0.0,0.12,0.7,0.0,0.0,0.1,0.49,6.71
hsa-miR-5187-3p,0.0,0.0,0.15,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5187-5p,3.56,2.52,0.92,0.93,1.37,6.5,3.45,9.39,1.73,2.11,5.2,2.92,0.39
hsa-miR-5188,0.2,0.78,0.0,0.0,0.0,0.0,0.0,0.23,0.11,0.53,0.71,0.24,0.0
hsa-miR-5189-3p,0.0,2.13,0.0,0.7,0.0,1.41,2.38,2.82,4.97,1.58,5.61,4.63,0.2
hsa-miR-5189-5p,0.0,2.33,3.22,6.03,0.0,4.52,8.67,9.62,3.68,0.88,3.57,9.99,0.2
hsa-miR-518a-3p,0.0,0.39,0.0,0.0,0.69,0.0,0.48,0.47,0.0,0.18,0.0,0.0,3.94
hsa-miR-518a-5p,0.4,1.36,0.46,0.0,0.0,0.0,0.24,0.0,0.0,0.7,0.0,0.0,0.2
hsa-miR-518b,0.79,2.13,2.3,0.46,2.51,1.98,0.48,2.58,0.22,1.76,0.0,2.44,11.05
hsa-miR-518c-3p,0.99,0.19,0.0,0.46,1.14,0.71,0.48,0.7,0.32,0.53,0.1,0.0,2.76
hsa-miR-518c-5p,0.0,1.16,0.61,0.0,0.69,0.0,0.0,0.0,0.43,0.0,0.0,0.73,4.14
hsa-miR-518d-3p,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59
hsa-miR-518d-5p,0.0,0.19,0.0,0.93,0.69,1.55,0.0,0.0,0.43,0.0,0.0,0.0,0.0
hsa-miR-518e-3p,0.0,0.0,0.46,0.0,0.69,0.71,0.24,0.0,0.0,0.0,0.0,0.0,3.75
hsa-miR-518e-5p,0.2,1.55,0.92,0.0,0.0,0.14,0.71,5.63,0.0,7.04,0.0,0.73,0.79
hsa-miR-518f-3p,0.0,0.39,0.0,0.0,0.0,0.28,0.0,0.47,0.0,0.0,0.0,0.0,1.18
hsa-miR-518f-5p,0.0,0.0,2.0,0.0,0.23,0.57,0.36,0.7,0.43,0.0,0.1,1.71,0.0
hsa-miR-5190,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5192,0.0,0.58,0.0,0.0,0.0,0.42,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-5193,0.0,0.0,0.77,0.46,0.0,0.71,1.07,0.0,1.3,0.0,0.71,0.73,0.0
hsa-miR-5194,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0
hsa-miR-5196-3p,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-519a-2-5p,0.2,0.58,0.15,0.0,0.0,0.0,0.0,1.64,0.0,0.53,0.0,1.71,0.39
hsa-miR-519a-3p,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
hsa-miR-519a-5p,0.2,3.1,1.23,2.78,1.83,2.26,0.83,9.15,1.19,0.53,0.31,1.71,11.64
hsa-miR-519b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0
hsa-miR-519b-5p,0.0,0.0,2.3,0.0,1.37,0.0,2.85,0.0,2.05,0.35,0.31,0.24,24.85
hsa-miR-519c-3p,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.22,0.0,0.0,0.0,1.18
hsa-miR-519c-5p,0.0,0.0,0.15,0.0,0.0,1.55,0.0,0.0,0.0,0.35,0.2,1.22,0.0
hsa-miR-519d-3p,0.2,1.16,1.84,1.16,2.06,0.71,1.43,1.64,0.43,0.18,0.1,0.73,10.45
hsa-miR-519d-5p,0.0,0.0,0.0,0.23,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38
hsa-miR-519e-3p,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-519e-5p,0.4,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.39
hsa-miR-520a-3p,0.2,5.04,7.37,2.55,4.57,2.12,3.09,8.45,0.54,5.11,0.41,11.69,14.4
hsa-miR-520a-5p,0.0,2.33,0.31,0.0,3.43,1.27,1.43,1.88,0.65,1.76,0.0,0.49,6.9
hsa-miR-520b-5p,0.2,0.97,1.23,0.0,1.83,0.0,0.0,0.7,0.43,0.35,0.1,0.24,2.76
hsa-miR-520c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520c-5p,0.0,0.78,0.15,0.23,0.0,0.0,0.0,0.94,0.0,0.53,0.0,0.0,0.2
hsa-miR-520d-3p,0.2,0.0,0.46,0.23,1.37,0.0,0.0,0.0,0.0,0.35,0.0,0.0,1.18
hsa-miR-520d-5p,0.0,0.19,0.92,0.0,0.46,0.42,0.12,0.7,0.0,0.7,0.2,0.73,2.76
hsa-miR-520f-3p,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.23,0.0,0.0,0.0,0.0,0.0
hsa-miR-520f-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0
hsa-miR-520g-3p,0.4,0.0,0.15,0.0,0.91,0.0,0.36,0.7,0.32,0.88,0.0,0.24,2.96
hsa-miR-520g-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.59
hsa-miR-520h,0.0,0.58,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.99
hsa-miR-521,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99
hsa-miR-522-3p,0.0,0.0,0.46,0.0,2.06,1.55,0.0,0.47,0.32,0.7,0.41,3.17,6.31
hsa-miR-522-5p,2.37,3.68,0.46,0.46,8.91,0.28,0.0,3.05,0.54,1.23,0.0,6.09,2.37
hsa-miR-523-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.17,0.0,0.0,0.0,0.0,0.99
hsa-miR-523-5p,0.4,0.19,2.92,0.0,4.8,0.0,1.19,2.82,0.0,1.94,0.0,0.0,7.89
hsa-miR-524-3p,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.39
hsa-miR-524-5p,0.4,6.79,4.91,0.7,6.63,1.55,2.38,2.82,1.19,2.64,0.31,4.63,13.61
hsa-miR-525-5p,0.0,2.13,2.46,0.0,3.2,0.99,0.95,1.17,0.86,0.7,0.0,3.65,9.86
hsa-miR-526a-5p,1.19,0.0,0.0,0.0,2.74,0.0,0.0,2.35,0.11,0.35,0.0,0.0,5.13
hsa-miR-526b-5p,0.59,2.33,2.46,0.7,8.46,1.84,3.68,7.04,0.76,4.93,0.71,3.65,15.78
hsa-miR-527,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0
hsa-miR-532-3p,34.8,18.81,27.17,16.94,19.66,18.94,21.63,17.83,16.0,16.37,15.19,21.44,7.5
hsa-miR-532-5p,403.78,296.43,464.7,329.52,455.04,279.7,409.72,374.06,220.83,319.91,212.51,363.93,167.66
hsa-miR-539-3p,4.94,15.12,4.91,6.73,5.03,15.55,25.79,13.85,13.08,4.93,90.61,16.81,11.24
hsa-miR-539-5p,0.4,1.74,0.0,0.23,0.0,1.41,2.61,2.11,1.84,0.35,10.29,0.97,0.0
hsa-miR-541-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.31,0.73,0.59
hsa-miR-541-5p,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-542-3p,46.27,13.96,23.03,6.73,6.17,3.82,9.27,11.97,9.19,11.62,23.34,11.94,5.33
hsa-miR-542-5p,1.19,1.16,0.31,0.0,0.46,0.0,1.31,0.0,0.43,0.18,1.02,0.24,0.0
hsa-miR-543,76.33,112.83,36.54,51.52,54.17,159.43,191.43,159.1,128.63,64.79,513.19,212.66,78.9
hsa-miR-544a,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-544b,0.0,0.0,1.38,0.0,1.14,0.0,0.0,0.0,5.95,2.29,0.0,0.0,0.0
hsa-miR-545-3p,0.79,0.39,0.46,0.0,0.0,0.28,0.59,2.11,0.86,0.18,0.82,0.24,0.0
hsa-miR-545-5p,0.0,0.19,0.31,0.23,0.0,0.14,0.36,0.23,0.22,0.0,0.71,1.22,0.0
hsa-miR-548a-3p,7.71,14.35,6.14,5.57,2.74,13.14,13.78,7.98,10.16,3.17,35.16,9.26,5.13
hsa-miR-548a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,1.43,0.97,0.0
hsa-miR-548aa,0.4,0.0,0.77,0.0,0.0,0.0,2.02,0.0,0.0,0.53,1.43,0.0,0.79
hsa-miR-548ab,0.99,0.0,0.0,0.0,0.0,0.57,0.24,0.0,0.22,0.0,0.2,0.73,0.0
hsa-miR-548ac,0.79,0.0,1.07,0.23,0.46,0.57,0.36,0.0,0.22,0.0,0.0,0.24,0.2
hsa-miR-548ad-5p,4.15,1.55,1.54,1.62,4.11,0.57,2.02,0.23,0.65,1.06,1.53,16.32,1.58
hsa-miR-548ae-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.2,0.0,0.0
