miRNA,SRR29300460,SRR29300461,SRR29300462,SRR29300463,SRR29300464,SRR29300465,SRR29300466,SRR29300467,SRR29300468,SRR29300469,SRR29300470,SRR29300471,SRR29300472,SRR29300473,SRR29300474,SRR29300475,SRR29300476,SRR29300477,SRR29300478,SRR29300479,SRR29300480,SRR29300481,SRR29300482,SRR29300483,SRR29300484,SRR29300485,SRR29300486,SRR29300487
hsa-miR-708-5p,2.61,0.0,3.59,0.0,6.21,0.0,0.87,1.33,5.67,0.0,14.84,20.21,8.19,18.0,38.4,19.25,14.47,8.5,369.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7109-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7110-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-744-3p,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,2.69,0.91,0.0,6.98,1.75,0.0,1.42,3.55,0.0,0.0,0.0,1585.85,0.0,0.0,0.0,0.0,0.0
hsa-miR-744-5p,0.0,3.19,648.23,2.86,3.11,2.7,713.43,2.66,636.46,586.31,14.84,718.06,235.75,6.43,143.13,8.75,16.88,2.83,88.81,2.09,249.71,5.95,15.22,1.88,418.02,2.2,17.1,2.53
hsa-miR-760,0.0,0.0,183.16,0.95,652.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,1.29,352.59,0.0,2.41,0.0,0.0,0.0,214.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-766-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,1.29,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0
hsa-miR-767-5p,0.0,0.0,174.18,0.0,0.0,0.0,0.0,0.0,1089.72,3.02,0.0,0.0,256.68,0.0,0.0,0.0,798.15,1.42,0.0,314.18,0.98,0.0,0.0,0.0,538.47,0.0,356.27,0.0
hsa-miR-769-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,1.29,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
hsa-miR-769-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,1.75,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,3.04,1.88,0.0,0.0,2.85,7.6
hsa-miR-7846-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0
hsa-miR-7975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-8485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-873-5p,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-874-3p,869.51,3.19,1.8,663.57,0.0,609.94,0.44,0.0,0.0,673.95,1.86,0.0,0.91,1.29,3.49,0.0,0.0,0.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0
hsa-miR-876-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.33,0.0,249.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.75,3.04,0.0,0.0,0.0,547.23,0.0
hsa-miR-877-5p,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-885-5p,840.78,1569.06,389.65,1226.89,888.28,1259.11,1120.98,935.96,2209.67,2378.47,1864.64,5078.93,2771.65,1130.26,2279.61,5756.5,6375.54,772.33,1494.38,318.37,1397.39,2515.72,3743.94,2460.16,3098.56,4170.55,2434.05,12.66
hsa-miR-889-3p,459.56,1776.35,1.8,527.04,646.02,658.63,254.39,3.98,2591.16,1012.44,1597.47,1471.14,1767.67,15.43,10.47,915.09,0.0,253.66,7.1,766.61,436.75,1129.99,3.04,2490.23,873.83,908.46,2.85,5.07
hsa-miR-9-3p,4339.7,4432.91,1055.84,3737.94,4835.82,2852.26,5075.62,9857.4,5499.61,4947.34,3976.05,4100.87,10780.76,5341.39,3302.46,13337.93,4123.36,2431.77,3297.82,1074.51,9994.24,4026.34,4243.13,4170.43,2680.54,5010.82,3063.94,12.66
hsa-miR-9-5p,9183.34,7679.45,2668.32,8911.87,14889.49,6985.27,10741.19,12171.4,9901.94,9353.7,13915.25,8329.72,19151.23,10381.9,1288.17,9829.79,6510.57,4105.38,7647.16,8219.02,14789.64,6914.76,14634.84,14441.46,8027.45,10476.97,6911.67,514.12
hsa-miR-92a-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,2.69,0.0,1.29,0.0,0.0,7.23,2.83,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-92a-3p,11013.74,9978.82,2305.6,2246.59,8534.9,3274.22,13109.26,4256.27,10298.55,4364.05,6208.06,9356.28,8711.81,8966.18,1857.2,8256.81,12770.37,2875.33,5688.59,5554.75,13199.33,14113.02,10163.42,8365.3,7840.88,14988.47,12238.64,12842.95
hsa-miR-92b-3p,33754.07,24272.56,13038.13,36222.26,37667.87,56286.54,51494.52,35641.98,33811.65,15207.7,23744.98,48288.93,42262.87,38820.88,16707.8,80848.18,45381.11,24761.25,25023.18,34363.22,37491.63,40965.21,39070.89,23015.38,25794.6,41652.74,31266.39,47038.47
hsa-miR-92b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,296.18,1.86,1.35,0.0,0.0,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
hsa-miR-93-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,3.49,0.0,0.0,0.0,1.18,0.0,0.0,0.0,3.04,0.0,0.0,0.0,0.0,2.53
hsa-miR-93-5p,1114.95,577.23,628.47,1858.95,885.17,6.76,1058.58,7.97,1433.45,598.4,705.04,1267.71,2625.1,482.19,160.58,83.99,74.75,864.44,1802.26,2377.32,972.4,138.77,280.03,212.37,632.94,785.28,866.45,2550.35
hsa-miR-935,1279.45,19.13,0.0,556.63,807.52,0.0,0.44,673.09,0.0,661.86,1502.85,859.51,1512.8,12.86,788.96,0.0,7.23,632.03,290.11,0.0,1292.61,572.93,867.5,3.76,255.06,0.0,869.3,0.0
hsa-miR-937-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,1.88,0.0,0.0,0.0,0.0
hsa-miR-940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,3.49,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-941,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,2.85,2.53
hsa-miR-942-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,1.98,0.0,0.0,0.0,0.0,0.0,2.53
hsa-miR-942-5p,0.0,0.0,188.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,2.69,1.82,1.29,0.0,1.75,0.0,0.0,0.0,46.08,17.63,31.72,100.45,73.3,59.04,35.19,91.21,83.58
hsa-miR-95-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-96-5p,718.06,1492.52,2045.23,573.82,1670.95,639.7,895.83,477.93,3291.83,1577.59,14.84,29.64,8.19,7.72,52.36,12.25,21.7,22.67,333.93,14.66,6.85,11.89,21.31,13.16,21.26,13.2,356.27,1096.63
hsa-miR-98-5p,292.45,3.19,174.18,645.43,3.11,8.11,760.56,13.28,336.17,341.51,14.84,13.47,489.7,582.49,24.44,736.62,14.47,236.66,1113.09,791.74,777.53,503.54,12.18,0.0,238.53,8.8,356.27,5.07
hsa-miR-9901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0
hsa-miR-99a-5p,10614.24,8441.66,2720.39,8022.98,17063.6,12504.51,21726.73,16282.97,12704.63,7585.72,15188.03,6087.98,19984.09,12457.25,2743.91,14742.93,13850.64,1978.29,21842.59,6872.23,17510.0,15480.9,15219.26,10579.26,8858.77,8081.55,6857.51,3882.52
hsa-miR-99b-3p,0.0,3.19,1.8,0.0,0.0,0.0,0.87,0.0,0.0,332.44,1.86,334.1,0.0,0.0,6.98,3.5,4.82,1.42,24.87,0.0,33.29,0.0,0.0,0.0,264.51,0.0,0.0,0.0
hsa-miR-99b-5p,3478.02,5124.95,254.98,2611.31,7398.16,3102.46,6464.52,7475.7,6559.12,2466.11,3191.23,4191.13,4281.72,2542.11,935.58,3578.13,3701.38,925.38,3321.5,2771.09,5689.45,3197.68,5862.46,1328.75,1655.56,2091.88,2320.04,4811.99
hsa-mir-107-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,1.86,2.69,0.0,0.0,0.0,0.0,0.0,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1255a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1273c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,0.0,0.0,0.0
hsa-mir-1305-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-2110-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,6.28,0.98,1.98,9.13,0.0,7.09,0.0,14.25,2.53
hsa-mir-3159-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,2.53
hsa-mir-3648-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3908-5p,0.0,0.0,0.0,0.0,18.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3929-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,24.44,0.0,0.0,0.0,0.0,0.0,0.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-421-3p,0.0,628.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4304-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0
hsa-mir-5695-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,2.36,0.0,0.0,0.0
hsa-mir-6127-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-760-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.04,1.86,0.0,13.65,621.06,0.0,0.0,0.0,0.0,0.0,0.0,0.98,545.17,6.09,3.76,0.0,717.09,0.0,2.53
