miRNA,ERR3404462,ERR3404463,ERR3404464,ERR3404465,ERR3404466,ERR3404467,ERR3404468,ERR3404469,ERR3404470,ERR3404471,ERR3404472,ERR3404473,ERR3404474,ERR3404475,ERR3404476,ERR3404477,ERR3404478,ERR3404479,ERR3404480,ERR3404481,ERR3404482,ERR3404483,ERR3404484,ERR3404485,ERR3404486,ERR3404487,ERR3404488,ERR3404489,ERR3404490,ERR3404491,ERR3404492,ERR3404493,ERR3404494,ERR3404495,ERR3404496,ERR3404497,ERR3404498,ERR3404499,ERR3404500,ERR3404501,ERR3404502,ERR3404503,ERR3404504,ERR3404505,ERR3404506,ERR3404507,ERR3404508,ERR3404509,ERR3404510,ERR3404511,ERR3404512,ERR3404513,ERR3404514,ERR3404515,ERR3404516,ERR3404517,ERR3404518,ERR3404519,ERR3404520,ERR3404521,ERR3404522,ERR3404523,ERR3404524,ERR3404525,ERR3404526,ERR3404527,ERR3404528,ERR3404529
hsa-miR-10a-5p,1665.06,1883.63,2317.42,1692.4,3381.9,2759.79,3017.82,2469.27,8563.31,7857.07,1868.11,2203.95,2590.57,2668.5,4390.53,2692.97,2387.9,2229.71,2858.18,1468.0,1652.89,1687.85,3301.52,3291.19,2052.56,2914.3,3651.97,3892.95,5487.93,5499.68,1354.68,1335.01,1526.05,3077.32,2171.51,3091.13,1655.2,1641.4,5839.49,4218.95,3884.36,2717.27,4607.88,6223.75,1048.92,4941.76,4126.93,2440.7,3642.03,2875.41,3930.29,5240.24,2605.79,3022.89,5041.79,3113.65,8092.96,7811.59,3542.0,9500.18,2069.94,3776.18,3196.07,3808.72,2239.2,1181.11,5661.17,8790.19
hsa-miR-10b-3p,3.95,2.33,8.85,8.34,4.11,6.48,7.05,5.25,19.91,26.31,4.43,3.37,7.26,6.06,3.25,8.77,4.73,2.18,6.22,5.41,2.65,3.86,6.78,5.72,3.91,7.22,5.96,9.84,27.04,11.54,3.58,1.34,5.28,10.08,3.17,4.21,3.58,2.32,8.29,15.2,1.17,0.0,2.23,14.02,0.0,6.73,7.72,5.75,5.57,0.0,9.54,2.12,8.0,9.78,10.59,7.97,21.56,10.58,0.0,13.39,4.85,9.54,2.43,0.0,4.36,1.76,8.9,35.25
hsa-miR-10b-5p,3771.88,4681.11,6853.66,5538.12,7514.35,7090.69,5766.62,5124.04,30379.25,27713.71,1459.32,3101.99,6437.41,4739.88,11304.34,6865.59,3309.0,3902.32,7029.86,2926.37,3430.52,2962.92,6240.34,6625.48,4771.21,7521.9,8658.53,8643.03,13896.1,14389.73,3172.6,3011.45,2373.66,6076.66,4291.9,7385.3,1900.01,2157.4,13643.71,9698.84,8080.73,5383.51,11593.45,16241.55,2281.57,8849.38,10363.63,4631.8,7803.55,5859.22,4866.34,9254.89,4291.79,7308.58,10271.58,5726.39,16108.56,19937.77,7155.31,19718.16,5104.57,7895.97,3719.19,4220.63,3716.88,2349.88,13018.28,20195.25
hsa-miR-11399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-11400,15.08,2.33,5.24,5.56,12.32,4.49,369.4,271.21,90.79,42.09,100.98,6.36,67.12,140.67,6.5,4.38,119.47,61.17,7.78,7.82,91.5,123.0,21.69,23.31,201.17,134.82,17.36,18.97,13.52,3.46,5.27,8.35,32.23,30.67,29.61,24.41,288.06,201.3,3.87,2.85,390.31,631.48,0.0,9.34,56.79,338.62,9.26,31.06,142.06,26.6,9.54,12.71,475.89,215.12,6.62,10.25,8.88,0.0,5.28,1.34,19.39,19.09,29.92,49.57,421.32,192.15,7.63,11.41
hsa-miR-11401,68.96,87.5,29.48,31.49,15.74,25.18,42.02,53.0,62.67,42.09,44.27,13.1,0.0,0.64,33.33,40.01,14.59,12.67,16.59,19.85,40.6,36.71,31.18,34.74,25.64,29.29,24.1,18.97,2.08,1.15,23.91,14.37,40.01,35.49,49.0,70.27,0.98,1.74,13.81,9.5,0.0,0.0,0.0,9.34,0.84,8.66,10.8,10.35,6.96,7.98,9.54,12.71,13.6,5.59,10.59,9.11,0.0,3.02,0.0,1.34,15.51,16.49,29.92,39.54,0.87,0.0,2.54,1.04
hsa-miR-1178-3p,0.0,0.26,0.0,0.0,0.0,0.0,0.56,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.35,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1180-3p,135.04,202.71,216.54,170.41,126.57,181.49,74.16,89.29,114.22,98.21,82.43,53.88,17.23,25.52,134.94,155.64,90.3,110.11,104.19,70.39,129.75,162.93,110.5,128.85,68.22,109.54,64.79,53.75,226.19,166.12,57.97,64.14,67.79,103.83,110.34,98.89,84.86,194.91,154.15,290.77,40.9,35.08,33.52,45.17,6.68,32.71,74.08,24.15,22.28,32.58,16.22,36.02,19.2,27.94,39.72,23.91,45.66,45.34,13.21,24.11,26.18,52.06,13.74,17.7,51.47,15.87,44.5,98.5
hsa-miR-1183,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.48,0.0,0.0,0.0,0.37,0.91,0.0,0.0,0.55,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1185-1-3p,2.51,0.78,1.31,3.4,2.74,0.75,5.08,4.3,1.17,0.0,15.81,1.5,2.72,4.78,0.0,1.64,8.67,2.62,6.74,4.81,8.24,6.44,16.27,10.11,5.65,4.41,3.11,5.62,5.2,2.31,0.38,2.0,6.67,3.5,3.88,2.52,10.73,14.5,2.21,0.0,5.84,3.19,0.0,6.23,2.51,12.51,0.0,11.5,1.39,19.28,23.85,8.47,12.8,1.4,3.97,2.28,0.0,1.51,0.0,0.0,1.94,6.07,4.04,5.9,5.23,3.53,3.81,6.22
hsa-miR-1185-2-3p,0.72,0.0,0.33,0.62,1.37,0.0,0.28,1.19,0.0,0.0,0.42,0.0,0.91,0.64,0.0,0.55,1.97,0.0,1.04,0.0,1.18,0.97,1.36,1.76,0.43,0.8,0.0,0.7,0.0,0.58,0.19,0.0,0.0,0.44,0.71,0.84,1.63,0.29,0.55,0.48,1.17,0.0,0.0,1.56,0.0,1.92,0.0,1.15,1.39,0.66,3.82,3.18,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.59,0.87,0.0,0.0,0.0
hsa-miR-1185-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1193,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.38,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.84,0.0,0.0,1.15,0.0,0.0,0.95,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0
hsa-miR-1197,0.0,0.0,0.98,0.0,0.0,0.75,0.28,1.43,0.0,0.0,1.05,0.0,1.81,1.59,0.0,0.0,0.39,0.0,0.0,1.2,0.0,0.32,1.36,0.88,1.74,0.4,0.0,1.05,0.0,0.0,0.0,0.0,1.11,0.0,1.06,0.0,1.3,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,1.54,1.15,0.0,0.66,9.54,5.3,6.4,0.0,3.97,0.0,0.0,0.0,0.0,1.34,2.91,0.0,1.62,2.36,1.74,3.53,0.0,0.0
hsa-miR-1199-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12136,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.24,0.0,0.0,0.0,1.12,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.4,0.78,0.35,0.0,1.15,0.0,0.0,0.56,0.44,0.0,0.0,1.63,0.0,0.0,1.9,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.66,0.0,0.0,1.6,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.81,0.59,3.49,0.0,2.54,4.15
hsa-miR-122-3p,2.15,0.26,0.0,0.93,0.0,1.0,0.0,0.72,0.0,0.0,2.11,0.0,0.0,4.78,0.0,0.0,2.37,0.0,0.0,0.6,0.0,0.0,1.36,0.0,2.17,1.2,2.07,1.76,0.52,0.0,4.52,4.68,0.0,0.0,2.82,0.0,0.0,0.0,1.11,0.0,15.19,12.76,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.95,0.0,0.0,11.18,0.0,0.0,1.27,0.0,0.0,9.37,0.0,0.87,0.0,0.0,0.0,0.0,2.54,1.04
hsa-miR-122-5p,24336.93,6510.64,7580.93,6847.4,35574.64,3053.97,15222.75,6986.68,30149.64,12046.92,64514.31,283534.82,13376.42,12870.4,2712.68,2165.77,1842.97,11032.76,44318.89,73310.15,3833.89,1856.57,17978.7,38284.94,4522.24,24867.28,121852.08,9437.99,66694.4,3761.82,93168.14,228700.96,3556.61,2315.88,23978.61,104040.47,2211.81,2768.53,2174.13,25654.84,41567.58,34265.67,20.11,3180.4,9.19,990.85,1274.81,646.4,1341.21,1061.32,1682.23,1416.25,9918.47,22805.78,1129.37,669.41,5156.87,5911.96,66.03,11230.4,433.38,93.71,598.3,1261.7,317.52,208.02,2065.89,26.96
hsa-miR-1224-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1225-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0
hsa-miR-1226-3p,0.0,0.26,0.0,0.0,0.0,0.0,1.41,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.35,0.0,0.0,0.0,0.0,0.28,0.88,0.35,0.0,1.3,0.29,0.0,0.0,0.0,0.0,2.23,3.11,0.0,1.92,1.54,4.6,1.39,2.66,2.86,1.06,0.8,1.4,3.97,3.42,0.0,0.0,2.64,0.0,4.85,3.47,0.81,0.59,4.36,1.76,0.0,2.07
hsa-miR-1227-3p,0.36,0.0,0.0,0.0,1.37,0.0,0.28,0.24,0.0,0.0,0.0,0.37,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,1.15,1.39,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,0.0,1.94,0.0,0.0,1.18,0.87,0.0,0.0,0.0
hsa-miR-1228-3p,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.59,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.43,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0
hsa-miR-1228-5p,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1229-3p,0.0,0.26,0.0,0.31,0.0,0.75,0.28,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.81,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.0,0.44,1.41,0.0,0.98,0.58,0.0,0.0,3.51,3.19,6.7,3.11,0.0,4.81,0.0,8.05,1.39,1.99,3.82,2.12,8.8,6.98,2.65,2.28,0.0,0.0,0.0,0.0,1.94,3.47,1.62,4.13,6.98,7.05,5.09,1.04
hsa-miR-1229-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122b-5p,0.0,0.0,0.33,0.0,1.37,1.75,0.0,0.72,0.0,1.75,0.84,2.25,0.0,0.0,0.0,0.0,1.58,1.31,0.0,0.0,1.18,0.0,0.68,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.75,1.67,0.0,0.0,0.71,0.0,0.0,0.29,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1233-3p,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1233-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.81,0.0,0.0,0.0,0.0,0.0
hsa-miR-1234-3p,0.36,0.52,0.33,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.32,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,1.04
hsa-miR-1236-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1236-5p,0.0,0.26,0.33,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1237-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.72,0.59,0.0,0.21,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.19,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1238-3p,0.0,0.26,0.33,0.0,1.37,1.25,1.13,0.24,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.39,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.7,0.52,0.0,0.19,0.0,0.0,0.0,1.06,0.84,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,2.3,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0
hsa-miR-1238-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-124-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.43,0.0,0.0,0.0,0.0,0.58,0.19,0.0,0.56,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1245b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1245b-5p,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1246,54.59,35.47,67.49,53.41,19.16,39.89,59.22,55.15,44.52,24.55,21.5,37.79,31.75,29.03,51.21,25.21,24.84,30.15,95.89,48.13,85.03,53.13,58.98,66.84,122.53,108.34,112.99,122.95,350.99,422.21,122.91,106.24,73.34,101.2,83.19,80.37,23.08,15.37,65.75,40.38,36.23,31.89,2.23,15.57,8.35,9.62,13.89,36.81,80.78,59.85,3.82,7.41,21.59,16.76,11.92,20.49,27.9,21.16,2.64,9.37,284.07,95.45,32.34,23.61,4.36,7.05,19.07,13.48
hsa-miR-1247-5p,0.0,0.0,0.33,0.31,0.0,0.25,0.56,0.0,2.93,0.0,0.21,1.12,0.0,0.0,0.81,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.38,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,2.79,0.0,0.0,0.0,0.0,1.4,1.32,0.0,2.54,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0
