miRNA,SRR17622163,SRR17622164,SRR17622165,SRR17622166,SRR17622167,SRR17622168,SRR17622169,SRR17622170,SRR17622171,SRR17622172,SRR17622173,SRR17622174,SRR17622175,SRR17622176,SRR17622177,SRR17622178,SRR17622179,SRR17622180,SRR17622181
hsa-miR-548ae-5p,0.0,0.0,0.0,0.0,0.0,0.19,0.16,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-548ag,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.13,0.0,2.07,0.0,0.0,0.0
hsa-miR-548ah-3p,0.77,0.41,0.99,0.0,0.67,0.37,0.47,0.0,1.3,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.34,0.85,0.0
hsa-miR-548ah-5p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-548ai,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548al,0.26,0.0,0.49,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0
hsa-miR-548am-3p,0.26,1.24,0.0,0.0,0.17,0.0,0.79,0.0,0.37,0.32,0.0,0.0,0.65,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-548am-5p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ao-3p,0.0,0.0,0.0,0.0,0.0,0.19,0.16,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548aq-3p,0.0,1.24,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
hsa-miR-548ar-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.21,0.0
hsa-miR-548at-5p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548av-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-548aw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-548ay-3p,0.77,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-548ay-5p,0.26,0.0,0.0,0.0,0.17,0.37,1.26,0.57,1.3,0.0,0.0,0.0,1.3,0.13,0.0,0.0,0.0,0.64,0.18
hsa-miR-548az-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.47,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
hsa-miR-548b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548b-5p,0.0,0.0,0.25,0.22,0.34,0.37,0.47,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548bc,7.71,0.0,0.25,1.11,1.34,2.06,0.16,2.55,0.93,0.0,0.0,0.29,0.0,0.13,0.0,0.89,0.0,1.48,0.88
hsa-miR-548d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548d-5p,0.0,0.0,0.74,0.0,0.5,0.19,0.0,0.0,0.56,0.0,0.0,0.0,0.22,0.0,1.77,0.0,0.0,0.21,1.06
hsa-miR-548e-3p,1.03,0.83,1.48,0.66,1.17,1.12,0.79,1.13,1.12,0.32,0.0,0.0,1.08,0.27,0.0,1.48,1.72,1.27,0.35
hsa-miR-548f-3p,1.03,0.41,0.25,1.33,0.34,0.94,0.31,1.7,0.0,0.16,0.0,0.0,0.0,0.13,0.0,0.0,2.07,0.42,0.88
hsa-miR-548h-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548h-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-548i,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.34,0.0,0.0
hsa-miR-548j-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-548j-5p,1.8,1.24,1.48,0.0,1.17,0.0,1.1,1.7,0.56,0.48,0.0,0.87,0.0,0.0,0.0,1.77,0.0,0.64,0.7
hsa-miR-548k,3.86,0.0,0.0,0.0,0.34,0.75,1.26,0.85,1.12,1.61,0.23,0.0,1.3,0.54,0.0,0.0,0.69,0.42,0.18
hsa-miR-548l,0.0,1.65,0.0,0.66,0.0,0.37,0.16,0.57,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-548n,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548o-3p,3.34,2.48,1.48,3.54,3.18,7.12,3.78,3.96,2.6,1.13,1.13,1.73,2.38,1.75,1.77,0.0,3.79,1.27,0.88
hsa-miR-548o-5p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548q,2.31,0.0,0.74,0.0,0.84,0.19,0.0,0.0,0.74,0.97,0.68,0.0,0.65,0.13,0.0,0.0,0.0,0.21,1.06
hsa-miR-548u,0.26,0.0,0.0,0.22,0.34,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
hsa-miR-548v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0
hsa-miR-548w,0.26,0.0,0.0,0.0,0.84,0.37,0.47,1.42,0.56,0.65,0.0,0.0,0.0,0.4,0.0,0.0,0.34,0.0,0.0
hsa-miR-548x-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548y,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-549a-3p,0.0,0.0,0.0,0.22,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-550a-3-5p,5.91,0.83,0.49,0.66,0.34,0.75,0.47,1.42,0.0,0.16,0.45,3.18,0.0,0.0,0.0,0.0,0.34,0.21,0.7
hsa-miR-550a-3p,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-550a-5p,0.26,0.83,0.99,1.11,0.34,0.56,0.0,2.26,1.86,0.0,0.68,0.29,0.0,0.0,0.0,0.0,0.34,0.0,0.7
hsa-miR-551a,0.26,0.0,0.25,0.0,0.0,0.0,0.0,0.28,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
hsa-miR-551b-3p,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-551b-5p,0.0,0.0,0.0,0.0,0.0,0.94,0.16,1.42,0.56,0.65,0.23,0.0,0.43,0.13,0.0,0.0,0.0,0.21,0.0
hsa-miR-552-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-552-5p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-556-3p,0.0,0.0,0.0,0.0,0.34,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-556-5p,0.77,0.0,0.0,0.44,1.34,1.69,0.94,0.0,1.49,0.32,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5582-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5583-3p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5587-3p,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5588-5p,0.0,0.0,0.99,0.22,0.5,0.0,0.31,0.28,0.37,0.32,0.23,0.29,0.0,0.0,0.0,0.0,1.03,0.0,0.0
hsa-miR-561-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-561-5p,0.51,0.0,0.74,0.0,0.17,0.56,0.0,0.57,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5683,0.0,1.24,0.0,0.0,0.17,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0
hsa-miR-5691,0.0,0.0,0.0,0.0,0.17,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5695,0.77,0.0,0.0,0.66,0.0,0.75,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.13,1.33,1.48,0.0,0.21,0.0
hsa-miR-5696,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5697,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5698,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.28,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5699-3p,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5699-5p,0.0,0.0,0.0,0.44,0.17,0.37,0.31,0.0,0.56,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-570-3p,0.0,0.0,0.0,0.0,0.17,0.37,0.31,0.0,0.19,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-570-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0
hsa-miR-5705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5708,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-574-3p,37.03,32.66,35.24,13.06,20.44,14.62,17.0,13.02,23.61,27.45,24.34,3.76,16.04,25.24,3.1,11.24,30.7,6.57,16.36
hsa-miR-574-5p,6.17,2.07,7.15,2.88,2.35,9.75,2.83,1.42,3.53,5.01,2.48,1.44,5.2,10.34,0.89,0.89,8.97,1.06,2.29
hsa-miR-576-3p,10.8,1.24,5.67,5.76,2.35,4.12,4.41,3.4,2.97,1.94,1.13,0.87,1.3,2.82,0.89,5.62,1.38,1.06,4.4
hsa-miR-576-5p,9.0,0.0,3.94,2.88,1.34,1.69,0.79,2.83,0.37,0.16,0.23,0.0,1.52,0.0,0.0,0.0,1.03,1.27,1.94
hsa-miR-577,0.0,0.0,0.0,0.66,4.02,2.06,2.83,1.42,1.12,0.65,0.0,0.0,1.73,0.27,0.0,0.0,0.0,0.64,0.18
hsa-miR-578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.32,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-579-3p,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-579-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.28,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0
hsa-miR-580-3p,0.26,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.35
hsa-miR-581,0.26,0.0,0.0,0.0,0.34,0.56,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.35
hsa-miR-582-3p,4.11,2.89,6.16,9.96,14.74,12.56,12.75,4.25,7.81,4.04,2.7,1.16,8.02,3.36,0.44,1.18,3.79,3.18,1.23
hsa-miR-582-5p,0.51,0.0,1.72,0.44,1.01,1.31,1.57,0.0,1.67,0.65,0.0,0.0,0.87,0.54,0.0,0.0,0.0,0.64,0.0
hsa-miR-584-3p,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-584-5p,36.0,2.07,20.21,13.06,3.18,5.81,7.08,24.63,8.36,3.07,3.61,8.09,19.3,1.34,1.77,8.87,8.28,2.54,4.93
hsa-miR-585-3p,0.0,0.0,0.74,0.0,0.67,0.19,0.31,1.42,0.74,0.65,0.23,1.16,0.87,0.54,0.89,0.59,2.41,0.42,1.06
hsa-miR-585-5p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-589-3p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.53
hsa-miR-589-5p,11.06,0.83,4.19,0.89,1.84,3.94,2.99,1.98,3.35,2.75,1.13,0.0,2.38,1.34,0.0,2.07,4.14,0.85,1.58
hsa-miR-590-3p,8.49,1.24,0.49,1.55,4.02,2.44,5.98,1.98,3.9,1.29,2.25,0.0,2.17,1.88,0.0,0.0,2.76,0.85,2.82
hsa-miR-590-5p,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-592,0.0,0.0,0.0,0.0,0.17,0.37,0.16,0.85,0.56,1.29,0.0,0.0,0.43,0.0,0.0,0.3,0.0,0.0,0.0
hsa-miR-597-3p,0.26,0.83,0.25,0.0,0.17,0.94,0.16,0.85,0.74,0.48,0.0,0.0,0.0,0.0,0.89,0.0,0.34,0.0,0.18
hsa-miR-598-3p,8.74,1.24,6.16,6.86,11.56,13.12,5.35,8.21,7.25,2.1,1.13,0.0,8.67,0.27,0.0,2.66,3.79,3.18,3.34
hsa-miR-598-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-605-3p,0.0,0.0,0.49,0.22,0.0,0.56,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0
hsa-miR-607,0.26,0.0,0.49,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-6125,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6132,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-615-3p,28.8,120.32,149.33,39.19,56.79,51.75,26.28,100.77,34.57,15.34,25.69,21.09,54.85,6.18,28.36,37.85,55.88,31.14,39.06
hsa-miR-615-5p,1.29,7.86,4.93,1.99,1.84,1.31,2.2,1.13,1.86,0.97,0.68,0.29,1.52,0.13,3.55,2.96,2.41,1.06,0.53
hsa-miR-616-3p,0.0,0.0,0.0,0.0,0.17,0.0,0.31,0.28,0.0,0.16,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0
hsa-miR-616-5p,1.03,0.0,0.0,0.0,0.5,0.75,0.16,0.0,0.19,0.32,0.0,0.0,0.43,0.13,0.0,0.0,0.0,0.0,0.35
hsa-miR-618,0.0,0.0,3.2,1.77,3.52,3.0,5.35,8.78,10.04,2.1,0.0,4.05,7.37,0.94,0.0,4.73,2.76,2.75,0.7
hsa-miR-619-5p,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.28,0.19,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.34,0.21,0.0
hsa-miR-624-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.18
hsa-miR-624-5p,3.34,0.0,0.0,1.11,0.5,0.19,1.26,2.55,0.37,0.16,0.0,0.0,0.0,0.0,0.0,0.59,1.72,0.0,0.88
hsa-miR-625-3p,7.2,6.62,4.44,4.65,4.52,3.37,2.83,3.4,5.02,4.2,0.23,0.0,1.3,2.01,0.0,1.48,8.62,0.0,3.17
hsa-miR-625-5p,2.31,0.0,0.99,1.55,0.34,0.75,1.1,0.57,0.56,0.97,1.35,1.44,0.43,0.81,0.44,0.0,0.0,0.21,0.88
hsa-miR-627-3p,0.26,0.0,1.23,0.22,0.0,0.94,0.16,1.13,1.3,0.32,0.23,0.0,0.22,0.4,0.0,0.0,1.03,0.0,0.18
hsa-miR-627-5p,0.0,0.41,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.16,0.23,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.18
hsa-miR-628-3p,3.86,0.0,0.74,1.99,2.18,5.06,2.05,1.42,1.49,1.45,0.45,2.89,2.17,0.4,0.44,2.37,3.1,1.06,1.76
hsa-miR-628-5p,5.14,1.24,3.7,0.66,4.86,5.81,4.09,2.26,5.58,3.39,2.03,0.87,0.87,1.34,0.89,2.07,5.86,1.06,1.76
hsa-miR-629-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.74,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.42,0.0
hsa-miR-629-5p,139.88,24.39,66.04,60.01,53.61,66.37,37.46,76.15,59.85,42.15,20.96,12.14,31.44,17.32,15.95,15.38,50.02,21.61,34.49
hsa-miR-632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-636,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-641,1.03,0.0,0.99,0.0,1.17,1.69,1.73,1.13,1.3,0.48,0.0,0.0,1.52,0.54,0.0,0.0,0.34,0.21,1.76
hsa-miR-642a-3p,0.0,0.0,0.0,1.33,0.0,0.37,0.0,0.0,0.0,0.16,0.68,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-643,0.26,0.0,0.0,0.44,0.17,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6499-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6500-3p,8.23,0.41,0.25,0.0,3.02,9.37,1.26,6.51,2.97,3.07,0.0,0.0,0.65,0.54,0.0,0.0,3.1,0.64,0.18
hsa-miR-6501-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6501-5p,1.03,0.0,0.25,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.9,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-6502-5p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-6503-3p,0.26,0.83,0.74,0.66,0.17,0.37,0.0,0.0,0.0,0.0,0.23,0.0,0.22,0.0,0.0,0.0,0.69,0.21,0.18
hsa-miR-6503-5p,0.51,0.0,0.0,0.0,0.17,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-6504-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.7
hsa-miR-6505-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6505-5p,0.0,0.0,0.0,2.21,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.53
hsa-miR-6506-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0
hsa-miR-6506-5p,0.0,0.0,1.48,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-6508-3p,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6509-5p,0.0,0.0,0.25,0.22,0.17,0.0,0.0,0.0,0.19,0.0,0.23,0.0,0.22,0.0,0.0,0.3,0.0,0.21,0.0
hsa-miR-651-5p,8.74,0.83,4.68,2.66,6.37,6.0,6.14,2.26,6.88,1.94,0.9,2.31,5.42,0.81,0.0,2.66,3.45,3.18,3.17
hsa-miR-6511a-3p,0.0,0.0,0.25,0.0,0.34,0.0,0.16,0.28,0.37,0.16,0.0,0.0,0.65,0.13,0.44,0.59,0.0,0.0,0.0
hsa-miR-6511a-5p,0.26,0.0,1.23,0.0,0.17,0.0,0.31,0.28,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.89,0.34,0.0,0.0
hsa-miR-6511b-3p,0.51,0.0,0.25,0.0,0.34,0.37,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6511b-5p,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.22,0.0,0.0,0.0,0.34,0.0,0.0
hsa-miR-6512-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6513-3p,1.03,0.0,0.0,0.0,0.0,0.37,0.0,0.85,0.0,0.16,0.68,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0
hsa-miR-6513-5p,0.26,0.0,0.0,0.0,0.17,0.0,0.31,0.0,0.0,0.16,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6514-5p,0.0,0.0,0.49,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6515-5p,0.26,0.41,0.0,0.0,0.0,0.94,1.26,0.57,0.37,0.32,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6516-3p,0.0,0.0,0.0,0.22,0.0,0.0,0.16,0.0,0.0,0.0,0.45,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-6516-5p,0.51,0.0,1.72,0.0,0.5,0.56,0.47,0.28,0.74,0.16,0.23,0.29,0.87,0.13,0.0,0.0,0.34,0.21,0.18
hsa-miR-652-3p,115.97,3.72,23.66,31.66,26.8,63.19,49.58,50.95,47.95,28.91,6.09,1.73,15.61,14.9,4.87,7.98,15.87,13.77,17.6
hsa-miR-652-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-653-3p,0.0,0.0,1.48,1.99,9.21,10.12,13.85,1.7,6.51,0.97,3.16,0.29,5.42,0.13,0.0,2.96,0.0,0.85,1.76
hsa-miR-653-5p,0.0,0.0,0.0,0.44,0.5,0.56,0.16,0.0,0.37,0.0,0.23,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-654-3p,42.94,50.03,98.32,40.74,52.27,58.12,20.3,45.29,34.94,29.07,37.41,18.2,37.29,12.35,8.42,20.11,55.19,19.91,38.01
hsa-miR-654-5p,11.57,5.79,11.09,7.97,9.55,7.87,5.04,11.32,7.81,7.11,8.11,2.31,6.94,2.68,0.44,3.55,17.25,1.91,7.74
hsa-miR-655-3p,5.4,0.83,9.86,4.65,7.87,5.81,5.98,4.81,7.99,12.27,2.48,2.31,4.77,5.64,0.0,1.48,8.97,3.81,4.57
