miRNA,SRR17237638,SRR17237639,SRR17237640,SRR17237641,SRR17237642,SRR17237643,SRR17237644,SRR17237645,SRR17237646,SRR17237647,SRR17237648,SRR17237649,SRR17237650,SRR17237651,SRR17237652,SRR17237653,SRR17237654,SRR17237655,SRR17237656,SRR17237657,SRR17237658,SRR17237659,SRR17237660,SRR17237661,SRR17237662,SRR17237663,SRR17237664,SRR17237665
hsa-miR-411-3p,0.54,0.29,0.16,0.17,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.18,0.18,0.0,0.0,0.22,0.0,0.0,0.19,0.21,0.0,0.0
hsa-miR-411-5p,1.43,0.29,1.78,0.67,0.28,0.0,0.29,0.0,0.0,1.33,0.16,0.62,0.0,0.32,0.86,0.19,3.21,1.78,0.18,0.0,0.56,0.22,0.13,0.2,0.19,0.42,0.2,0.2
hsa-miR-412-5p,0.0,0.0,0.0,0.17,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-421,2.14,0.59,0.97,1.35,0.56,0.14,0.87,0.43,1.67,0.83,2.12,0.62,0.83,0.47,3.46,0.19,1.52,1.07,1.06,1.6,1.31,1.11,0.92,2.21,3.22,3.59,2.21,2.73
hsa-miR-423-3p,235.5,9.36,217.54,118.61,9.12,117.56,27.38,3.15,27.09,3.67,128.79,17.05,27.8,10.26,41.14,12.37,140.55,130.66,21.2,116.81,144.52,136.06,1.32,3.42,8.33,24.48,122.23,228.56
hsa-miR-423-5p,23.57,173.51,261.99,51.31,63.4,199.38,2.17,16.59,40.3,172.68,31.18,83.87,86.3,79.09,225.43,5.33,83.89,13.55,39.04,108.01,107.36,1.11,38.1,20.72,62.51,123.46,44.1,59.58
hsa-miR-424-3p,552.42,220.47,187.53,179.35,60.73,34.89,130.08,88.81,64.21,167.01,247.78,44.65,62.77,64.25,318.09,59.74,141.05,113.72,77.56,128.81,168.36,130.75,18.72,41.24,58.53,137.6,96.65,165.85
hsa-miR-424-5p,211.22,38.04,24.17,56.03,7.43,5.81,26.8,18.73,21.23,18.67,68.56,11.94,28.77,15.79,257.58,68.49,105.03,86.45,66.43,154.61,96.28,124.12,29.0,74.63,138.84,325.22,250.29,291.46
hsa-miR-425-3p,3.39,0.88,1.46,1.35,0.84,1.28,1.3,0.86,0.67,0.5,2.12,0.62,0.14,0.63,2.59,1.14,3.04,1.6,1.06,2.8,3.19,1.11,1.58,1.61,0.57,2.11,3.02,6.45
hsa-miR-425-5p,14.82,7.75,9.25,5.55,2.95,4.54,5.21,3.29,7.19,8.0,7.02,1.86,7.98,2.53,12.1,0.95,11.33,5.88,2.83,7.2,10.32,5.75,3.69,8.85,4.74,16.67,12.69,16.41
hsa-miR-4280,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4286,0.0,0.0,0.0,0.84,0.0,0.14,0.0,0.29,0.33,0.0,0.0,0.0,0.14,0.0,0.52,1.33,0.34,0.53,1.24,0.4,0.75,1.55,0.0,0.6,0.76,1.27,0.2,0.78
hsa-miR-429,0.0,0.0,2.76,0.0,0.42,0.0,0.72,0.14,0.17,0.17,0.33,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0
hsa-miR-4291,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-431-3p,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-431-5p,0.54,0.0,0.16,0.0,0.14,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.17,0.0,0.51,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.19,0.0,0.0,0.2
hsa-miR-432-5p,0.18,0.44,0.65,0.84,0.42,0.14,0.29,0.0,0.0,1.17,0.16,0.31,0.0,0.0,1.04,0.0,2.03,1.07,0.53,0.2,0.38,0.0,0.26,0.0,0.0,0.0,0.81,0.2
hsa-miR-4326,0.36,0.15,0.16,0.17,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59
hsa-miR-433-3p,0.71,0.88,0.97,0.17,0.98,0.14,0.0,0.14,0.33,1.0,0.16,0.0,0.55,0.0,0.0,0.0,0.51,0.36,0.18,0.0,0.56,0.0,0.0,0.2,0.0,0.42,0.0,0.2
hsa-miR-4426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4429,0.0,0.0,0.0,0.17,0.0,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
hsa-miR-4433b-3p,0.0,0.0,0.0,0.17,0.0,0.28,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4433b-5p,0.18,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.47,0.0,0.0,0.17,0.0,0.17,0.71,1.59,0.2,0.56,0.0,0.26,0.2,0.19,0.63,0.6,0.2
hsa-miR-4443,0.0,0.0,0.97,0.0,0.14,0.57,0.14,0.29,0.0,0.17,0.0,0.0,0.14,0.0,0.35,0.19,0.51,0.71,0.35,0.4,0.75,1.33,0.0,0.0,0.19,0.42,0.2,0.2
hsa-miR-4444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0
hsa-miR-4445-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0
hsa-miR-4446-3p,0.0,0.0,0.32,0.0,0.14,0.0,0.0,0.0,0.0,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.2,0.0,0.42,0.0,0.2
hsa-miR-4447,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4468,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
hsa-miR-4479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4482-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
hsa-miR-4485-3p,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.35,0.0,0.51,0.0,0.18,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-4485-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0
hsa-miR-4488,3.04,3.22,23.68,3.36,7.57,7.23,3.77,2.29,1.34,2.83,1.8,0.47,1.1,0.63,0.86,0.38,0.51,1.07,0.18,0.4,0.56,0.66,0.0,0.2,0.0,0.21,0.2,0.39
hsa-miR-4492,0.0,0.0,0.0,0.0,0.14,0.85,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-4497,0.71,1.32,4.54,1.01,4.49,4.82,1.59,0.86,1.67,1.33,0.65,0.31,0.55,0.79,1.21,0.76,0.17,0.53,0.0,0.2,0.75,0.22,0.4,0.0,0.19,0.84,0.4,0.78
hsa-miR-4498,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-449a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.21,0.0,0.0
hsa-miR-449c-5p,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.38,0.0,0.0,0.2,0.0,0.0,0.2,0.0
hsa-miR-4508,0.18,0.59,1.62,0.5,0.42,3.97,0.29,0.14,0.17,0.33,0.33,0.16,0.28,0.79,0.17,0.0,0.34,0.36,0.0,0.2,0.0,0.22,0.0,0.0,0.0,0.0,0.2,0.2
hsa-miR-4509,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-450a-1-3p,0.71,0.59,0.16,0.17,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.16,0.41,0.0,0.52,0.57,0.51,0.53,0.0,1.0,0.75,0.44,0.66,0.4,0.38,2.74,1.01,0.98
hsa-miR-450a-2-3p,1.25,1.32,0.49,0.17,0.0,0.0,0.58,0.0,0.33,0.83,1.31,1.09,0.83,0.47,1.21,0.38,1.18,0.53,0.35,0.4,0.38,0.22,0.53,0.4,0.76,0.42,1.61,2.34
hsa-miR-450a-5p,50.89,43.16,21.58,17.83,2.81,1.56,17.96,3.29,14.38,15.5,30.36,9.15,19.68,4.74,54.46,13.89,40.42,16.04,10.95,37.2,35.66,22.57,7.65,15.89,26.14,70.49,44.7,77.75
hsa-miR-450b-5p,10.36,3.51,3.73,1.18,0.42,0.14,3.19,0.72,3.01,2.5,7.51,2.02,2.06,1.74,10.37,4.19,6.26,2.32,2.47,3.8,3.38,3.32,2.37,3.02,5.49,13.93,7.85,10.35
hsa-miR-4516,0.18,0.29,0.97,0.0,0.14,2.69,0.43,0.29,0.5,0.33,0.16,0.0,0.14,0.16,0.0,0.0,0.34,0.18,0.0,0.2,0.0,0.22,0.0,0.0,0.0,0.21,0.0,0.2
hsa-miR-451a,18.93,3.22,16.55,2.69,4.77,6.81,6.23,6.01,1.67,27.5,0.33,6.36,13.9,0.63,8.82,0.76,47.53,54.01,1.77,30.2,30.41,8.63,5.93,9.05,3.79,32.92,38.86,9.77
hsa-miR-452-3p,16.07,4.54,5.35,3.87,1.68,0.99,3.19,1.57,5.35,4.17,10.12,1.4,2.89,0.47,4.84,1.33,5.58,2.85,1.41,4.2,4.88,4.2,0.92,2.82,3.6,6.54,7.05,12.11
hsa-miR-452-5p,47.14,47.11,33.26,27.93,6.03,180.95,31.29,7.87,25.75,32.67,30.85,7.91,22.16,9.31,46.16,11.61,25.2,19.07,12.01,35.0,39.41,27.88,16.08,30.37,25.19,53.18,27.39,60.56
hsa-miR-4520-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4521,0.54,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-4523,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4533,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-454-3p,1.96,1.76,0.97,2.36,0.0,0.0,0.14,0.43,1.17,0.67,2.45,0.31,0.55,0.16,0.86,0.95,1.52,2.67,0.88,0.8,1.5,1.99,1.71,0.8,2.08,3.17,1.01,2.73
hsa-miR-454-5p,0.0,0.15,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.69,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0
hsa-miR-455-3p,5.18,3.51,0.97,4.21,0.0,0.57,0.72,4.15,0.33,1.5,1.8,0.0,0.41,0.47,6.74,4.0,4.06,6.06,0.53,8.6,4.69,16.59,0.4,4.02,0.95,0.63,2.01,2.34
hsa-miR-455-5p,43.57,28.38,9.73,19.01,2.24,10.07,13.91,16.45,3.01,13.67,5.39,0.47,7.57,1.89,38.38,6.47,12.85,18.89,4.59,40.8,12.39,29.43,1.45,11.87,7.77,4.01,14.3,16.21
hsa-miR-4632-3p,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4637,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4638-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-4639-5p,0.0,0.15,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.2
hsa-miR-4640-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4640-5p,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4645-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.22,0.0,0.0,0.38,0.0,0.0,0.2
hsa-miR-4645-5p,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4652-5p,0.18,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.33,0.0,0.0,0.14,0.0,0.69,0.0,0.51,0.18,0.18,0.0,0.0,0.22,0.0,0.0,0.0,0.21,0.0,0.2
hsa-miR-4658,0.0,0.15,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4659a-3p,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.19,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4660,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4661-5p,0.89,0.59,1.14,0.67,0.0,0.28,0.29,0.14,0.5,0.33,0.98,0.16,0.28,0.16,0.35,0.0,0.34,0.71,0.0,0.4,1.31,0.44,0.13,0.0,0.0,0.21,0.81,0.2
hsa-miR-4662a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4662a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4662b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4664-3p,0.0,0.15,0.0,0.0,0.0,0.14,0.0,0.14,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4665-5p,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-4676-3p,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4676-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4677-3p,0.18,0.0,0.16,0.0,0.0,0.0,0.29,0.0,0.0,0.33,0.16,0.0,0.0,0.0,0.35,0.0,0.17,0.0,0.18,0.0,0.0,0.22,0.13,0.0,0.19,0.0,0.0,0.0
hsa-miR-4680-3p,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4680-5p,0.0,0.15,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-4684-3p,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.17,0.0,0.16,0.0,0.14,0.16,0.17,0.19,0.0,0.0,0.0,0.0,0.19,0.22,0.0,0.0,0.19,0.21,0.0,0.2
hsa-miR-4684-5p,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4685-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4687-3p,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4687-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0
hsa-miR-4688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
hsa-miR-4690-3p,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4695-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-4700-3p,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4700-5p,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4706,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4708-3p,0.18,0.29,0.16,0.17,0.0,0.0,0.14,0.29,0.0,0.33,0.0,0.16,0.0,0.16,0.17,0.0,0.0,0.0,0.18,0.0,0.0,0.22,0.0,0.0,0.0,0.21,0.4,0.39
hsa-miR-4708-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-4709-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4710,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4719,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-4721,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4724-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
hsa-miR-4727-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0
hsa-miR-4727-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4728-3p,0.18,0.0,0.16,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.16,0.14,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.21,0.2,0.2
hsa-miR-4728-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-4732-3p,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
