miRNA,ERR1682041,ERR1682042,ERR1682043,ERR1682044,ERR1682045,ERR1682046,ERR1682047,ERR1682048,ERR1682049,ERR1682050,ERR1682051,ERR1682052,ERR1682053,ERR1682054,ERR1682055,ERR1682056,ERR1682057,ERR1682058,ERR1682059,ERR1682060,ERR1682061,ERR1682062,ERR1682063,ERR1682064,ERR1682065
hsa-miR-148b-5p,0.0,3.26,9.29,0.0,0.0,3.48,0.0,0.0,0.0,0.0,2.19,0.0,0.0,16.6,0.0,0.0,0.0,10.1,8.57,0.0,0.0,24.39,0.0,0.0,0.0
hsa-miR-149-3p,0.0,0.0,4.64,0.0,0.0,3.48,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-149-5p,63.95,71.67,255.4,53.55,135.96,128.79,21.63,6.68,83.6,119.11,282.37,26.0,49.92,132.82,38.0,48.86,82.9,262.51,197.08,50.28,188.66,268.29,49.09,150.84,0.0
hsa-miR-150-5p,10.66,0.0,4.64,0.0,0.0,6.96,0.0,0.0,5.97,0.0,2.19,0.0,0.0,49.81,12.67,0.0,0.0,30.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-151a-3p,0.0,22.8,55.72,0.0,0.0,10.44,0.0,6.68,0.0,21.66,32.83,26.0,49.92,66.41,50.66,24.43,24.87,40.39,0.0,0.0,37.73,0.0,0.0,16.76,0.0
hsa-miR-151a-5p,447.68,1260.73,1151.62,589.1,815.74,1019.84,108.15,180.41,364.24,703.84,914.96,793.0,886.04,896.52,1329.89,708.44,887.05,1352.95,814.02,779.38,848.98,2658.47,981.88,1818.5,390.7
hsa-miR-151b,21.32,58.64,46.44,0.0,0.0,55.69,10.82,3.34,23.88,0.0,0.0,13.0,62.4,132.82,63.33,3.49,24.87,60.58,8.57,50.28,0.0,24.39,0.0,67.04,0.0
hsa-miR-152-3p,10.66,39.09,41.79,7.65,0.0,38.29,10.82,13.36,11.94,10.83,17.51,39.0,0.0,49.81,88.66,27.92,16.58,50.48,8.57,25.14,0.0,73.17,0.0,25.14,0.0
hsa-miR-153-3p,0.0,0.0,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1537-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,12.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,0.0,6.52,9.29,0.0,0.0,13.92,0.0,3.34,0.0,21.66,6.57,0.0,0.0,0.0,0.0,6.98,0.0,20.19,0.0,0.0,0.0,24.39,0.0,0.0,195.35
hsa-miR-15a-5p,202.52,156.37,88.23,76.51,271.91,90.5,10.82,10.02,5.97,54.14,282.37,130.0,324.46,564.47,278.64,80.27,240.41,474.54,291.33,100.57,37.73,268.29,294.57,142.46,586.05
hsa-miR-15b-3p,0.0,9.77,0.0,0.0,0.0,6.96,0.0,0.0,0.0,0.0,0.0,0.0,12.48,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15b-5p,74.61,84.7,37.15,68.86,0.0,20.88,21.63,23.39,11.94,86.63,98.5,78.0,137.27,265.64,215.32,104.7,41.45,50.48,85.69,0.0,94.33,292.68,49.09,33.52,0.0
hsa-miR-16-2-3p,0.0,6.52,9.29,0.0,0.0,17.4,0.0,3.34,0.0,0.0,2.19,0.0,12.48,49.81,38.0,0.0,8.29,10.1,8.57,25.14,0.0,0.0,0.0,16.76,0.0
hsa-miR-16-5p,213.18,648.28,348.27,328.98,407.87,522.1,75.71,56.8,179.14,238.22,1002.52,520.0,1272.9,2340.91,1127.24,258.25,580.31,1443.82,402.72,175.99,113.2,707.3,343.66,796.12,0.0
hsa-miR-17-3p,10.66,19.55,18.57,0.0,0.0,27.85,10.82,6.68,11.94,119.11,35.02,39.0,24.96,49.81,12.67,13.96,0.0,131.26,25.71,50.28,56.6,73.17,98.19,25.14,0.0
hsa-miR-17-5p,106.59,394.18,394.71,198.92,271.91,198.4,32.45,16.7,83.6,151.6,418.08,572.0,311.99,730.5,468.63,209.39,356.48,615.89,222.78,125.71,226.39,1073.14,392.75,636.89,195.35
hsa-miR-181a-2-3p,21.32,16.29,9.29,0.0,0.0,34.81,0.0,3.34,11.94,10.83,24.08,13.0,62.4,0.0,63.33,3.49,16.58,10.1,25.71,0.0,0.0,73.17,0.0,8.38,0.0
hsa-miR-181a-3p,0.0,6.52,13.93,7.65,0.0,3.48,0.0,3.34,5.97,0.0,2.19,13.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,18.87,0.0,0.0,8.38,0.0
hsa-miR-181a-5p,170.54,211.75,334.34,206.57,11250.47,334.15,54.08,36.75,119.42,151.6,91.93,65.0,187.19,448.26,177.32,94.23,1168.91,1282.27,1542.35,4198.62,3584.57,10829.0,18753.99,6444.37,24223.48
hsa-miR-181b-2-3p,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,42.64,48.87,106.8,7.65,0.0,66.13,0.0,26.73,41.8,21.66,30.64,26.0,49.92,99.61,75.99,10.47,41.45,30.29,51.41,125.71,75.46,170.73,49.09,75.42,0.0
hsa-miR-181c-3p,21.32,0.0,0.0,7.65,0.0,6.96,0.0,0.0,0.0,10.83,8.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.35
hsa-miR-181d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-182-3p,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.83,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-182-5p,10.66,71.67,88.23,53.55,0.0,55.69,10.82,3.34,17.91,21.66,120.39,26.0,49.92,33.2,88.66,20.94,41.45,80.77,0.0,50.28,0.0,48.78,49.09,117.32,195.35
hsa-miR-183-3p,0.0,3.26,0.0,0.0,0.0,3.48,0.0,0.0,0.0,10.83,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,0.0,0.0,0.0,49.09,8.38,0.0
hsa-miR-183-5p,63.95,55.38,55.72,22.95,985.69,93.98,21.63,6.68,23.88,335.68,418.08,377.0,449.26,381.85,405.3,94.23,124.35,201.93,111.39,251.41,207.53,853.64,834.6,368.73,2344.21
hsa-miR-184,0.0,6.52,0.0,0.0,0.0,6.96,10.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38,0.0
hsa-miR-1843,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.0,18.87,0.0,0.0,0.0,0.0
hsa-miR-185-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-185-5p,42.64,140.08,232.18,38.25,101.97,118.34,54.08,13.36,47.77,129.94,142.28,130.0,99.84,415.05,75.99,41.88,91.19,222.13,119.96,125.71,188.66,219.51,49.09,184.36,0.0
hsa-miR-186-3p,0.0,3.26,0.0,0.0,0.0,0.0,0.0,3.34,0.0,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,0.0,0.0,25.14,0.0,0.0,0.0,0.0,0.0
hsa-miR-186-5p,53.3,61.9,153.24,45.9,101.97,55.69,21.63,20.05,5.97,43.31,67.86,78.0,49.92,149.42,139.32,55.84,248.7,454.35,239.92,326.84,264.13,170.73,49.09,175.98,0.0
hsa-miR-187-3p,10.66,3.26,4.64,0.0,0.0,0.0,0.0,3.34,0.0,0.0,0.0,13.0,37.44,0.0,0.0,10.47,8.29,0.0,0.0,100.57,0.0,24.39,0.0,67.04,0.0
hsa-miR-187-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,8.29,0.0,0.0,0.0,18.87,0.0,0.0,0.0,0.0
hsa-miR-188-3p,0.0,6.52,0.0,0.0,0.0,10.44,0.0,3.34,0.0,0.0,0.0,26.0,0.0,0.0,0.0,6.98,0.0,10.1,0.0,0.0,0.0,0.0,0.0,16.76,0.0
hsa-miR-188-5p,0.0,29.32,13.93,0.0,0.0,3.48,0.0,0.0,0.0,10.83,19.7,13.0,0.0,16.6,12.67,10.47,0.0,10.1,8.57,75.42,37.73,48.78,49.09,41.9,0.0
hsa-miR-18a-5p,10.66,42.35,60.37,22.95,33.99,24.36,0.0,16.7,5.97,10.83,37.21,104.0,12.48,215.83,88.66,55.84,16.58,100.97,17.14,0.0,37.73,97.56,0.0,25.14,0.0
hsa-miR-18b-5p,0.0,26.06,0.0,7.65,135.96,3.48,10.82,0.0,5.97,0.0,45.97,13.0,0.0,99.61,25.33,3.49,8.29,70.68,25.71,0.0,0.0,48.78,0.0,8.38,0.0
hsa-miR-1908-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-3p,106.59,78.18,143.95,99.46,0.0,55.69,0.0,20.05,11.94,10.83,28.46,156.0,24.96,166.02,253.31,97.72,107.77,252.42,59.98,25.14,18.87,121.95,245.47,58.66,0.0
hsa-miR-190a-5p,95.93,32.58,176.46,229.52,67.98,34.81,21.63,56.8,5.97,129.94,48.16,52.0,37.44,415.05,341.97,108.19,190.67,373.58,51.41,452.55,94.33,268.29,392.75,75.42,0.0
hsa-miR-191-3p,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-191-5p,842.06,1364.98,1750.65,612.06,543.83,1715.98,292.02,170.39,764.32,1093.65,1556.31,871.0,973.39,1826.24,975.25,673.54,1160.62,1464.01,651.21,1357.64,1358.36,2536.52,834.6,1843.64,195.35
hsa-miR-192-3p,10.66,6.52,0.0,0.0,0.0,10.44,0.0,0.0,0.0,0.0,6.57,0.0,0.0,16.6,0.0,3.49,8.29,10.1,17.14,0.0,18.87,73.17,0.0,33.52,0.0
hsa-miR-192-5p,426.36,1283.53,636.18,183.62,441.86,1002.44,281.2,133.64,149.28,974.54,1118.53,663.0,1534.97,3220.83,1203.23,973.67,348.19,787.54,377.02,603.39,1245.17,365.84,834.6,670.42,195.35
hsa-miR-193a-3p,0.0,13.03,37.15,0.0,33.99,17.4,10.82,0.0,0.0,21.66,15.32,0.0,12.48,16.6,12.67,13.96,8.29,20.19,42.84,50.28,37.73,0.0,0.0,0.0,0.0
hsa-miR-193a-5p,21.32,45.61,27.86,15.3,33.99,45.25,0.0,16.7,29.86,10.83,100.69,0.0,24.96,0.0,38.0,3.49,16.58,30.29,25.71,0.0,18.87,73.17,0.0,41.9,0.0
hsa-miR-193b-3p,0.0,61.9,46.44,15.3,33.99,38.29,10.82,23.39,0.0,43.31,72.23,104.0,124.79,215.83,38.0,45.37,16.58,121.16,102.82,125.71,132.06,268.29,0.0,58.66,0.0
hsa-miR-193b-5p,0.0,0.0,9.29,7.65,0.0,0.0,10.82,6.68,0.0,0.0,4.38,0.0,12.48,0.0,0.0,0.0,8.29,10.1,8.57,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,25.14,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,234.5,664.57,390.07,91.81,0.0,553.43,10.82,63.48,185.11,119.11,306.45,169.0,461.74,1377.98,227.98,387.38,248.7,434.15,222.78,527.97,754.65,439.01,589.13,712.32,0.0
hsa-miR-195-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38,0.0
hsa-miR-195-5p,0.0,26.06,69.65,0.0,33.99,48.73,0.0,0.0,23.88,314.02,551.6,442.0,723.81,747.1,721.94,90.74,58.03,100.97,51.41,25.14,37.73,48.78,147.28,41.9,586.05
hsa-miR-196a-1-3p,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196a-5p,31.98,107.5,74.3,22.95,33.99,62.65,0.0,23.39,11.94,64.97,87.56,39.0,74.88,365.25,63.33,59.33,140.93,100.97,34.27,50.28,56.6,73.17,196.38,67.04,0.0
hsa-miR-196b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,0.0,12.48,0.0,0.0,3.49,0.0,10.1,8.57,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196b-5p,0.0,19.55,9.29,0.0,33.99,24.36,0.0,0.0,17.91,32.48,50.34,0.0,0.0,66.41,50.66,17.45,41.45,30.29,17.14,0.0,18.87,24.39,49.09,16.76,0.0
hsa-miR-197-3p,10.66,68.41,125.38,30.6,33.99,111.38,32.45,10.02,35.83,75.8,100.69,91.0,149.75,182.62,164.65,66.31,82.9,171.64,34.27,175.99,75.46,219.51,98.19,184.36,0.0
hsa-miR-1976,0.0,3.26,9.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,10.66,6.52,9.29,15.3,0.0,6.96,10.82,3.34,11.94,10.83,0.0,13.0,0.0,49.81,0.0,0.0,0.0,10.1,0.0,0.0,0.0,48.78,0.0,0.0,0.0
hsa-miR-199a-5p,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199b-3p,10.66,0.0,0.0,0.0,0.0,0.0,0.0,6.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.09,0.0,0.0
hsa-miR-19a-3p,138.57,270.39,334.34,160.66,67.98,187.96,0.0,30.07,47.77,249.05,234.21,507.0,399.34,747.1,481.29,219.86,679.79,1191.4,411.29,276.56,207.53,658.52,392.75,318.45,0.0
hsa-miR-19b-1-5p,0.0,6.52,0.0,7.65,0.0,0.0,0.0,0.0,0.0,21.66,0.0,0.0,0.0,16.6,0.0,0.0,16.58,30.29,8.57,0.0,0.0,24.39,0.0,8.38,195.35
hsa-miR-19b-3p,618.22,1058.75,1815.67,803.32,1053.67,835.37,324.46,247.23,167.19,1710.86,2048.81,1768.0,1160.59,4549.0,2330.47,1361.05,2752.33,7713.82,2699.11,3394.09,1962.08,2829.2,1080.07,1449.77,1367.45
hsa-miR-200a-3p,1076.56,1257.47,1662.43,810.97,1359.57,737.91,108.15,390.89,191.08,725.49,1079.13,2249.0,1672.24,2440.52,3280.39,1741.44,3407.25,4644.45,2382.07,1734.76,1603.62,3999.9,1718.3,1944.2,586.05
hsa-miR-200a-5p,0.0,65.15,32.51,15.3,0.0,31.33,0.0,0.0,0.0,10.83,30.64,0.0,49.92,16.6,0.0,20.94,24.87,40.39,17.14,0.0,0.0,170.73,49.09,33.52,0.0
hsa-miR-200b-3p,554.27,1407.33,2623.66,1185.86,1291.59,811.0,108.15,247.23,370.22,1256.08,2131.99,1976.0,1921.83,2589.94,2925.75,1936.88,2760.62,3856.91,1713.72,1055.94,830.11,6487.65,1178.26,3067.15,976.75
hsa-miR-200b-5p,42.64,84.7,83.59,22.95,169.95,93.98,21.63,6.68,29.86,54.14,56.91,0.0,24.96,66.41,63.33,45.37,16.58,90.87,8.57,25.14,94.33,292.68,98.19,134.08,0.0
hsa-miR-200c-3p,1055.25,2329.26,4513.62,2585.94,2209.31,1340.07,227.12,203.8,1098.7,1667.55,6849.06,2496.0,4692.26,3137.81,4369.63,2059.02,3539.9,8248.94,2870.49,326.84,660.32,15804.49,1963.77,5899.66,1758.16
hsa-miR-200c-5p,0.0,0.0,4.64,0.0,0.0,0.0,0.0,0.0,0.0,10.83,0.0,0.0,0.0,0.0,0.0,0.0,8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-203a-3p,181.2,514.72,1509.19,45.9,475.85,292.38,270.38,106.91,161.22,0.0,411.51,403.0,486.7,415.05,1380.55,226.84,232.12,605.8,25.71,100.57,150.93,219.51,932.79,1466.53,0.0
hsa-miR-203a-5p,0.0,0.0,9.29,0.0,0.0,10.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-3p,21.32,78.18,60.37,45.9,33.99,87.02,43.26,50.11,29.86,205.74,50.34,52.0,12.48,83.01,88.66,69.8,74.61,90.87,17.14,175.99,320.72,121.95,98.19,167.6,0.0
hsa-miR-204-5p,1950.61,3795.22,7095.49,2846.06,2107.34,3522.46,616.48,1032.36,1922.73,5186.73,2241.43,2392.0,3082.41,6806.9,5522.2,2704.65,4319.17,7057.54,2304.96,13324.95,11734.74,27438.36,8591.49,15779.9,1953.51
hsa-miR-205-3p,10.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-205-5p,426.36,169.4,1332.73,367.23,543.83,1246.09,713.81,287.32,471.73,671.35,352.41,1391.0,2458.44,979.53,2571.12,167.51,762.69,131.26,539.82,1307.35,1056.5,4780.37,1276.45,2765.46,0.0
hsa-miR-206,0.0,3.26,0.0,0.0,0.0,3.48,0.0,6.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29,10.1,0.0,0.0,0.0,0.0,0.0,8.38,0.0
hsa-miR-208a-3p,0.0,0.0,0.0,0.0,203.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.45,90.87,17.14,125.71,37.73,97.56,0.0,16.76,390.7
hsa-miR-20a-3p,0.0,6.52,13.93,0.0,0.0,6.96,0.0,3.34,0.0,0.0,10.94,13.0,0.0,0.0,25.33,6.98,0.0,10.1,8.57,0.0,0.0,24.39,0.0,16.76,0.0
hsa-miR-20a-5p,159.89,423.5,687.26,336.63,679.79,229.73,10.82,96.89,77.63,194.91,525.34,650.0,324.46,1876.05,1013.25,443.21,605.18,1342.85,299.9,150.85,150.93,1951.17,834.6,762.6,195.35
hsa-miR-20b-3p,0.0,0.0,18.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,0.0,10.1,17.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20b-5p,0.0,110.76,139.31,61.21,135.96,146.19,0.0,6.68,23.88,43.31,481.56,78.0,37.44,199.23,113.99,48.86,91.19,444.25,119.96,0.0,37.73,97.56,98.19,108.94,0.0
hsa-miR-21-3p,21.32,26.06,0.0,0.0,0.0,10.44,0.0,3.34,0.0,21.66,13.13,0.0,12.48,33.2,0.0,10.47,16.58,10.1,0.0,25.14,0.0,0.0,49.09,41.9,0.0
hsa-miR-21-5p,4455.48,9714.46,6157.48,2693.05,2277.28,7111.06,757.08,564.62,1337.55,1386.02,5001.63,2522.0,3806.22,17581.72,5686.86,2467.33,2561.66,5876.24,2459.19,804.53,792.38,7951.03,2061.96,7433.23,781.4
hsa-miR-210-3p,0.0,42.35,23.22,0.0,0.0,27.85,10.82,30.07,17.91,10.83,61.29,13.0,0.0,49.81,75.99,17.45,24.87,40.39,17.14,75.42,56.6,24.39,49.09,33.52,0.0
hsa-miR-210-5p,0.0,0.0,4.64,0.0,0.0,6.96,0.0,3.34,0.0,0.0,6.57,13.0,0.0,0.0,25.33,0.0,0.0,10.1,0.0,0.0,0.0,24.39,0.0,0.0,0.0
hsa-miR-211-5p,0.0,9.77,4.64,0.0,0.0,10.44,0.0,0.0,0.0,43.31,0.0,0.0,0.0,0.0,0.0,10.47,0.0,10.1,0.0,0.0,0.0,0.0,0.0,25.14,0.0
hsa-miR-2110,0.0,0.0,27.86,0.0,0.0,20.88,10.82,6.68,0.0,10.83,6.57,0.0,0.0,16.6,0.0,3.49,0.0,0.0,0.0,0.0,18.87,0.0,49.09,16.76,0.0
hsa-miR-2115-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.39,0.0,0.0,0.0
hsa-miR-2116-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-3p,0.0,0.0,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.39,0.0,0.0,0.0
hsa-miR-214-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216b-5p,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-217-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38,0.0
hsa-miR-218-1-3p,0.0,0.0,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.28,0.0,0.0,0.0,8.38,0.0
hsa-miR-218-5p,21.32,13.03,37.15,22.95,33.99,24.36,21.63,0.0,5.97,32.48,21.89,13.0,12.48,49.81,50.66,17.45,24.87,60.58,17.14,75.42,0.0,24.39,49.09,50.28,0.0
hsa-miR-22-3p,85.27,153.11,338.99,114.76,67.98,194.92,216.31,33.41,47.77,270.71,109.44,182.0,162.23,315.44,164.65,198.92,406.22,605.8,351.31,754.24,528.25,317.07,441.85,192.74,195.35
hsa-miR-22-5p,42.64,55.38,78.94,30.6,0.0,48.73,21.63,6.68,5.97,75.8,35.02,26.0,24.96,116.22,101.32,45.37,99.48,90.87,94.25,100.57,18.87,48.78,0.0,92.18,0.0
hsa-miR-221-3p,63.95,149.85,157.88,61.21,101.97,181.0,129.78,50.11,29.86,249.05,105.07,195.0,174.71,83.01,379.97,76.78,157.51,212.03,51.41,678.82,377.32,414.62,294.57,435.77,0.0
hsa-miR-221-5p,0.0,0.0,0.0,0.0,0.0,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,8.29,10.1,0.0,0.0,0.0,0.0,0.0,8.38,0.0
hsa-miR-222-3p,458.34,358.35,273.98,428.44,135.96,675.25,724.63,120.27,597.12,151.6,120.39,156.0,237.11,116.22,101.32,118.66,66.32,212.03,17.14,226.27,94.33,756.08,294.57,435.77,195.35
hsa-miR-222-5p,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,43.31,2.19,0.0,0.0,16.6,0.0,3.49,0.0,0.0,0.0,0.0,0.0,24.39,0.0,0.0,0.0
hsa-miR-223-3p,95.93,78.18,18.57,53.55,0.0,149.67,43.26,33.41,280.65,270.71,1352.74,143.0,2333.65,796.91,455.96,0.0,74.61,292.8,0.0,50.28,56.6,1365.82,0.0,1424.63,0.0
hsa-miR-223-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-224-3p,0.0,6.52,9.29,0.0,0.0,0.0,0.0,3.34,0.0,0.0,4.38,13.0,12.48,16.6,12.67,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-224-5p,31.98,22.8,27.86,22.95,0.0,62.65,0.0,3.34,17.91,0.0,10.94,0.0,0.0,16.6,25.33,20.94,8.29,0.0,8.57,0.0,0.0,73.17,0.0,33.52,0.0
hsa-miR-23a-3p,1023.27,1869.92,2363.62,1101.7,747.77,1729.91,140.6,253.91,871.8,1331.88,1545.36,1677.0,1784.56,2091.88,3065.08,694.48,1409.33,1797.2,736.9,980.52,962.17,4170.63,1374.64,2153.71,195.35
hsa-miR-23a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23b-3p,1279.09,2404.18,3162.32,887.48,1019.68,2565.27,292.02,290.66,1283.81,1559.27,2204.22,2171.0,1797.03,5296.1,2343.14,2362.64,2487.05,3241.02,1730.86,1558.77,3339.31,4487.7,1865.58,3997.35,390.7
hsa-miR-23b-5p,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,5.97,0.0,4.38,0.0,12.48,0.0,0.0,0.0,16.58,0.0,8.57,0.0,18.87,0.0,0.0,0.0,0.0
hsa-miR-24-1-5p,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,2.19,0.0,12.48,0.0,12.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
