miRNA,SRR29398645,SRR29398646,SRR29398647,SRR29398648,SRR29398649,SRR29398650,SRR29398651,SRR29398652,SRR29398653,SRR29398654,SRR29398655,SRR29398656,SRR29398657,SRR29398658,SRR29398659,SRR29398660,SRR29398661,SRR29398662,SRR29398663,SRR29398664,SRR29398665,SRR29398666,SRR29398667,SRR29398668,SRR29398669,SRR29398670,SRR29398671,SRR29398672,SRR29398673,SRR29398674,SRR29398675,SRR29398676,SRR29398677,SRR29398678,SRR29398679,SRR29398680,SRR29398681,SRR29398682,SRR29398683,SRR29398684,SRR29398685,SRR29398686,SRR29398687,SRR29398688,SRR29398689,SRR29398690,SRR29398691,SRR29398692,SRR29398693,SRR29398694,SRR29398695,SRR29398696,SRR29398697,SRR29398698,SRR29398699,SRR29398700,SRR29398701,SRR29398702,SRR29398703,SRR29398704,SRR29398705,SRR29398706,SRR29398707,SRR29398708,SRR29398709,SRR29398710,SRR29398711,SRR29398712,SRR29398713,SRR29398714,SRR29398715,SRR29398716,SRR29398717,SRR29398718,SRR29398719,SRR29398720,SRR29398721,SRR29398722,SRR29398723,SRR29398724,SRR29398725,SRR29398726,SRR29398727,SRR29398728,SRR29398729,SRR29398730,SRR29398731,SRR29398732,SRR29398733,SRR29398734,SRR29398735,SRR29398736,SRR29398737,SRR29398738,SRR29398739,SRR29398740,SRR29398741,SRR29398742,SRR29398743
hsa-miR-3199,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-3p,11.0,0.0,10.0,6.0,6.0,6.0,4.0,0.0,5.0,2.0,2.0,4.0,4.0,3.0,1.0,18.0,0.0,0.0,0.0,13.0,10.0,0.0,9.0,78.0,10.0,128.0,13.0,18.0,27.0,28.0,26.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,5.0,10.0,14.0,25.0,74.0,14.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.0,1.0,0.0,1.0,6.0,18.0,3.0,13.0,3.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-5p,33.0,2.0,34.0,64.0,94.0,18.0,24.0,3.0,32.0,2.0,13.0,36.0,31.0,67.0,19.0,13.0,0.0,0.0,0.0,96.0,125.0,1.0,19.0,709.0,253.0,1597.0,175.0,49.0,1067.0,252.0,93.0,24.0,17.0,0.0,217.0,0.0,0.0,0.0,1.0,30.0,43.0,0.0,5.0,38.0,8.0,1.0,9.0,1.0,69.0,4.0,25.0,0.0,194.0,129.0,232.0,1751.0,35.0,82.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,45.0,12.0,10.0,2.0,8.0,1.0,5.0,53.0,71.0,14.0,151.0,6.0,117.0,0.0,156.0,1.0,0.0,48.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,14.0,0.0,107.0,0.0,0.0,0.0
hsa-miR-3200-3p,17.0,0.0,10.0,11.0,12.0,22.0,15.0,0.0,2.0,1.0,22.0,11.0,3.0,10.0,9.0,0.0,0.0,0.0,0.0,41.0,12.0,2.0,13.0,180.0,29.0,611.0,22.0,18.0,84.0,48.0,12.0,6.0,0.0,0.0,20.0,0.0,0.0,0.0,7.0,48.0,46.0,5.0,14.0,20.0,4.0,1.0,1.0,0.0,13.0,1.0,3.0,1.0,52.0,46.0,28.0,60.0,91.0,29.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,6.0,1.0,10.0,8.0,1.0,7.0,4.0,92.0,9.0,87.0,0.0,15.0,0.0,32.0,1.0,0.0,14.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3200-5p,11.0,0.0,21.0,36.0,7.0,15.0,11.0,10.0,7.0,0.0,12.0,8.0,6.0,14.0,2.0,1.0,0.0,0.0,0.0,14.0,36.0,0.0,6.0,319.0,43.0,697.0,64.0,36.0,54.0,40.0,21.0,16.0,0.0,0.0,13.0,0.0,0.0,21.0,7.0,40.0,10.0,0.0,3.0,8.0,6.0,0.0,6.0,0.0,10.0,3.0,1.0,0.0,22.0,24.0,22.0,109.0,46.0,31.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11.0,0.0,21.0,9.0,1.0,3.0,13.0,66.0,3.0,63.0,0.0,16.0,0.0,24.0,4.0,0.0,4.0,0.0,8.0,0.0,54.0,33.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0
hsa-miR-3202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,8728.0,5009.0,8312.0,21346.0,9222.0,8548.0,9095.0,8260.0,11691.0,5281.0,14542.0,6717.0,2274.0,8944.0,7846.0,6582.0,548.0,630.0,601.0,5077.0,8009.0,249.0,4848.0,13470.0,5332.0,75264.0,78596.0,7245.0,2561.0,4086.0,11626.0,4494.0,180.0,813.0,1649.0,47.0,3793.0,1422.0,6759.0,63193.0,267593.0,36431.0,8200.0,5116.0,6593.0,1273.0,2009.0,1578.0,8945.0,6476.0,9622.0,110.0,9423.0,3402.0,3668.0,9971.0,62386.0,46025.0,2158.0,1430.0,3433.0,573.0,8141.0,6093.0,7535.0,2850.0,1847.0,8232.0,7241.0,1531.0,17673.0,16146.0,1007.0,5908.0,4120.0,19726.0,1894.0,8288.0,530.0,4347.0,18.0,3905.0,1458.0,1669.0,5550.0,6535.0,21876.0,840.0,16833.0,24177.0,1382.0,1387.0,1960.0,2277.0,1325.0,532.0,300.0,61.0,228.0
hsa-miR-320a-5p,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320b,199.0,100.0,77.0,123.0,184.0,63.0,69.0,47.0,209.0,141.0,668.0,200.0,15.0,209.0,219.0,166.0,0.0,0.0,0.0,94.0,153.0,0.0,44.0,135.0,83.0,562.0,1546.0,107.0,7.0,108.0,540.0,88.0,28.0,22.0,24.0,1.0,232.0,239.0,137.0,1393.0,11341.0,65.0,39.0,66.0,268.0,49.0,12.0,32.0,183.0,38.0,112.0,2.0,93.0,62.0,93.0,45.0,389.0,134.0,13.0,32.0,36.0,1.0,685.0,157.0,118.0,67.0,18.0,179.0,133.0,69.0,97.0,216.0,15.0,56.0,89.0,90.0,74.0,71.0,39.0,159.0,0.0,58.0,51.0,16.0,37.0,183.0,307.0,21.0,94.0,193.0,31.0,30.0,105.0,23.0,31.0,38.0,1.0,0.0,12.0
hsa-miR-320c,33.0,10.0,23.0,107.0,110.0,66.0,86.0,7.0,243.0,10.0,94.0,18.0,65.0,179.0,217.0,49.0,6.0,1.0,2.0,31.0,37.0,0.0,7.0,74.0,43.0,172.0,678.0,41.0,34.0,14.0,229.0,9.0,26.0,2.0,24.0,0.0,69.0,426.0,11.0,151.0,1012.0,77.0,27.0,32.0,172.0,1.0,5.0,8.0,24.0,115.0,22.0,0.0,46.0,32.0,5.0,10.0,182.0,292.0,16.0,12.0,16.0,2.0,164.0,33.0,36.0,45.0,5.0,33.0,130.0,15.0,215.0,23.0,15.0,80.0,20.0,41.0,6.0,14.0,8.0,17.0,0.0,73.0,5.0,58.0,36.0,233.0,80.0,32.0,34.0,88.0,7.0,20.0,38.0,21.0,25.0,90.0,37.0,1.0,1.0
hsa-miR-320d,10.0,4.0,8.0,18.0,19.0,9.0,2.0,9.0,13.0,40.0,199.0,8.0,3.0,122.0,108.0,4.0,1.0,0.0,0.0,1.0,16.0,0.0,52.0,153.0,12.0,24.0,475.0,18.0,21.0,15.0,48.0,82.0,12.0,3.0,3.0,6.0,0.0,1.0,6.0,457.0,3177.0,13.0,24.0,9.0,25.0,1.0,0.0,1.0,15.0,5.0,42.0,1.0,147.0,6.0,18.0,48.0,18.0,63.0,1.0,4.0,1.0,2.0,135.0,2.0,53.0,4.0,1.0,12.0,72.0,18.0,117.0,4.0,4.0,12.0,47.0,259.0,4.0,29.0,0.0,7.0,0.0,12.0,14.0,0.0,12.0,45.0,60.0,4.0,10.0,36.0,10.0,11.0,0.0,21.0,3.0,10.0,0.0,0.0,0.0
hsa-miR-320e,6.0,5.0,12.0,26.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,8.0,3.0,1.0,1.0,9.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,29.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,30.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-323a-3p,1.0,0.0,0.0,17.0,25.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,1.0,1.0,7.0,3.0,2.0,3.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,3.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-323a-5p,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-323b-3p,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-323b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-324-3p,72.0,23.0,87.0,118.0,87.0,67.0,66.0,46.0,57.0,33.0,92.0,58.0,33.0,54.0,45.0,44.0,0.0,0.0,0.0,117.0,119.0,6.0,30.0,366.0,68.0,875.0,110.0,87.0,147.0,177.0,102.0,78.0,5.0,23.0,47.0,0.0,0.0,0.0,30.0,341.0,245.0,76.0,116.0,102.0,49.0,12.0,13.0,5.0,90.0,25.0,21.0,3.0,64.0,39.0,88.0,133.0,177.0,135.0,35.0,19.0,13.0,2.0,3.0,1.0,38.0,8.0,3.0,121.0,58.0,7.0,85.0,83.0,8.0,27.0,48.0,290.0,23.0,109.0,3.0,44.0,0.0,96.0,3.0,0.0,15.0,1.0,20.0,0.0,79.0,163.0,3.0,10.0,19.0,10.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-324-5p,516.0,108.0,867.0,1014.0,799.0,321.0,681.0,394.0,409.0,120.0,807.0,636.0,235.0,665.0,270.0,296.0,0.0,73.0,82.0,1232.0,1091.0,29.0,642.0,6623.0,1573.0,20536.0,2913.0,977.0,1928.0,1486.0,1954.0,795.0,83.0,124.0,970.0,2.0,264.0,298.0,236.0,2201.0,1113.0,210.0,679.0,934.0,282.0,42.0,92.0,34.0,571.0,180.0,240.0,20.0,1312.0,957.0,1270.0,3014.0,3105.0,4028.0,254.0,117.0,62.0,21.0,266.0,498.0,325.0,68.0,57.0,839.0,269.0,28.0,546.0,701.0,48.0,164.0,431.0,2386.0,361.0,1170.0,76.0,526.0,3.0,1079.0,36.0,35.0,589.0,155.0,1462.0,57.0,6490.0,5926.0,87.0,155.0,167.0,152.0,98.0,253.0,0.0,0.0,5.0
hsa-miR-326,25.0,14.0,5.0,106.0,102.0,27.0,30.0,16.0,24.0,17.0,43.0,46.0,4.0,58.0,18.0,4.0,0.0,0.0,0.0,15.0,123.0,1.0,1.0,68.0,17.0,168.0,30.0,54.0,93.0,115.0,112.0,31.0,0.0,7.0,37.0,0.0,0.0,0.0,4.0,82.0,80.0,30.0,27.0,15.0,28.0,1.0,4.0,3.0,22.0,7.0,10.0,0.0,15.0,12.0,42.0,36.0,25.0,37.0,6.0,5.0,7.0,0.0,10.0,3.0,1.0,10.0,1.0,30.0,24.0,1.0,20.0,6.0,5.0,4.0,30.0,133.0,29.0,53.0,2.0,47.0,0.0,122.0,5.0,1.0,3.0,4.0,17.0,0.0,14.0,41.0,0.0,4.0,3.0,18.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-328-3p,22.0,8.0,17.0,77.0,79.0,48.0,29.0,32.0,24.0,30.0,43.0,36.0,13.0,49.0,16.0,13.0,0.0,0.0,0.0,10.0,150.0,0.0,13.0,155.0,82.0,509.0,82.0,77.0,235.0,179.0,203.0,112.0,16.0,16.0,70.0,0.0,0.0,0.0,25.0,175.0,105.0,33.0,45.0,5.0,34.0,2.0,9.0,3.0,61.0,15.0,13.0,1.0,51.0,31.0,56.0,228.0,75.0,53.0,16.0,20.0,2.0,5.0,38.0,6.0,0.0,11.0,4.0,51.0,10.0,0.0,27.0,12.0,4.0,3.0,25.0,144.0,12.0,58.0,5.0,29.0,0.0,86.0,2.0,11.0,9.0,0.0,1.0,0.0,27.0,24.0,0.0,15.0,0.0,35.0,5.0,6.0,0.0,0.0,0.0
hsa-miR-328-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-329-3p,5.0,0.0,2.0,40.0,53.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,59.0,0.0,0.0,10.0,0.0,33.0,17.0,13.0,54.0,20.0,6.0,11.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,14.0,6.0,22.0,90.0,12.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,7.0,0.0,0.0,0.0,5.0,6.0,5.0,16.0,0.0,9.0,0.0,51.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-329-5p,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-330-3p,22.0,4.0,7.0,52.0,15.0,7.0,13.0,17.0,9.0,7.0,47.0,31.0,8.0,45.0,14.0,12.0,0.0,0.0,0.0,14.0,71.0,0.0,6.0,25.0,37.0,267.0,30.0,38.0,59.0,59.0,111.0,67.0,0.0,12.0,50.0,0.0,0.0,23.0,3.0,109.0,17.0,0.0,17.0,1.0,8.0,2.0,3.0,2.0,36.0,0.0,6.0,0.0,45.0,19.0,56.0,129.0,23.0,58.0,7.0,4.0,3.0,0.0,11.0,0.0,11.0,0.0,2.0,16.0,16.0,0.0,17.0,5.0,3.0,1.0,20.0,67.0,13.0,12.0,3.0,24.0,0.0,37.0,0.0,20.0,3.0,69.0,30.0,11.0,66.0,77.0,6.0,9.0,3.0,16.0,0.0,5.0,0.0,0.0,0.0
hsa-miR-330-5p,4.0,1.0,10.0,17.0,9.0,0.0,7.0,5.0,0.0,0.0,1.0,13.0,10.0,11.0,3.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,8.0,34.0,8.0,71.0,19.0,7.0,16.0,12.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,10.0,7.0,0.0,15.0,7.0,9.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,24.0,13.0,19.0,32.0,12.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0,1.0,4.0,1.0,0.0,2.0,6.0,17.0,1.0,5.0,2.0,2.0,0.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-331-3p,5.0,0.0,1.0,5.0,7.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,28.0,6.0,19.0,5.0,1.0,53.0,5.0,41.0,5.0,2.0,0.0,10.0,0.0,0.0,0.0,4.0,7.0,0.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,2.0,0.0,7.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-331-5p,70.0,16.0,229.0,293.0,101.0,76.0,103.0,40.0,61.0,25.0,88.0,86.0,24.0,124.0,78.0,99.0,0.0,0.0,0.0,112.0,113.0,12.0,83.0,418.0,213.0,1892.0,229.0,109.0,126.0,259.0,166.0,94.0,21.0,19.0,75.0,0.0,0.0,30.0,37.0,430.0,483.0,17.0,69.0,131.0,51.0,5.0,9.0,1.0,101.0,26.0,47.0,2.0,154.0,164.0,152.0,421.0,455.0,266.0,39.0,24.0,9.0,5.0,0.0,8.0,17.0,22.0,25.0,146.0,83.0,23.0,134.0,120.0,5.0,36.0,74.0,324.0,34.0,186.0,15.0,140.0,0.0,73.0,8.0,0.0,25.0,11.0,99.0,0.0,452.0,233.0,5.0,9.0,8.0,24.0,5.0,0.0,0.0,0.0,0.0
hsa-miR-335-3p,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,25.0,0.0,0.0,8.0,5.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,3.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
hsa-miR-335-5p,176.0,4.0,85.0,631.0,534.0,142.0,117.0,37.0,39.0,20.0,422.0,162.0,30.0,324.0,32.0,59.0,0.0,0.0,0.0,173.0,934.0,4.0,24.0,1039.0,747.0,2677.0,905.0,412.0,1199.0,1003.0,984.0,63.0,0.0,39.0,567.0,0.0,0.0,1.0,5.0,333.0,341.0,10.0,55.0,58.0,52.0,1.0,2.0,0.0,239.0,7.0,23.0,4.0,724.0,333.0,1050.0,3664.0,238.0,597.0,29.0,25.0,3.0,8.0,32.0,0.0,12.0,3.0,1.0,114.0,174.0,15.0,115.0,27.0,8.0,18.0,450.0,1094.0,267.0,625.0,42.0,728.0,2.0,1169.0,4.0,0.0,103.0,0.0,37.0,0.0,8.0,24.0,0.0,6.0,2.0,55.0,0.0,101.0,0.0,0.0,0.0
hsa-miR-337-3p,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,20.0,7.0,0.0,22.0,0.0,6.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,85.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-337-5p,12.0,4.0,1.0,20.0,57.0,8.0,6.0,2.0,0.0,1.0,18.0,18.0,3.0,9.0,3.0,11.0,0.0,73.0,0.0,6.0,75.0,0.0,5.0,27.0,8.0,93.0,134.0,18.0,49.0,33.0,35.0,24.0,18.0,4.0,25.0,0.0,0.0,52.0,0.0,9.0,119.0,0.0,8.0,2.0,8.0,1.0,1.0,0.0,24.0,2.0,7.0,0.0,35.0,5.0,9.0,81.0,24.0,61.0,1.0,1.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,22.0,0.0,0.0,2.0,12.0,29.0,2.0,10.0,5.0,9.0,0.0,57.0,0.0,0.0,3.0,0.0,15.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0
hsa-miR-338-3p,338.0,143.0,92.0,1686.0,24.0,382.0,400.0,349.0,0.0,85.0,625.0,1038.0,127.0,498.0,253.0,137.0,0.0,74.0,0.0,128.0,1435.0,7.0,191.0,705.0,255.0,20.0,894.0,264.0,1351.0,26.0,63.0,17.0,0.0,7.0,55.0,0.0,1.0,0.0,60.0,1592.0,1405.0,1.0,884.0,92.0,190.0,11.0,14.0,12.0,19.0,43.0,138.0,1.0,49.0,198.0,65.0,917.0,285.0,593.0,68.0,0.0,15.0,0.0,43.0,0.0,0.0,33.0,13.0,200.0,92.0,17.0,838.0,199.0,74.0,1.0,7.0,466.0,365.0,7.0,105.0,34.0,0.0,345.0,28.0,0.0,54.0,29.0,0.0,0.0,20.0,0.0,0.0,5.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0
