miRNA,SRR16760614,SRR16760616,SRR16760617,SRR16760618,SRR16760620,SRR16760621,SRR16760622,SRR16760623,SRR16760624,SRR16760625,SRR16760626,SRR16760627,SRR16760628,SRR16760629,SRR16760630,SRR16760631,SRR16760633,SRR16760634,SRR16760635,SRR16760636,SRR16760637,SRR16760641,SRR16760644,SRR16760645,SRR16760647,SRR16760648,SRR16760649,SRR16760650,SRR16760654,SRR16760655,SRR16760656,SRR16760661,SRR16760662,SRR16760663,SRR16760664,SRR16760665,SRR16760666,SRR16760668,SRR16760669,SRR16760670,SRR16760671,SRR16760673,SRR16760674,SRR16760675,SRR16760676,SRR16760677,SRR16760678,SRR16760679,SRR16760681,SRR16760682,SRR16760683,SRR16760686,SRR16760689,SRR16760690,SRR16760691,SRR16760615,SRR16760619,SRR16760632,SRR16760638,SRR16760639,SRR16760642,SRR16760643,SRR16760646,SRR16760651,SRR16760652,SRR16760653,SRR16760657,SRR16760658,SRR16760659,SRR16760660,SRR16760667,SRR16760672,SRR16760680,SRR16760684,SRR16760687,SRR16760688
hsa-miR-18b-3p,0.0,1.98,0.34,1.36,1.61,0.0,0.0,2.0,4.94,0.45,0.0,0.47,0.41,1.24,3.18,4.14,0.0,4.54,0.63,0.0,0.21,1.88,0.0,0.25,0.0,0.0,0.8,1.71,0.41,6.01,0.0,0.0,0.0,0.53,0.0,1.06,0.0,0.75,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,2.23,0.0
hsa-miR-18b-5p,0.0,3.96,0.34,1.9,0.54,0.0,0.44,0.0,0.0,2.26,0.34,0.94,0.82,1.65,10.7,0.0,0.0,1.51,0.0,1.12,0.63,0.0,0.0,0.74,0.0,0.0,0.8,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,6.21,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.97,0.57,0.0,0.0,10.08,0.0,0.0
hsa-miR-1908-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,15.59,20.11,17.59,69.98,1.61,0.0,0.89,1.0,1.41,6.31,1.03,0.94,1.23,0.83,33.83,11.03,11.18,35.83,71.75,0.09,0.0,9.39,23.56,0.12,2.28,0.78,1.6,8.56,8.29,68.15,0.0,0.0,0.0,2.11,0.0,51.64,0.0,0.0,0.78,3.7,0.0,5.62,2.32,0.0,0.0,0.0,0.0,32.19,0.0,4.25,8.73,28.17,101.29,0.0,7.23,4.12,0.93,5.33,0.25,0.5,0.0,7.35,0.0,2.04,2.12,6.1,16.95,11.64,41.06,6.03,0.0,0.0,8.95,20.15,58.03,15.39
hsa-miR-1909-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1909-5p,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-3p,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,0.0,1.32,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.58,1.38,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.12,0.0,0.78,0.0,0.86,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.29,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,0.0,1.32,0.68,2.98,0.54,0.0,0.44,0.5,0.0,0.45,1.03,0.47,1.23,1.65,2.89,5.52,0.0,0.5,0.63,0.17,0.21,3.76,0.0,1.49,0.0,0.0,0.8,1.71,1.24,2.41,0.0,0.0,0.0,1.06,0.0,1.6,1.16,0.0,0.0,1.32,0.0,8.44,0.0,0.0,0.0,11.81,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.5,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.38,13.69,1.21,0.29,0.0,0.0,0.0,4.46,0.0
hsa-miR-191-3p,5.2,2.97,1.01,2.44,0.8,0.0,0.89,0.5,0.71,1.35,1.72,0.47,0.82,0.83,2.02,0.0,0.0,2.52,4.41,0.26,0.63,0.0,0.0,0.37,0.0,0.0,1.6,3.42,1.66,1.6,0.0,0.0,0.0,1.06,0.0,1.06,0.0,0.75,0.39,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,1.01,0.99,0.0,0.0,0.0,2.04,0.35,1.91,0.0,3.38,0.0,3.38,0.0,0.0,0.0,0.0,6.7,0.0
hsa-miR-191-5p,410.55,2787.3,1318.25,2988.13,864.8,126.88,635.52,557.25,759.72,1405.4,894.52,439.87,647.21,764.54,3020.27,1187.22,111.76,2018.2,669.02,288.29,223.11,1188.88,786.57,125.75,163.83,251.75,477.75,757.56,966.65,2369.29,968.89,450.65,421.9,489.61,728.92,878.93,174.01,140.39,282.94,572.69,0.0,798.52,277.82,343.49,184.69,720.19,2167.05,1126.59,0.0,608.05,546.96,338.09,278.55,129.44,516.93,86.94,676.61,101.21,326.01,659.03,580.89,377.49,166.06,1126.85,209.34,888.96,901.51,965.97,1779.34,1614.96,212.34,870.6,1225.83,564.21,1647.05,938.52
hsa-miR-1910-3p,0.0,0.33,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1910-5p,0.0,0.33,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.0
hsa-miR-1912-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1914-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1915-5p,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-3p,0.0,0.0,0.34,0.0,0.27,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,750.94,792.51,606.86,1682.43,629.82,177.85,558.25,508.18,232.08,682.41,1130.14,835.94,469.88,990.59,3847.27,321.28,163.91,912.46,290.77,84.66,152.57,338.07,318.67,746.81,75.09,378.4,496.99,463.09,645.27,2195.31,785.59,349.76,321.45,878.97,947.59,1484.22,177.19,183.41,203.89,1154.88,2380.95,447.06,159.25,1257.16,92.34,1027.15,1029.59,666.76,402.37,157.33,139.65,394.44,227.91,258.88,394.02,147.64,718.66,83.9,289.76,319.08,916.37,489.32,163.84,965.44,508.34,578.79,427.03,305.22,574.86,229.43,265.79,464.32,1028.98,261.96,1772.02,215.4
hsa-miR-193a-3p,0.0,0.66,0.34,0.27,0.0,0.0,0.44,0.0,0.0,0.9,0.34,0.47,0.82,0.83,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.53,1.74,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.34,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-193a-5p,93.54,77.14,98.1,193.93,20.92,8.86,15.99,25.03,35.27,73.52,17.59,22.61,22.47,23.14,41.35,85.49,11.18,76.71,259.93,2.66,6.05,35.69,72.93,9.05,10.24,9.38,11.22,66.77,135.61,99.82,78.56,26.9,0.0,64.89,72.89,165.03,0.87,3.77,3.13,19.8,0.0,5.62,9.3,0.0,0.0,11.81,19.61,41.38,201.19,51.02,78.55,28.17,0.0,0.0,54.22,42.7,31.77,10.65,23.66,22.37,31.06,60.38,5.54,38.4,24.01,80.02,27.11,55.94,41.06,13.75,5.43,29.02,71.58,70.53,147.3,76.93
hsa-miR-193b-3p,0.0,0.0,0.34,7.05,1.34,0.0,2.22,0.5,1.41,21.65,1.38,1.88,0.0,1.24,9.54,2.76,0.0,1.01,18.25,0.34,0.42,0.0,1.12,24.93,1.14,0.0,0.0,10.27,2.07,12.03,0.0,0.0,0.0,0.53,72.89,7.45,0.0,0.0,0.39,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.53,1.11,1.7,0.71,1.14,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,4.46,0.0
hsa-miR-193b-5p,51.97,10.55,13.87,59.94,1.61,0.0,0.44,5.01,4.23,12.18,0.69,0.0,0.82,1.65,7.81,11.03,26.08,7.57,118.95,0.52,0.42,5.63,7.85,105.41,0.0,0.0,3.21,3.42,9.54,10.42,0.0,0.0,0.0,6.33,0.0,53.77,0.0,0.75,1.17,1.32,0.0,0.0,1.16,6.87,0.0,23.61,0.0,0.0,0.0,0.0,0.0,42.26,0.0,0.0,7.23,27.78,0.93,18.64,0.25,1.49,0.0,31.5,0.0,0.68,2.82,6.86,3.39,8.63,13.69,0.24,0.29,0.0,0.0,10.08,11.16,0.0
hsa-miR-194-3p,0.0,0.33,0.0,1.63,0.0,0.0,0.0,0.5,2.12,0.45,0.0,0.0,0.0,0.0,1.45,1.38,0.0,0.0,0.0,0.17,0.21,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.83,1.6,0.0,0.0,0.0,0.0,0.0,2.66,0.0,0.0,0.39,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.05,0.0,1.36,0.35,1.52,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,116.93,358.01,148.84,617.05,60.89,53.19,141.67,140.19,68.42,186.27,163.17,156.36,84.58,210.76,605.5,194.42,26.08,320.97,54.76,19.86,26.92,152.13,96.5,68.21,18.2,65.67,56.11,90.74,196.57,577.29,104.74,47.08,20.09,159.33,145.78,225.72,78.17,27.93,51.66,223.37,0.0,171.51,33.71,158.0,92.34,283.35,156.89,101.16,0.0,59.53,46.55,28.17,25.32,0.0,72.3,21.61,113.08,11.99,52.36,57.65,189.49,61.43,38.75,182.48,48.36,91.07,254.19,169.69,177.93,44.87,86.31,149.25,161.06,50.38,392.79,61.54
hsa-miR-195-3p,10.39,1.65,3.72,13.56,4.29,1.11,2.66,3.5,2.82,16.69,3.1,2.83,4.49,2.89,6.65,16.55,3.73,0.5,11.96,1.72,1.46,1.88,4.49,30.26,0.0,0.78,3.21,5.99,2.07,15.63,0.0,0.0,0.0,5.8,0.0,22.36,1.45,0.0,1.96,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.0,0.0,3.6,2.8,9.32,2.27,1.49,3.11,3.68,1.11,2.38,8.12,4.19,6.78,3.0,0.0,9.41,2.0,0.0,0.0,0.0,6.7,0.0
hsa-miR-195-5p,0.0,2.31,1.01,7.05,1.34,1.66,2.22,1.0,1.41,8.12,2.76,4.71,1.23,2.89,3.47,6.89,0.0,1.51,1.26,6.27,0.83,3.76,0.0,32.37,0.0,0.0,0.0,0.0,1.24,5.61,0.0,0.0,0.0,3.17,0.0,3.19,6.66,0.0,2.35,5.02,0.0,0.0,1.16,0.0,0.0,0.0,19.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.93,2.66,0.5,0.99,0.0,0.0,1.11,1.36,0.0,0.76,0.0,0.75,0.0,11.58,2.29,0.0,0.0,0.0,2.23,0.0
hsa-miR-196a-5p,0.0,0.99,0.68,23.33,0.0,0.55,1.33,1.0,0.71,22.55,1.72,0.47,0.41,0.41,10.41,0.0,0.0,0.0,27.06,0.0,0.21,0.0,0.0,1.12,0.0,0.0,0.0,0.86,0.41,17.64,0.0,0.0,0.0,0.0,0.0,7.99,5.79,0.0,1.57,2.64,0.0,0.0,0.0,0.0,0.0,23.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.35,0.76,0.0,0.0,0.0,0.24,2.86,0.0,0.0,0.0,0.0,0.0
hsa-miR-196b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196b-5p,0.0,17.14,8.12,23.87,5.36,4.43,14.66,9.51,10.58,28.41,14.14,14.6,6.54,13.64,53.78,9.65,3.73,31.29,24.55,1.2,0.63,3.76,3.37,16.62,0.0,3.13,0.8,2.57,7.46,27.66,0.0,0.0,0.0,8.44,0.0,10.65,123.63,4.53,16.44,17.69,0.0,16.87,0.0,13.74,0.0,0.0,9.81,4.6,0.0,0.0,0.0,0.0,0.0,0.0,7.23,0.51,2.8,0.0,1.01,2.98,6.21,0.0,2.21,6.12,1.77,0.76,0.0,3.0,13.69,7.0,28.58,12.44,35.79,0.0,4.46,0.0
hsa-miR-197-3p,10.39,16.15,18.94,11.93,9.12,7.2,16.88,25.53,45.85,72.62,20.7,16.95,29.01,15.7,12.43,28.96,3.73,26.24,88.11,7.48,5.84,50.71,35.91,1.98,7.96,3.91,5.61,32.53,43.54,34.48,26.19,26.9,20.09,15.83,0.0,9.58,3.18,6.04,5.87,30.36,0.0,11.25,3.49,6.87,0.0,59.03,68.64,73.57,0.0,42.52,23.28,14.09,0.0,0.0,32.53,13.89,5.61,10.65,11.83,15.41,9.32,22.58,6.64,15.63,14.12,20.58,13.56,18.02,13.69,55.97,8.86,12.44,44.74,30.23,42.4,46.16
hsa-miR-197-5p,2.6,0.0,0.34,3.8,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.41,3.47,0.0,0.0,1.01,0.63,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.8,0.0,0.41,1.6,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1976,0.0,6.92,11.84,2.98,0.8,0.55,0.89,2.0,2.12,1.8,0.34,0.94,2.45,4.13,2.02,8.27,0.0,10.6,1.89,0.26,0.21,3.76,11.22,0.5,3.41,0.0,3.21,0.86,12.44,2.81,0.0,0.0,0.0,0.53,0.0,2.13,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,11.81,0.0,4.6,0.0,0.0,5.82,14.09,0.0,0.0,3.61,3.09,0.93,0.0,1.51,2.98,3.11,4.2,0.0,7.14,2.12,4.95,10.17,2.63,13.69,0.72,0.0,4.15,0.0,0.0,6.7,0.0
hsa-miR-199a-3p,23.39,218.57,14.21,573.65,39.97,11.08,128.35,70.09,10.58,1002.18,548.86,179.9,62.92,83.48,253.3,60.67,0.0,68.64,448.11,123.34,41.33,43.2,16.83,844.16,27.3,51.6,21.64,202.01,13.27,327.93,78.56,33.63,120.54,48.54,72.89,336.98,90.62,61.89,61.05,514.86,0.0,53.42,13.95,199.22,92.34,118.06,98.06,317.28,0.0,8.5,14.55,169.05,126.61,0.0,32.53,10.8,85.04,0.0,44.31,12.92,46.6,9.45,57.57,37.04,10.24,176.04,91.51,17.64,246.37,388.9,162.62,78.77,187.9,50.38,98.2,15.39
hsa-miR-199a-5p,23.39,111.1,31.8,128.29,63.57,12.74,93.26,47.56,29.63,321.58,403.97,60.75,95.2,131.0,174.07,49.64,22.35,38.86,164.27,26.56,14.61,54.47,21.32,441.98,14.79,39.87,30.46,105.29,26.13,222.1,0.0,40.36,20.09,18.47,72.89,130.96,96.12,51.33,73.18,130.17,0.0,19.68,30.22,61.83,0.0,94.45,225.53,206.92,0.0,21.26,43.64,98.61,25.32,0.0,25.3,2.06,47.66,9.32,17.62,48.21,37.28,39.38,40.96,67.28,32.83,188.61,10.17,52.18,177.93,301.57,54.3,49.75,44.74,0.0,53.56,46.16
hsa-miR-199b-3p,20.79,12.86,32.81,249.53,73.77,30.47,19.98,35.55,9.17,70.81,32.77,16.48,108.28,193.82,601.45,28.96,3.73,16.15,49.09,38.51,13.57,80.76,22.44,26.66,2.28,15.64,6.41,50.5,70.5,468.25,26.19,80.71,0.0,15.83,72.89,47.91,130.87,97.37,12.52,95.84,0.0,5.62,10.46,75.57,0.0,106.26,715.81,18.39,0.0,72.29,43.64,0.0,0.0,0.0,14.46,0.0,419.61,5.33,28.2,74.05,3.11,13.13,40.96,117.24,19.77,20.19,0.0,82.22,0.0,234.98,0.29,37.31,71.58,20.15,11.16,0.0
hsa-miR-199b-5p,0.0,2.31,2.03,13.29,2.15,0.0,4.89,4.01,0.0,23.9,3.45,3.3,5.72,6.61,61.01,1.38,0.0,3.03,3.78,1.2,1.04,3.76,0.0,48.24,1.14,1.56,0.8,5.14,1.24,9.62,0.0,0.0,0.0,0.0,0.0,4.26,0.29,3.77,1.17,13.73,0.0,0.0,0.0,0.0,0.0,11.81,0.0,0.0,0.0,0.0,0.0,14.09,0.0,0.0,0.0,0.0,3.74,0.0,0.76,0.0,0.0,2.63,3.32,4.76,0.71,0.76,3.39,1.5,0.0,4.83,2.57,0.0,0.0,0.0,6.7,0.0
hsa-miR-19a-3p,0.0,32.64,6.43,53.97,4.02,2.22,6.22,4.01,0.71,2.26,14.49,7.54,3.27,11.98,153.83,13.79,0.0,62.58,6.29,1.29,1.04,1.88,4.49,2.85,1.14,3.13,0.8,6.85,8.29,127.08,0.0,6.73,0.0,6.86,0.0,13.84,4.05,6.04,1.57,17.43,0.0,2.81,0.0,0.0,0.0,0.0,9.81,9.2,0.0,0.0,5.82,0.0,0.0,0.0,3.61,0.0,20.56,0.0,0.25,2.98,12.43,0.0,2.21,11.55,0.35,4.19,3.39,4.51,41.06,6.51,1.71,37.31,8.95,0.0,20.09,15.39
hsa-miR-19a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-1-5p,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,10.39,112.74,33.49,206.68,25.75,17.73,24.43,17.02,1.41,32.47,56.58,35.79,19.2,86.37,552.58,37.23,3.73,194.81,18.88,16.07,7.51,15.03,15.71,11.04,4.55,16.42,12.83,18.83,35.25,400.49,52.37,13.45,20.09,21.63,72.89,66.55,24.32,21.13,3.52,80.27,0.0,64.67,3.49,0.0,0.0,23.61,49.03,9.2,0.0,4.25,0.0,0.0,0.0,0.0,21.69,2.06,32.71,2.66,7.55,19.88,18.64,6.83,12.18,78.5,4.94,20.58,20.33,37.54,109.5,27.5,14.58,82.91,53.69,10.08,78.11,46.16
