miRNA,SRR2141641,SRR2141642,SRR2141643,SRR2141644,SRR2141645,SRR2141646,SRR2141647,SRR2141648,SRR2141649,SRR2141650,SRR2141651,SRR2141652,SRR2141653,SRR2141654,SRR2141655,SRR2141656,SRR2141657,SRR2141658,SRR2141659
hsa-miR-4436b-3p,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.0,0.0
hsa-miR-4437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,0.32,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4439,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4440,0.22,0.0,0.0,0.52,0.0,0.0,0.0,1.23,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
hsa-miR-4443,6.67,0.0,0.0,0.52,4.87,3.98,0.0,2.45,1.59,1.76,4.12,9.4,4.15,8.6,4.72,9.83,5.92,1.74,4.21
hsa-miR-4444,1.33,0.0,0.56,2.06,0.0,0.0,0.0,2.45,3.17,1.76,1.77,0.0,2.24,1.43,0.0,4.47,0.0,0.43,0.2
hsa-miR-4446-3p,11.34,0.0,2.82,1.03,6.39,10.45,11.67,1.23,8.46,11.43,9.42,10.07,7.34,8.96,12.78,6.7,18.01,22.78,3.2
hsa-miR-4448,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0
hsa-miR-4449,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0
hsa-miR-4451,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4466,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,2.55,1.08,0.56,1.34,0.0,0.0,0.6
hsa-miR-4467,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.35,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-4469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0
hsa-miR-4470,0.0,0.0,0.56,0.0,1.22,0.0,1.01,2.45,0.53,0.0,0.0,0.67,0.64,0.0,2.22,0.0,1.48,6.72,1.4
hsa-miR-4473,2.22,0.0,2.82,1.55,1.83,0.0,3.04,1.23,0.0,7.47,0.0,0.0,0.32,0.0,0.0,2.68,4.19,8.24,5.81
hsa-miR-4474-3p,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
hsa-miR-4476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-4479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0
hsa-miR-4482-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,0.0,0.0
hsa-miR-4485-3p,4.22,397.46,10.7,5.16,3.04,20.89,33.48,3.68,21.68,19.34,4.71,6.04,7.02,19.71,47.79,4.92,25.16,46.85,16.62
hsa-miR-4485-5p,0.0,0.0,0.56,1.55,0.0,2.98,6.09,0.0,3.17,3.08,0.0,0.0,0.0,1.43,4.17,0.0,9.37,1.74,1.4
hsa-miR-4488,8.0,0.0,1.69,1.03,0.91,0.0,1.52,3.68,3.17,2.64,1.77,0.67,3.19,3.94,1.67,5.36,3.95,0.43,6.21
hsa-miR-4489,0.67,0.0,1.13,1.03,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,2.87,0.0,0.0,0.89,0.0,1.08,0.0
hsa-miR-4492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.36,0.28,0.0,0.25,0.0,0.0
hsa-miR-4497,5.56,0.0,1.69,8.25,1.52,0.0,0.0,3.68,2.12,0.0,13.54,10.07,3.19,12.19,13.89,17.88,3.21,1.08,18.02
hsa-miR-4498,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-449a,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.87,0.0
hsa-miR-449c-5p,0.0,0.0,0.0,2.06,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0
hsa-miR-4500,0.0,0.0,0.0,5.16,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.83,0.45,0.25,0.0,0.0
hsa-miR-4503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4504,0.44,0.0,1.69,0.0,0.0,1.49,0.51,0.0,0.0,1.76,0.0,4.03,4.15,3.23,0.0,0.0,0.74,0.0,3.4
hsa-miR-4508,48.68,0.0,5.07,14.95,5.78,0.99,10.14,3.68,5.82,7.03,8.83,28.19,18.2,17.2,8.89,22.35,12.33,3.04,41.45
hsa-miR-450a-1-3p,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
hsa-miR-450a-2-3p,0.0,0.0,2.25,0.0,0.0,0.0,2.03,2.45,0.0,0.44,3.53,0.0,7.66,0.0,0.0,0.0,1.48,0.0,0.0
hsa-miR-450a-5p,13.78,0.0,10.14,1.03,3.04,2.49,11.67,7.36,2.64,9.23,3.53,1.34,35.76,50.18,8.34,15.2,17.02,49.67,2.6
hsa-miR-450b-5p,10.45,0.0,19.71,3.61,19.47,1.99,8.12,6.13,3.17,9.67,0.0,17.45,77.27,40.14,28.9,9.39,12.09,30.37,5.61
hsa-miR-4510,0.0,0.0,0.56,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.64,0.0,0.28,0.89,0.0,0.0,0.0
hsa-miR-4511,0.22,0.0,0.56,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.96,2.15,1.39,0.0,0.0,1.52,0.0
hsa-miR-4516,1.33,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,2.15,0.28,0.0,0.0,0.22,0.8
hsa-miR-4518,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-451a,26005.98,5564.39,36207.37,80538.68,22046.53,514.38,6827.5,2936.04,2225.33,20489.18,61294.87,20977.1,126743.33,28376.18,5075.05,34000.5,3086.87,21825.0,12732.02
hsa-miR-451b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0
hsa-miR-452-3p,2.45,0.0,4.5,0.0,0.91,5.97,0.0,0.0,2.64,0.88,1.18,0.0,3.51,0.0,0.0,2.23,1.48,6.29,0.0
hsa-miR-452-5p,6.22,0.0,22.52,1.55,3.04,8.95,6.09,8.58,2.12,8.79,10.01,6.04,3.83,2.15,0.28,4.92,14.55,16.7,7.21
hsa-miR-4521,1.56,794.91,0.0,0.52,0.3,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.64,0.36,0.56,0.0,0.25,0.0,0.8
hsa-miR-4523,0.0,0.0,0.0,0.0,0.3,0.0,1.52,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,1.2
hsa-miR-4525,0.67,0.0,3.38,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,1.3,0.0
hsa-miR-4533,1.33,0.0,1.69,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,2.24,0.36,0.56,2.23,1.48,0.87,3.0
hsa-miR-4535,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4536-3p,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4536-5p,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.53,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-454-3p,1.56,0.0,0.56,7.73,11.56,1.99,3.55,4.9,3.17,14.94,0.0,0.0,11.18,1.79,5.0,5.36,1.97,7.81,2.2
hsa-miR-454-5p,4.67,0.0,1.69,2.06,5.48,0.0,5.58,4.9,3.7,6.15,8.24,4.7,1.6,3.23,7.78,10.28,10.85,6.94,8.61
hsa-miR-455-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0
hsa-miR-455-5p,0.44,0.0,0.0,2.06,0.91,0.0,1.01,3.68,0.0,1.32,1.18,0.0,2.55,0.0,1.39,0.0,4.44,1.52,4.01
hsa-miR-4633-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,2.51,0.0,0.0,0.0,0.0,0.0
hsa-miR-4639-5p,0.0,0.0,0.0,0.0,0.0,0.5,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,2.6
hsa-miR-4642,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4644,0.0,0.0,0.0,0.0,1.22,1.99,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4645-3p,1.11,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.87,0.0
hsa-miR-4647,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.72,0.0,0.0,0.0,1.3,3.0
hsa-miR-4654,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,1.8
hsa-miR-4657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4658,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-4659a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,4.79,0.0,2.22,0.0,0.0,0.0,0.0
hsa-miR-4659b-3p,0.0,0.0,0.0,2.58,0.0,0.99,0.51,0.0,0.0,2.2,0.0,0.0,0.32,2.15,0.0,0.89,1.97,4.77,1.2
hsa-miR-4659b-5p,0.22,0.0,1.13,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,1.52,0.0
hsa-miR-4661-5p,1.78,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4662a-5p,0.0,0.0,2.82,0.0,1.52,0.0,0.0,1.23,0.0,0.88,0.0,0.0,0.96,0.0,0.83,1.79,6.66,0.0,0.0
hsa-miR-4662b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4664-3p,0.0,0.0,0.56,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,1.73,0.0,0.0
hsa-miR-4665-5p,1.11,0.0,1.13,0.0,0.3,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,2.71,0.65,0.0
hsa-miR-4667-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,4.7,0.96,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4668-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.36,0.0,0.0,0.0,0.0,0.4
hsa-miR-4669,0.0,0.0,0.0,1.03,0.91,0.0,0.0,7.36,0.0,0.0,0.0,0.0,0.0,2.15,1.67,4.02,1.23,0.0,0.0
hsa-miR-4672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0
hsa-miR-4676-3p,0.67,0.0,1.69,0.0,0.0,4.97,3.04,4.9,0.0,0.88,5.89,0.0,0.96,7.17,3.89,0.89,6.66,4.12,0.2
hsa-miR-4676-5p,0.0,0.0,0.0,0.0,0.0,1.99,0.51,0.0,0.0,0.0,0.0,0.0,1.28,2.87,0.0,4.02,0.0,5.21,1.4
hsa-miR-4677-3p,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-4677-5p,0.0,0.0,1.69,0.0,0.0,1.49,0.51,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-4683,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,2.69,0.0,0.0,0.0,0.0,0.0,0.0,2.6
hsa-miR-4685-3p,1.11,0.0,0.0,0.52,0.61,0.0,0.0,2.45,0.0,1.32,3.53,0.0,1.6,0.0,0.0,3.13,2.96,0.65,3.6
hsa-miR-4687-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4687-5p,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0
hsa-miR-4688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4690-3p,2.22,0.0,0.0,1.55,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,2.23,0.0,0.87,1.8
hsa-miR-4695-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,0.0
hsa-miR-4699-3p,0.0,0.0,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4700-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0
hsa-miR-4701-3p,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4701-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4706,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4707-3p,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4707-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58,0.0,0.0,0.0
hsa-miR-4709-3p,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0
hsa-miR-4709-5p,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.0
hsa-miR-4710,0.89,0.0,1.69,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,2.87,0.28,2.68,0.25,2.82,0.8
hsa-miR-4713-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0
hsa-miR-4716-3p,0.22,0.0,0.0,2.06,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.2
hsa-miR-4723-3p,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0
hsa-miR-4724-5p,0.0,0.0,0.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4727-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4731-5p,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,1.6
hsa-miR-4732-3p,7.34,0.0,3.94,13.4,3.04,0.0,2.54,14.71,0.53,4.83,12.36,8.73,0.96,5.38,2.22,6.7,11.35,2.17,35.24
hsa-miR-4732-5p,13.34,0.0,11.82,47.43,26.47,10.45,1.01,52.71,0.53,15.38,47.68,86.6,100.26,56.63,7.5,33.52,40.95,6.94,63.88
hsa-miR-4734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
hsa-miR-4738-3p,0.0,0.0,1.13,0.0,0.91,0.0,0.51,0.0,1.06,1.76,0.0,0.0,0.32,1.08,0.0,0.0,1.73,0.0,0.4
hsa-miR-4741,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,0.0
hsa-miR-4742-3p,0.89,0.0,0.56,0.0,0.0,2.49,1.52,0.0,3.17,2.64,0.0,0.0,1.28,1.43,0.0,0.0,0.0,0.87,1.0
hsa-miR-4743-5p,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4746-5p,4.0,0.0,3.38,3.09,3.65,1.99,4.56,0.0,0.53,10.55,2.94,1.34,2.24,8.96,5.0,2.23,9.13,16.49,13.62
hsa-miR-4748,0.0,0.0,0.56,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8
hsa-miR-4749-5p,0.0,0.0,0.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4750-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.56,0.0,0.25,0.22,0.0
hsa-miR-4753-3p,0.0,0.0,0.0,0.52,0.0,0.0,0.0,3.68,0.0,0.88,1.77,0.0,0.0,1.08,0.0,0.0,0.0,1.3,0.0
hsa-miR-4753-5p,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4755-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.72,0.0,0.0,0.0,0.0,0.0
hsa-miR-4755-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,2.2
hsa-miR-4757-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0
hsa-miR-4757-5p,0.0,0.0,0.56,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0
hsa-miR-4762-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,1.74,0.0
hsa-miR-4763-3p,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.65,0.0
hsa-miR-4767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4769-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,0.0,0.36,0.0,0.0,0.49,0.0,0.0
hsa-miR-4770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0
hsa-miR-4772-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4772-5p,2.0,0.0,0.56,0.0,3.96,1.49,0.0,0.0,0.0,0.0,2.94,1.34,15.01,7.17,0.0,8.49,0.0,0.0,0.0
hsa-miR-4775,0.0,0.0,0.0,0.0,0.0,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,1.97,0.0,0.0
hsa-miR-4777-3p,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0
hsa-miR-4779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4781-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4781-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0
hsa-miR-4783-5p,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
hsa-miR-4785,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0
hsa-miR-4787-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0
hsa-miR-4787-5p,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4791,0.44,0.0,1.69,1.55,2.43,0.0,0.0,0.0,2.12,0.44,2.35,0.0,0.64,0.0,3.89,0.0,0.0,0.0,2.6
hsa-miR-4795-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-4796-3p,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0
hsa-miR-4796-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0
hsa-miR-4797-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4797-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4800-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4800-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4802-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4804-5p,0.44,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-483-3p,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0
hsa-miR-483-5p,52.24,0.0,76.02,26.81,10.34,16.91,13.69,15.94,25.38,23.29,80.64,106.73,116.55,95.33,48.07,57.21,2.47,6.94,44.26
hsa-miR-484,495.91,1192.37,828.87,620.19,401.02,408.42,541.7,641.15,206.24,813.52,386.11,955.24,2836.08,1761.15,730.25,646.7,1255.57,1561.18,768.17
hsa-miR-485-3p,4.45,0.0,0.0,0.0,1.83,5.97,6.09,4.9,2.64,12.31,4.71,4.7,0.0,0.0,2.78,4.92,37.74,47.94,15.62
